# ID ra dec redshift 
44438 39.639399999999995 0.28629499999999997 0.131965
44439 22.5066 1.08554 0.122757
44444 50.742 0.4221888888888889 0.326
44446 39.609899999999996 0.7871111111111111 0.431112
44452 44.4560125 1.2308611111111112 0.377482
44457 332.3139999999999 0.4829038888888889 0.178468
44458 332.89599999999996 0.526985 0.448
44465 315.736 0.85048 0.263
44479 326.47999999999996 -0.9215129999999999 0.166681
44481 336.2507333333333 -0.9781194444444444 0.211
44482 15.823791666666667 -0.179 0.4967
44483 353.209 -1.04109 0.264211
44484 356.04699999999997 -0.9589669999999999 0.11337
44489 37.4265 -0.16088 0.419931
44491 42.47259999999999 -0.09884 0.182169
44492 42.924 -0.134953 0.294
44494 44.11720833333333 -0.13347222222222221 0.308446
44495 47.0156 -0.12828 0.468
44496 311.834 0.05344722222222222 0.191
44501 0.7686083333333333 0.7972194444444445 0.573
44505 2.5876458333333328 0.709386111111111 0.289763
44506 5.711839999999999 0.6810580555555555 0.434285
44507 5.85029 0.8114769444444445 0.21595
44510 19.6166125 0.7323 0.35647
44515 342.49499999999995 0.919084 0.089187
44516 356.14099999999996 0.42235194444444446 0.092944
44524 349.758 -0.83968 0.415
44526 359.79162083333335 0.16297499999999998 0.0335
44551 13.136999999999999 0.467184 0.24832
44553 13.704583333333332 0.42964444444444444 0.419444
44565 353.79499999999996 0.05223388888888889 0.147557
44566 359.12499999999994 0.100165 0.19607
44568 351.15 -1.07088 0.537152
44571 351.88171249999994 -0.44177777777777777 0.327784
44574 7.483719999999999 -0.455422 0.118243
44575 7.688916666666666 -0.4384 0.229297
44591 31.002699999999997 0.6091980555555555 0.642542
44596 43.4272 0.49787305555555555 0.137
44597 45.09779999999999 0.5119611111111111 0.1833
44599 29.82103333333333 0.2037138888888889 0.399
44601 7.275879166666665 -0.2565527777777778 0.308008
44607 1.2619291666666665 1.1462944444444445 0.181
44609 11.01399583333333 1.242563888888889 0.345246
44613 21.467341666666663 1.0475972222222223 0.4276
44615 33.4153375 1.2409555555555556 0.383
44618 50.0939 0.195545 0.363
44619 54.65001666666666 0.1458361111111111 0.3037
44621 43.877599999999994 1.2204300000000001 0.152414
44627 25.313999999999997 0.644335 0.414
44628 29.2067125 0.7541194444444445 0.371731
44632 1.6583624999999997 -1.1967666666666668 0.373667
44634 5.499708333333332 -1.24394 0.281
44638 12.995070833333331 -1.2180388888888891 0.441
44651 354.57717499999995 -0.48647222222222225 0.290675
44656 5.793708333333333 0.31382499999999997 0.309
44658 1.9056666666666666 -1.0183333333333333 0.3432
44662 21.116899999999998 -1.01988 0.171418
44679 29.9625 0.9496861111111111 0.272
44680 32.13095833333333 1.019972222222222 0.2953
44681 36.150425 1.0347416666666667 0.39189
44692 16.3752 0.834721 0.527715
44704 10.198183333333331 -0.4290611111111111 0.362084
44711 47.89679999999999 -0.162847 0.0839
44713 52.156237499999996 -0.06046388888888889 0.345
44719 24.6009 -0.497552 0.338711
44720 25.010699999999996 -0.533096 0.47283
44736 40.4419 -0.622486 0.186411
44739 48.961999999999996 -0.46569 0.354
44740 52.53059999999999 -0.60686 0.369
44742 53.74259999999999 -0.438075 0.468
44743 53.9843 -0.49605 0.359
44746 28.79499999999999 0.267877 0.294
44751 36.26854583333333 0.3961638888888889 0.384125
44753 38.596641666666656 0.3113694444444444 0.413618
44754 38.67482499999999 0.36422499999999997 0.406
44761 32.4467 0.500935 0.179835
44764 23.7901 -0.7751800000000001 0.291
44765 26.344099999999997 -0.694852 0.119614
44767 29.357599999999994 -0.757253 0.365265
44770 37.37575833333333 -0.7472138888888888 0.151605
44777 18.4082 -0.966483 0.248
44779 18.823666666666664 0.7881944444444444 0.2446
44780 21.550704166666666 0.810938888888889 0.402323
44782 32.92959999999999 0.688238888888889 0.199854
44788 26.840099999999996 -0.39386200000000005 0.591266
44795 45.308099999999996 -0.21825 0.535
44796 29.245495833333333 -0.9383555555555556 0.465436
44799 34.146699999999996 -1.015638888888889 0.436471
44808 32.56405416666666 0.30213055555555557 0.398
44809 35.0693875 0.4114388888888889 0.34916
44814 22.879099999999998 -0.15511 0.516965
44815 16.059299999999997 -1.06795 0.137086
44816 24.819999999999993 -1.1092000000000002 0.377549
44821 308.294 -0.01592 0.283
44822 309.8589999999999 -0.114183 0.321
44828 327.22999999999996 -0.49370200000000003 0.503608
44829 330.32399999999996 -0.613785 0.126496
44834 307.353 -0.9982629999999999 0.22
44838 313.45099999999996 -1.0404600000000002 0.3128
44839 315.32499999999993 -0.8501299999999999 0.182045
44840 346.36762083333326 -0.47168611111111114 0.306777
44841 350.66048749999993 -0.4291166666666667 0.2822
44842 359.33699999999993 -0.553671 0.267949
44850 41.19069999999999 -0.4683 0.381
44854 342.32599999999996 -0.038482999999999996 0.082711
44861 1.04947 0.6701538888888888 0.213758
44862 336.27 1.0616 0.565177
44868 345.23499999999996 1.20946 0.443519
44869 339.19699999999995 -1.0009 0.312
44875 349.445 1.21865 0.158215
44876 52.27609999999999 0.7136611111111111 0.455
44881 348.7924833333333 -0.994886111111111 0.221952
44886 335.99899999999997 0.8113138888888889 0.217327
44888 337.22432083333325 0.6362638888888889 0.252225
44892 23.466025 -0.9236222222222222 0.377309
44901 40.825399999999995 -0.970751 0.184953
44907 55.4785 -0.976785 0.274
44914 306.81199999999995 -0.30211499999999997 0.138
44922 309.105 0.5076630555555556 0.363
44923 307.661 0.9467469444444445 0.234
44935 45.30779999999999 -0.21816000000000002 0.376
44938 310.54799999999994 0.252767 0.434
44943 325.5319999999999 0.418194 0.115844
44944 342.53074999999995 0.4048611111111111 0.277
44946 344.88599999999997 0.26986805555555554 0.291687
44947 354.7366999999999 0.38348611111111114 0.28
44949 333.24798749999997 -0.41200000000000003 0.2292
44950 333.34999999999997 -0.26314 0.281
44958 316.5787208333333 -0.9903166666666666 0.299
44960 337.2099999999999 0.267051 0.129567
44964 11.5948 0.35586305555555553 0.42508
44970 313.01899999999995 -0.10247 0.185
44972 19.776199999999996 1.16424 0.217736
44979 334.98599999999993 -0.437795 0.672
44986 356.08599999999996 -0.580132 0.263788
44987 357.883 0.8275444444444444 0.171207
44989 6.15236 -0.16810699999999998 0.285848
44991 12.583341666666666 -0.9190611111111111 0.222
45001 11.338583333333332 -0.5444166666666667 0.376
45003 311.6588958333333 0.6506361111111111 0.229
45005 5.819233333333333 0.6789555555555555 0.476
45010 313.198 -1.09228 0.169
45019 328.14504999999997 0.8457305555555555 0.300656
45022 341.4549999999999 0.9996849999999999 0.123678
45038 311.11199999999997 0.5410611111111111 0.317
45042 332.51566249999996 0.6092027777777778 0.1796
45043 38.16387499999999 -0.8040111111111111 0.368966
45044 17.485199999999995 -1.19415 0.347576
45045 6.036941666666666 -0.25503611111111113 0.296412
45049 26.16258333333333 -1.1460555555555556 0.396531
45056 38.05959999999999 -0.30804444444444445 0.2085
45057 11.081041666666664 0.4795 0.2356
45059 38.67209999999999 0.5627261111111111 0.141257
45064 20.6224 0.03378055555555556 0.177178
45066 29.682374999999997 0.04908333333333333 0.3767
45068 38.385099999999994 0.11306805555555556 0.183893
45069 349.11099999999993 -0.071593 0.47867
45072 37.90644999999999 -0.895986111111111 0.404
45078 338.4289999999999 0.40296111111111116 0.65
45083 333.1433833333333 -0.05731388888888889 0.470141
45084 27.00258333333333 0.3043 0.356765
45097 306.554 0.8449111111111112 0.263
45099 344.10577499999994 -0.45008333333333334 0.109221
45106 12.1114 -0.5193960000000001 0.130051
45110 34.58982083333333 0.03001111111111111 0.2731
45114 8.89706 1.14807 0.209155
45115 330.06899999999996 -0.630282 0.110404
45117 37.411566666666666 -0.5500944444444444 0.35812
45124 312.01425416666666 -0.8096194444444444 0.2228
45126 325.96484583333324 -0.7181305555555556 0.152229
45130 49.87429999999999 -0.92111 0.347
45139 7.5085583333333314 -0.7037361111111111 0.255354
45140 319.065 -0.333153 0.229
45144 46.991099999999996 -0.23736000000000002 0.086876
45146 309.38612499999994 0.49494444444444446 0.2018
45148 320.4073041666667 0.5835583333333334 0.234
45150 311.066 0.05203694444444445 0.3088
45151 315.15688333333327 0.13149444444444444 0.338
45152 318.2369999999999 0.10009000000000001 0.114669
45154 344.953 0.18569999999999998 0.109067
45155 14.329099999999999 0.021355555555555555 0.1934
45157 325.24904583333335 0.053241666666666666 0.305949
45159 321.4466458333333 0.8497722222222223 0.273265
45164 26.647112499999995 0.8672611111111111 0.169185
45165 41.91966666666666 0.9642 0.313
45167 39.639399999999995 -1.2179300000000002 0.173804
45168 45.038174999999995 -1.236388888888889 0.325731
45174 326.388 -0.25242 0.185
45179 328.33099999999996 0.47703055555555557 0.3956
45182 339.0793333333333 0.47925 0.2379
45185 353.9928583333333 0.6136638888888889 0.280494
45186 354.7589999999999 0.43138888888888893 0.09184
45200 27.270299999999995 0.05722222222222222 0.286137
45201 34.520537499999996 0.1121 0.353482
45203 35.01123333333333 0.7214805555555556 0.211453
45204 316.4819999999999 0.12031111111111112 0.364
45206 52.104529166666666 -0.048530555555555556 0.3049
45208 349.432 -1.1137194444444445 0.191046
45219 326.7199583333333 0.9095027777777778 0.166
45220 330.19287499999996 0.9282444444444444 0.217
45221 330.25374166666666 1.016813888888889 0.33504
45222 335.44359166666663 0.9717805555555555 0.253
45223 315.73241666666667 -0.6424861111111111 0.369
45224 345.2498583333333 1.0366972222222224 0.381163
45240 19.55570833333333 -0.9065555555555556 0.098247
45249 15.843999999999998 -0.461533 0.050213
45254 336.21792083333327 0.650725 0.337
45258 358.542 0.025027777777777777 0.333049
45260 2.3460916666666662 0.13663694444444444 0.294304
45262 32.85999999999999 0.2584438888888889 0.137359
45265 316.2804916666666 1.2205083333333335 0.2254
45266 342.88820833333335 1.1673611111111113 0.218886
45270 316.32099999999997 -0.06092 0.2545
45276 350.93299999999994 0.6282569444444445 0.324
45290 332.84399999999994 0.5382819444444444 0.12622
45294 321.22997499999997 -0.998975 0.2546
45301 24.83595833333333 -0.6561194444444445 0.256
45302 25.5373 -0.721695 0.11192
45307 353.565 -0.8164680000000001 0.307303
45312 7.563549999999999 -0.7871111111111111 0.156223
45313 321.6360041666666 -0.3625972222222222 0.392
45317 352.80490416666663 0.5883055555555556 0.2799
45318 353.01275 0.6202722222222222 0.345
45320 5.180629999999999 0.47729805555555554 0.370926
45322 9.644919999999997 0.600841 0.289015
45325 14.837399999999997 0.5165738888888889 0.374888
45326 15.045379166666663 0.47471944444444447 0.372
45328 15.6154 0.5616450000000001 0.355927
45334 27.70295 0.4298277777777778 0.2499
45336 350.90315 -0.3721805555555555 0.254504
45338 7.225808333333332 -0.40948055555555557 0.227416
45339 7.248069999999999 -0.365853 0.385725
45340 8.86249 -0.27182 0.119998
45342 14.323099999999997 -0.269668 0.561733
45345 19.855925 -0.2358388888888889 0.352531
45355 335.256425 -1.2041388888888889 0.237
45365 347.614 -1.107688888888889 0.188077
45370 26.315699999999996 -1.19588 0.251
45372 320.855125 0.118825 0.396
45373 17.852999999999998 -0.898983 0.187068
45375 353.9350416666666 0.8683388888888889 0.3102
45378 30.383499999999998 0.6425711111111111 0.261047
45379 2.4724874999999997 0.9645416666666666 0.388
45380 7.754908333333334 1.01075 0.387152
45383 13.190841666666666 0.9254388888888888 0.488121
45389 28.38505833333333 0.982525 0.37894
45392 6.238720833333333 -1.2156972222222222 0.406559
45394 6.516983333333332 -1.2287444444444446 0.3613
45400 11.661599999999998 -1.256 0.325
45403 32.3152 0.7651511111111111 0.210315
45405 20.241099999999996 -1.11809 0.277
45408 338.662 -0.63812 0.367595
45411 327.753 0.118043 0.153
45412 341.39399999999995 0.14441305555555556 0.386
45420 26.673749999999995 -1.0205833333333332 0.2377
45423 345.57612083333333 0.729175 0.407556
45424 346.08644999999996 0.6904888888888889 0.382
45425 42.4544125 0.9872888888888889 0.154
45426 349.97299999999996 0.8058111111111111 0.08259
45428 348.748 -0.00721 0.642
45429 348.8130583333333 -0.08079166666666666 0.2871
45439 2.1657708333333328 0.70124 0.571324
45442 335.27801666666664 1.1851722222222223 0.371262
45446 17.054262499999997 0.17330555555555555 0.335924
45447 21.76743333333333 0.12346944444444445 0.441372
45458 27.495599999999996 1.20044 0.142024
45461 324.21799999999996 0.3120938888888889 0.119055
45463 332.6770041666666 0.347775 0.2553
45466 50.7108 0.2729419444444444 0.118381
45471 332.621 -0.43756 0.406
45473 340.49899999999997 0.3595630555555555 0.147804
45475 347.52849999999995 -0.5579777777777778 0.351569
45478 356.61499999999995 -0.5316110000000001 0.19078
45486 35.750499999999995 -0.822815 0.245
45489 347.9769958333333 0.07706944444444444 0.554141
45491 32.0864 0.02785277777777778 0.051919
45492 32.40749999999999 0.09509166666666666 0.317036
45493 42.48929999999999 0.07535 0.186136
45494 50.15119166666666 0.0939611111111111 0.329
45496 352.2166333333333 0.2284138888888889 0.3718
45500 8.159366666666665 -0.8229638888888888 0.439722
45507 331.00634999999994 -0.8957638888888888 0.269
45508 333.04299999999995 -0.9115300000000001 0.080016
45511 331.2694874999999 -0.05219722222222223 0.291349
45512 40.560775 -0.8621583333333334 0.237556
45513 334.81725416666666 0.7492 0.429
45514 342.182 0.8073611111111112 0.193779
45517 349.8193208333333 0.7238027777777778 0.536
45518 351.16399999999993 0.8199722222222222 0.189
45519 33.6423 1.16071 0.446857
45521 357.53899999999993 0.8200969444444445 0.237519
45524 8.573158333333332 0.795561111111111 0.184833
45526 55.485099999999996 1.1678000000000002 0.318
45527 24.974558333333327 0.6915472222222222 0.255
45530 36.604529166666666 0.7906444444444445 0.43608
45534 52.242399999999996 0.676611111111111 0.54
45549 48.495999999999995 -1.01002 0.2991
45556 49.819399999999995 -0.838535 0.572
45564 324.054 -0.515828 0.4527
45567 2.9155999999999995 -0.41503333333333337 0.1977
45569 28.111799999999995 -0.17141599999999999 0.08048
45571 13.865799999999997 -0.161447 0.564
45576 350.551725 0.3865555555555556 0.278296
45579 44.270779166666664 -0.09242222222222221 0.437935
45582 51.03849999999999 -0.002995 0.316
45583 323.5869666666666 0.15195833333333333 0.26
45585 354.69399999999996 0.284288 0.094283
45592 11.122516666666664 0.4212138888888889 0.496475
45596 35.10969166666667 0.22718888888888888 0.423438
45598 40.43320833333333 0.2687861111111111 0.394218
45601 55.198499999999996 0.2813888888888889 0.537
45604 15.1192 0.4471838888888889 0.395529
45607 21.183299999999996 0.5317611111111111 0.282827
45613 16.716399999999997 -0.502369 0.572987
45621 27.828799999999998 0.327075 0.559147
45625 5.165720833333332 0.3205388888888889 0.398215
45629 314.5909999999999 -0.160765 0.195
45641 40.5682 -1.00011 0.204245
45649 21.095399999999994 -0.12488300000000001 0.385316
45651 21.04118333333333 -0.4830111111111111 0.237
45655 26.38908333333333 0.8507388888888888 0.281658
45657 46.90175 0.988375 0.272
45660 16.25524583333333 0.5401194444444445 0.368
45661 16.642462499999997 0.4608666666666667 0.267374
45662 338.70699999999994 -0.422555 0.119462
45666 327.35445 -0.7847083333333333 0.3049
45674 1.8873199999999999 -0.796965 0.073431
45676 53.747599999999984 0.0006944444444444445 0.126349
45678 46.7015125 -0.700436111111111 0.236
45679 6.233629166666667 -1.052 0.445
45680 11.855199999999998 -0.36752799999999997 0.394855
45681 21.9854 -0.37657999999999997 0.265928
45685 311.68699999999995 -0.17423999999999998 0.389
45690 335.68899999999996 -0.092344 0.365207
45694 14.261299999999999 -0.627308 0.290116
45696 338.074 0.6431549999999999 0.256085
45699 344.3162958333333 0.6284333333333334 0.35
45701 346.9930333333333 0.8417361111111111 0.382575
45705 34.30459999999999 0.685616 0.378322
45714 334.34 0.09746666666666666 0.217237
45727 15.98495 0.38133888888888884 0.390578
45734 17.714299999999998 0.1217 0.298
45741 30.170341666666662 1.249586111111111 0.383
45742 33.91828333333333 1.0952694444444444 0.195643
45743 34.090199999999996 1.06687 0.219259
45748 334.98599999999993 -0.437575 0.373
45751 41.702099999999994 -0.62741 0.437
45758 323.69384999999994 -0.8788805555555556 0.119451
45759 323.8970541666666 -1.0285555555555554 0.238
45765 318.78785416666665 -0.4199 0.396
45766 5.038008333333332 0.5982361111111112 0.224795
45770 344.597 1.16458 0.06855
45777 35.26595833333333 0.5043638888888888 0.328
45783 351.2922166666666 -0.3085555555555555 0.325121
45789 17.470424999999995 0.6052861111111111 0.313434
45924 129.91625 35.65416666666667 0.16
45932 126.20810833333331 29.612275 0.04
45933 186.9265583333333 9.957933333333333 0.07
45945 243.21969166666665 30.849602777777775 0.048
45947 198.2796458333333 46.09843333333333 0.03
45952 245.68661666666665 32.65918333333333 0.041
45960 174.80624999999998 15.037777777777778 0.014
45988 157.8943625 19.06865833333333 0.034
46010 119.55557916666666 44.01893333333333 0.047
46063 46.45225 -28.84358333333333 0.05
46067 157.75229166666668 -36.97394444444445 0.035
46068 201.42945833333332 -29.540805555555558 0.04
46077 202.48291666666663 -32.14069444444444 0.014
46089 150.02442499999998 2.2732280555555553 3.8993
46099 10.679166666666664 41.26777777777777 -0.00097
46103 185.69833333333332 15.823611111111111 0.0053
46104 191.50833333333333 -8.653333333333334 0.005
46105 210.5132083333333 54.46830555555556 0.00082
46109 308.69541666666663 60.124722222222225 0.00015
46110 187.70291666666665 12.417777777777777 0.00312
46111 128.81541666666666 28.475277777777777 0.00727
46113 154.57916666666665 41.37166666666667 0.002
46114 154.59583333333333 41.35 0.00319
46115 204.28833333333333 -29.851111111111113 0.0017
46116 185.475 4.493333333333333 0.00804
46122 184.98291666666663 5.352222222222222 0.00783
46124 182.78333333333333 50.495 0.0026
46128 58.654166666666654 -20.488333333333333 0.0062
46129 154.56666666666666 41.375 0.0111
46130 39.40416666666666 34.44166666666667 0.016
46134 190.5083333333333 11.631666666666666 0.00312
46135 308.60024999999996 60.15830555555556 0.00015
46137 229.04583333333332 56.23833333333334 0.0022
46138 192.6375 25.536666666666665 0.004
46139 226.72499999999997 56.50833333333333 0.03
46141 11.879166666666665 -25.293333333333333 0.00082
46142 188.97916666666666 27.966666666666665 0.0027
46144 182.33749999999998 29.908333333333335 0.002
46145 202.48749999999995 47.27166666666667 0.0016
46148 190.6333333333333 -0.08166666666666668 0.0057
46149 154.14583333333334 21.111666666666668 0.0044
46151 308.8395833333333 60.17111111111111 0.00015
46152 195.2208333333333 28.01 0.017
46173 210.98041666666666 54.36138888888889 0.00378
46196 183.93749999999997 36.27 0.00097
46198 227.43749999999997 57.001666666666665 0.0026
46205 114.23416666666665 65.63119444444443 0.00043
46226 16.886249999999997 -13.269722222222223 0.054
46254 140.4633333333333 50.99777777777778 0.0021
46265 195.36479166666666 27.872972222222224 0.018
46267 339.2575833333333 34.41902777777778 0.0027
46268 185.74541666666664 15.816972222222223 0.0053
46278 181.5313333333333 47.51058333333334 0.0019
46279 186.7392083333333 48.27458333333333 0.026
46283 124.94766666666663 22.041305555555557 0.012
46284 126.53320833333332 21.458972222222222 0.015
46286 16.541833333333333 31.40661111111111 0.021
46290 126.44212499999999 19.454055555555556 0.025235
46292 192.73499999999999 27.838583333333332 0.025364
46294 147.15966666666668 33.42641666666666 0.00493
46297 185.5018333333333 4.470361111111111 0.0052
46298 242.9484583333333 29.57288888888889 0.032
46309 178.23666666666665 44.150277777777774 0.00263
46310 40.90175 37.345444444444446 0.00164
46311 196.64812499999996 27.87488888888889 0.0232
46312 230.6887083333333 29.768916666666666 0.023
46315 168.77299999999997 25.892083333333332 0.049
46318 201.12916666666666 -21.138333333333332 0.0089
46322 40.916666666666664 1.3983333333333334 0.004
46323 49.551083333333324 -66.5273611111111 0.0016
46326 71.45416666666667 -2.085 0.015
46328 35.375416666666666 39.38055555555555 0.025
46329 231.74999999999997 26.450416666666666 0.033
46330 227.88091666666665 5.244055555555556 0.039
46331 194.44887499999996 27.884888888888888 0.0232
46333 21.605166666666666 -1.6416111111111111 0.019
46339 170.91541666666666 53.83686111111111 0.0096
46340 41.97308333333333 37.531305555555555 0.0019
46341 194.49066666666664 28.05975 0.0232
46342 21.580666666666662 34.70138888888889 0.017
46343 228.81679166666663 55.514694444444444 0.0255
46349 148.3254583333333 36.08888888888889 0.018
46353 170.22541666666666 53.19444444444444 0.00387
46354 49.508333333333326 40.361666666666665 0.018
46355 241.52858333333333 17.45963888888889 0.0252
46358 185.46666666666664 4.473333333333334 0.0052
46360 337.10024999999996 30.28988888888889 0.0033
46364 178.20454166666667 44.12927777777778 0.00263
46368 186.62499999999997 9.023333333333333 0.025
46375 191.27916666666664 -0.4683333333333334 0.0051
46379 170.24249999999998 53.184999999999995 0.00387
46381 149.92379166666663 35.39544444444444 0.017
46384 138.73749999999995 46.906666666666666 0.014
46385 191.9370833333333 4.325555555555555 0.00325
46388 183.44125 13.415000000000001 0.00702
46390 21.154166666666665 1.7349999999999999 0.017
46393 154.93749999999997 45.50333333333333 0.0022
46394 169.55833333333334 28.28 0.0424
46397 69.20416666666665 -2.995 0.016
46406 184.72916666666666 14.411666666666667 0.008
46410 49.95416666666666 41.50333333333333 0.018
46413 308.7433333333333 60.159555555555556 0.00015
46416 123.97916666666664 20.461666666666666 0.043
46417 194.575 27.13 0.039704
46421 204.25175 -29.866611111111112 0.0017
46431 111.73749999999998 85.765 0.0081
46438 167.83749999999998 55.67 0.0023
46444 192.61666666666665 25.505 0.004
46448 40.9375 37.31166666666667 0.00253
46454 188.1708333333333 14.041666666666666 -0.00057
46460 210.75345833333333 54.242444444444445 0.000811
46463 350.04999999999995 8.198333333333334 0.0132
46465 145.83333333333334 31.951666666666668 0.0052
46480 175.30833333333334 47.68611111111111 0.01057
46481 263.1083333333333 7.066666666666666 0.00461
46485 339.0208333333333 33.971666666666664 0.022
46488 20.550416666666667 0.9558333333333333 0.00789
46490 162.10833333333332 26.585 0.021
46496 204.96958333333333 -31.66916666666667 0.001358
46499 154.24999999999997 73.41 0.0116
46501 350.4208333333333 8.875 0.0116
46508 184.70833333333331 14.445 0.008
46509 140.48333333333332 50.955 0.0021
46517 195.96666666666667 28.18638888888889 0.0232
46524 347.2041666666666 12.05 0.0127
46527 170.04791666666665 12.99861111111111 0.00193
46530 10.566666666666665 29.656666666666666 0.016
46531 168.03749999999997 54.01 0.039
46538 186.61666666666665 31.206666666666667 0.00394
46541 339.6541666666666 34.06333333333333 0.0222
46548 144.18749999999997 -21.131666666666668 0.0076
46556 354.72499999999997 -12.953333333333333 0.00568
46558 168.575 48.306666666666665 0.0071
46561 51.12499999999999 -21.52166666666667 0.0053
46562 174.17499999999998 54.28666666666667 0.0043
46566 186.55083333333332 13.111388888888888 0.00079
46570 39.40416666666666 33.663333333333334 0.015
46571 20.441666666666666 5.226666666666667 0.0076
46575 155.86999999999995 19.904166666666665 0.0043
46576 54.74999999999999 -44.10333333333333 0.0034
46587 162.10833333333332 26.58 0.021
46591 202.5683333333333 -21.747777777777777 0.024
46592 169.92499999999998 59.28666666666667 0.0098
46593 55.54583333333333 -27.863333333333333 0.014
46594 346.6583333333333 -44.44833333333333 0.07
46596 118.20833333333333 73.32166666666667 0.015
46597 335.20124999999996 -46.022777777777776 0.0031
46598 174.84862499999997 56.26691666666667 0.00841
46601 49.41083333333333 -66.55127777777777 0.001568
46603 190.8708333333333 11.588333333333333 0.0047
46605 185.74408333333332 15.797972222222223 0.00455
46613 173.74216666666663 54.881861111111114 0.0039
46615 200.46666666666664 -17.326666666666668 0.024
46618 186.4088333333333 12.889861111111111 0.0033
46620 308.8752916666666 60.10658333333333 0.00015
46624 48.3625 -25.741666666666667 0.0056
46625 226.9458333333333 2.5683333333333334 0.0058
46627 63.04166666666667 -32.87 0.004
46631 216.1083333333333 -16.768333333333334 0.009
46633 194.89999999999995 27.963333333333335 0.024
46636 210.82083333333333 38.525 0.019
46637 184.74758333333332 47.32527777777778 0.0015
46641 218.76666666666665 5.348333333333334 0.029
46643 187.6583333333333 41.63333333333333 0.002
46649 354.1208333333333 -37.931666666666665 0.0023
46655 45.66420833333333 -22.85027777777778 0.0046
46659 40.07866666666666 32.26638888888889 0.015
46660 211.78733333333332 55.01872222222222 0.0066
46669 148.42499999999998 1.5766666666666667 0.0043
46672 180.79583333333332 44.52 0.0023
46674 192.3009583333333 -8.628194444444444 0.0043
46675 318.7731666666666 -47.22913888888889 0.016
46677 204.2134583333333 -29.90047222222222 0.00308
46679 221.22916666666663 1.9533333333333334 0.0058
46681 27.554583333333333 27.198611111111113 0.012
46682 56.141666666666666 -44.64333333333333 0.0039
46683 249.225 36.415 0.031
46684 155.87212499999998 19.865250000000003 0.0038
46685 53.38179166666666 -36.14861111111111 0.0055
46692 186.73220833333332 15.05475 -0.00092
46693 168.89999999999998 55.91 0.033
46696 153.5458333333333 3.47 0.0041
46697 122.79166666666666 46.458333333333336 0.0075
46700 198.64999999999995 -42.66833333333334 0.011
46701 64.39999999999999 -62.785 0.0043
46703 38.87725 -7.158416666666667 0.0051
46705 330.68625 -20.798055555555557 0.0087
46706 288.9 -54.64833333333333 0.0091
46714 214.4983333333333 25.138333333333332 0.01727
46715 138.4264583333333 76.47325000000001 0.0049
46716 180.68349999999995 1.9791111111111113 0.000617
46717 158.45 -28.006666666666668 0.012
46719 0.0 -26.183333333333334 0.045
46720 190.38754166666664 41.15163888888889 0.0018
46721 187.16833333333332 9.261111111111111 0.00258
46722 161.63375 63.23027777777778 0.00339
46723 207.2208333333333 -30.028333333333332 0.029
46725 198.34045833333332 36.60897222222222 0.00962
46728 12.54125 31.731111111111108 0.015
46729 55.52625 -47.20988888888889 0.0036
46730 329.09166666666664 7.365 0.028
46731 37.908333333333324 22.916666666666668 0.019
46732 36.893750000000004 -10.168055555555554 0.007
46735 161.65224999999998 13.750166666666667 0.01
46736 200.42499999999998 -27.461666666666666 0.0062
46737 175.92916666666665 19.988333333333333 0.022
46738 185.42162499999998 14.63188888888889 0.0038
46739 201.40191666666664 -43.031555555555556 0.00183
46740 184.71679166666667 14.412166666666668 0.008029
46741 35.63054166666666 42.33233333333334 0.00176
46742 13.772166666666665 -7.333944444444444 0.0059
46743 64.37249999999999 -62.78444444444444 0.00435
46744 347.59999999999997 7.585 0.039
46747 222.24249999999998 12.488055555555555 0.048
46748 83.86674999999998 -69.26974166666666 9.51e-06
46749 226.76216666666667 1.5034444444444444 0.0085
46750 127.50541666666665 52.692499999999995 0.01415
46752 193.06708333333333 25.323055555555555 0.00286
46753 190.40608333333333 26.074527777777778 0.016
46754 303.0249999999999 -55.245 0.015
46755 332.59166666666664 -18.871666666666666 0.016
46756 190.92154166666666 16.395805555555555 0.0027
46757 111.86008333333332 80.1585 0.0073
46758 137.02499999999998 78.09 0.0044
46766 189.4313333333333 11.805416666666668 0.0051
46770 193.37020833333332 2.172944444444444 0.0035
46773 228.4333333333333 -14.255 0.0066
46774 155.29662499999998 35.65836111111111 0.038
46777 211.59124999999997 50.72972222222222 0.00637
46778 187.92041666666665 3.9230555555555555 0.01511
46779 198.29091666666665 57.34425 0.08
46780 227.53749999999997 7.63 0.045
46782 248.33587500000002 34.80566666666667 0.03511
46784 357.7450416666666 8.6745 0.042
46790 162.95874999999998 16.000138888888888 0.02284
46793 179.42499999999998 32.28333333333333 0.010854
46802 146.9392083333333 2.6266944444444444 0.006252
46804 204.4107083333333 28.802611111111112 0.027
46805 194.59674999999996 2.7985277777777777 0.0093
46806 168.45416666666665 9.59 0.029
46810 209.25383333333332 29.16675 0.008
46811 339.45712499999996 23.787694444444448 0.00438
46813 170.42208333333332 20.158277777777776 0.014
46814 5.270208333333333 34.51541666666667 0.064
46817 59.885666666666665 42.61922222222222 0.018
46820 148.21908333333332 42.86205555555556 0.01603
46821 22.99191666666666 12.198277777777777 0.061
46832 189.1410833333333 11.241638888888888 0.00744
46834 39.871249999999996 -8.137222222222222 0.00429
46837 159.06283333333332 37.324222222222225 0.0052
46838 191.20941666666664 -40.72680555555556 0.0097
46840 8.55825 -27.796083333333335 0.005284
46846 230.38845833333332 -7.374027777777777 0.0064
