ID,SpecObjID,photoObjID,hostra,hostdec,SDSSra,SDSSdec,SDSSredshift,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
40726,3538837902563844096,1237663479800004777,343.238,0.617483,343.23285,0.61613414,-5.214401E-05,21.25531,18.78816,17.67855,17.28893,17.04902,0.1342493,0.008904929,0.005251943,0.00559473,0.01326301,0.3465368,0.2700191,0.1867979,0.1388109,0.1032498
48855,3541044622887329792,1237653442448588890,351.9917,-8.953055,351.98785,-8.9601557,-0.0007687252,20.07032,19.02186,18.8085,18.70335,18.81859,0.06480147,0.01354369,0.01660221,0.02426403,0.09301585,0.1497316,0.1166698,0.08071166,0.05997741,0.04461218
50057,3541055068247793664,1237652901818531914,352.3042,-8.799444,352.31237,-8.7984528,-0.0003784185,19.06184,17.61348,17.05511,16.84327,16.7885,0.03509171,0.004838781,0.004293736,0.005296551,0.01742921,0.1218876,0.09497396,0.06570255,0.04882403,0.03631611
21726,3551225826018172928,1237653665795801336,150.1152,2.693864,150.11434,2.6900291,-5.727715E-05,23.50376,21.38174,19.65836,18.52451,17.94651,0.9527775,0.09025639,0.03007895,0.01892126,0.04117063,0.08216634,0.06402346,0.04429113,0.03291306,0.02448127
52285,3627693561882976256,1237667431180861519,173.1333,27.69889,173.13054,27.70632,0.0001504363,21.02605,19.67285,19.16402,19.00985,19.35754,0.1161242,0.01800958,0.01784595,0.02887342,0.1466743,0.08575046,0.06681618,0.04622312,0.03434873,0.02554915
52671,3632281548943892480,1237673808118677822,122.5828,19.44692,122.58988,19.451075,0.0001086374,18.82313,17.74627,17.7237,17.75698,17.93447,0.02064481,0.004385173,0.00531991,0.007447666,0.03129041,0.1550733,0.1208321,0.08359107,0.06211712,0.04620373
48029,3902370535358701568,1237659324953133278,241.325,43.195,241.3279,43.198842,-0.0006218614,19.3902,18.4042,18.12273,18.00553,17.95971,0.03285809,0.00692195,0.00711596,0.009446424,0.03122285,0.04528527,0.03528597,0.02441067,0.01813975,0.01349264
43673,4038609649854816256,1237663783665008904,10.3039,-0.340401,10.303975,-0.34038973,0.2388481,20.57609,19.65754,19.11874,18.77978,18.58803,0.1335657,0.02991138,0.02859044,0.03061143,0.1001832,0.07507285,0.05849626,0.04046744,0.03007165,0.02236778
42801,4038623393750163456,1237657190909673715,10.13647,-0.1821272,10.136473,-0.18216757,0.2363494,21.47783,20.41867,19.40253,18.91345,18.64023,0.3838272,0.06358926,0.03895324,0.03897136,0.1231006,0.0981838,0.07650416,0.05292522,0.03932911,0.02925363
45340,4038687165424574464,1237663783664418984,8.86232,-0.271683,8.86235240000002,-0.27171367,0.1200374,20.02426,19.02661,18.31406,17.93231,17.65682,0.1256592,0.02758084,0.02273541,0.02240184,0.06659796,0.07272747,0.05666875,0.03920318,0.02913216,0.02166898
40939,4038699809808293888,1237663784201224493,8.82727,0.07564389,8.82727240000003,0.075634949,0.336897,22.65146,21.53142,20.20244,19.67728,19.49892,0.655845,0.367066,0.3221262,0.2855615,0.3206288,0.08648904,0.06739168,0.04662125,0.03464459,0.02576921
43515,4038700359564107776,1237657190909083912,8.80383,-0.119495,8.80384830000003,-0.11954251,0.4011917,20.93082,20.67764,19.94636,19.59275,19.17753,0.2259356,0.07850305,0.06340034,0.07013842,0.197481,0.07982208,0.06219682,0.04302748,0.03197403,0.0237828
40559,4038709705412943872,1237657190372081877,8.48148,-0.451225,8.48147390000003,-0.45122945,0.3741899,21.54938,20.69074,19.51101,18.80998,18.23445,0.6516548,0.1801503,0.4718274,0.1129542,0.1918956,0.09309544,0.07253934,0.05018238,0.03729088,0.02773757
43726,4038710804924571648,1237657190372016472,8.47592,-0.592985,8.47589970000001,-0.59298424,0.2763757,21.48161,20.15452,19.39364,19.04974,18.79893,0.4010105,0.04946275,0.03901189,0.044114,0.1277114,0.09535803,0.07430233,0.05140201,0.0381972,0.0284117
50323,4038765230750146560,1237663716554899481,8.39184,0.984753,8.39182849999997,0.98471944,0.2688274,21.85762,20.09459,19.45355,18.9923,19.59842,0.7549319,0.202559,0.2661441,0.3745035,1.221554,0.08209127,0.06396496,0.04425066,0.03288298,0.0244589
45524,4038767979529216000,1237663204917903712,8.573154,0.7955611,8.57315060000002,0.79552929,0.1848338,19.45313,19.09119,18.60374,18.32244,19.31485,0.1418653,0.04741361,0.043378,0.06083174,0.5597864,0.08331396,0.06491768,0.04490975,0.03337276,0.0248232
40397,4038770178552471552,1237663716018029110,8.41028,0.53875,8.4102125,0.538741,0.2121772,20.63469,19.79589,19.20402,18.86354,18.84936,0.2476576,0.05827069,0.04802419,0.06004899,0.1989924,0.09243663,0.072026,0.04982725,0.03702699,0.02754128
43387,4038781173668749312,1237663204917903817,8.4788,0.675785,8.47878359999999,0.67575168,0.5929173,21.90574,22.11312,21.06182,20.88445,22.22374,0.3923101,0.2088349,0.1417801,0.2232715,2.079647,0.08058465,0.06279101,0.04343853,0.03227948,0.02401001
45114,4038785571715260416,1237657192519696655,8.8967,1.14763,8.8967447,1.1476643,0.2091872,20.21256,19.24476,18.66096,18.27247,18.19725,0.2333598,0.05554039,0.04905936,0.059726,0.1410916,0.09841084,0.07668106,0.0530476,0.03942005,0.02932128
41981,4038791069273399296,1237663204917904065,8.56977,0.675729,8.56974889999998,0.67571162,0.2242997,24.62996,20.22918,19.24171,18.64985,18.51993,4.090549,0.06588203,0.0420692,0.04228014,0.1368943,0.07884668,0.06143679,0.04250169,0.03158331,0.02349218
44271,4038793818052468736,1237663204917969125,8.69743,0.687896,8.69746020000002,0.68793689,0.1886579,23.7172,22.03734,21.11426,20.89014,22.18248,1.792398,0.2739857,0.3885668,1.297065,1.789454,0.07950831,0.06195234,0.04285834,0.03184834,0.02368931
40620,4039819662434738176,1237663782591070925,9.87087,-1.19999,9.87086770000002,-1.199967,0.2060008,22.01801,20.59717,19.88596,19.53347,19.14842,0.7415914,0.1509544,0.101462,0.112488,0.2546496,0.1036365,0.08075283,0.05586443,0.04151326,0.03087824
43888,4039846600469618688,1237663783664681492,9.4779,-0.320973,9.47791480000001,-0.32094151,0.3239035,26.37443,21.75632,20.09356,19.6355,19.19361,0.6849271,0.1252739,0.04900406,0.04668587,0.1106758,0.0789041,0.06148154,0.04253265,0.03160631,0.02350929
41270,4039882884353335296,1237663716555161645,9.064,0.923493,9.06398580000001,0.92351182,0.2487656,20.86884,19.85681,19.21497,18.80419,18.96147,0.325313,1.878727,1.133245,1.359058,0.2286305,0.08675729,0.0676007,0.04676585,0.03475204,0.02584913
43240,4039905974097518592,1237663716018488208,9.55273,0.591548,9.5527725,0.59163769,0.3309371,23.10205,21.90543,21.15853,20.62899,20.76162,1.187582,0.2010003,0.1782488,0.1526572,0.5767832,0.07922069,0.06172822,0.0427033,0.03173313,0.02360362
40995,4039926589940539392,1237663204918493723,9.86141,0.74595,9.86139109999999,0.74594856,0.2624526,22.78761,21.4154,20.2001,19.7852,19.81848,1.263578,0.1696797,0.1362123,0.160735,0.4275601,0.08177149,0.06371579,0.04407829,0.03275489,0.02436362
43417,4039976342841696256,1237657191446741253,10.7142,0.222885,10.714194,0.22289748,0.2671604,24.46647,20.56669,19.32006,18.82158,18.60214,6.629174,0.1236987,0.07974321,0.08161097,0.1885967,0.0890262,0.06936861,0.04798888,0.03566088,0.02652515
41243,4040878492165840896,1237663782591922280,11.7639,-1.22468,11.763922,-1.2247732,0.3461777,21.94698,21.40104,20.96191,20.47602,19.94263,1.094562,0.1232148,0.1089149,0.1115823,0.2329324,0.09867432,0.07688636,0.05318963,0.03952559,0.02939978
49446,4723279668169383936,1237663456705511704,323.583,-0.681386,323.58347,-0.68140869,0.2495065,22.81492,20.40349,19.48389,19.01132,18.97407,2.019803,0.1859812,0.1782795,0.6539137,0.7623803,0.2002286,0.1560168,0.1079317,0.08020481,0.05965764
43843,4040904330689093632,1237663783128662757,11.4526,-0.778692,11.452588,-0.77868011,0.3685195,24.60574,21.51611,20.98043,20.40738,20.25335,2.478224,0.1406189,0.1518494,0.119736,0.4128247,0.08453913,0.06587232,0.04557016,0.03386351,0.02518823
50492,4723283516460081152,1237663456705512061,323.508,-0.740639,323.50842,-0.74063726,0.2114375,24.3567,21.27924,20.01198,19.46909,19.22711,2.184158,0.3430491,0.2140503,0.1828614,0.1806231,0.2184995,0.1702534,0.1177805,0.08752352,0.06510141
41731,4723290388407754752,1237678617401885539,323.511,0.633604,323.5109,0.63360396,0.4488195,24.69838,21.16718,19.69577,19.06419,18.50791,11.5362,0.2545414,0.1252928,0.1108254,0.1577149,0.2534358,0.1974755,0.1366126,0.1015178,0.0755106
41638,4723292312553103360,1237678617401950819,323.6724,0.6848553,323.67239,0.68485232,0.1749184,20.64494,19.45817,18.45477,17.99331,17.67173,0.1839654,0.02936094,0.01742106,0.01780774,0.04929937,0.2520627,0.1964056,0.1358725,0.1009678,0.07510149
42519,4723293686942638080,1237663543143039122,323.268,-0.0454525,323.26782,-0.04549472,0.2130661,21.79898,20.15412,18.7714,18.30315,18.83354,2.197531,43.8523,16.51371,12.27287,18.79624,0.1546486,0.1205012,0.08336215,0.06194701,0.0460772
40818,4040972225532108800,1237663783665009257,10.2153,-0.420062,10.215249,-0.42006329,0.5629415,23.35976,22.19888,20.89527,20.07198,20.17645,0.9157293,0.2614104,0.111117,0.08481444,0.2635282,0.07562782,0.05892868,0.04076659,0.03029395,0.02253313
45322,4040992841375129600,1237663716018553221,9.64511,0.600918,9.64511110000001,0.6009283,0.2889845,21.29052,20.94996,20.36391,20.16978,19.8966,0.162963,0.05841079,0.0526615,0.06963032,0.1756154,0.07930317,0.06179249,0.04274776,0.03176617,0.02362819
49917,4041002187223965696,1237663784201683120,9.82177,0.08268431,9.82177539999998,0.082720791,0.07850263,19.85847,18.47629,17.72147,17.31674,16.99852,0.1562529,0.03670767,0.04134903,0.02810901,0.05096393,0.07071736,0.05510249,0.03811965,0.02832698,0.02107007
42927,4041091797421629440,1237666340797415719,11.578,1.10407,11.577995,1.1040745,0.4191458,22.15966,21.71862,20.92789,20.56445,20.86633,0.7243862,0.197066,0.1609725,0.1730011,0.7853456,0.1007517,0.07850504,0.05430942,0.04035772,0.03001873
41950,4041119285212323840,1237663784202601206,11.9323,0.10053,11.932342,0.10055866,0.1528964,22.29553,21.88241,21.66429,21.12596,21.08247,0.355182,0.1138833,0.1433866,0.159441,0.5136641,0.09226339,0.071891,0.04973386,0.03695759,0.02748966
41124,4042018136219688960,1237656971301945925,12.8223,-0.604989,12.822332,-0.60503369,0.367204,24.50763,22.10097,21.24929,20.7088,20.52713,3.89824,0.3223637,0.2633706,0.2097819,0.6843661,0.2303238,0.1794667,0.1241543,0.09225992,0.06862443
41310,4723297535233335296,1237663543679976707,323.441,0.345607,323.44095,0.34558451,0.4348671,22.39893,21.83055,20.17669,19.80429,20.16363,1.277734,0.3686742,0.1495776,0.1715747,0.9366624,0.201073,0.1566747,0.1083869,0.08054305,0.05990923
43947,4723324748146122752,1237663457779451189,324.013,0.143351,324.01296,0.14335063,0.5708348,22.09107,22.44743,21.06577,19.87881,19.70819,0.4931453,0.2783704,0.1297022,0.06745419,0.2875508,0.3124039,0.243423,0.1683989,0.1251384,0.09307999
42391,4723325023024029696,1237663457779450756,324.064,0.04739461,324.06424,0.047392541,0.5932474,23.20474,21.39878,20.78424,20.01942,19.23077,1.149889,0.1613722,0.1039788,0.06678168,0.1365467,0.2832291,0.2206902,0.1526725,0.113452,0.08438744
44269,4042023633777827840,1237657190910788125,12.7602,-0.03220781,12.760135,-0.03214496,0.1335836,22.51228,20.83639,20.02675,19.57388,19.86015,1.51171,0.1388993,0.3025446,0.157402,0.6319408,0.1133463,0.08831868,0.06109845,0.0454027,0.03377127
40227,4723326122535657472,1237663543143368303,324.003,-0.0541048,324.00348,-0.05416997,0.4423829,28.61507,23.32547,22.5303,23.31972,21.6707,0.1409179,0.653538,0.611277,2.004753,1.3799,0.2621601,0.2042734,0.1413154,0.1050125,0.07810999
45461,4723334368872865792,1237663543680303751,324.218,0.311215,324.21848,0.31123298,0.1190902,20.12995,18.99579,18.12386,17.66842,17.40804,0.2993928,0.05113482,0.04187677,0.03710395,0.1255264,0.2519569,0.1963231,0.1358154,0.1009254,0.07506998
49467,4723347288134492160,1237663543143563740,324.486,-0.0327,324.48566,-0.032464,0.09885034,20.48622,19.01321,18.46408,18.08064,17.98495,0.1587194,0.01964546,0.0179048,0.02194881,0.08269063,0.2373632,0.1849518,0.1279488,0.09507967,0.07072181
45157,4723391268599603200,1237663479255270047,325.249,0.05324961,325.24908,0.053253361,0.3058829,24.95107,21.69232,20.43126,20.08695,20.07063,2.045552,0.1219703,0.06709613,0.07222489,0.3233788,0.2315179,0.1803971,0.1247979,0.09273822,0.06898019
41640,4723398690303090688,1237678617939543280,325.405,1.20442,325.40515,1.2044074,0.2700932,23.77978,21.90785,20.36025,19.83561,19.34717,1.992882,0.1737534,0.06799371,0.06961676,0.1597358,0.2211623,0.1723282,0.1192158,0.08859015,0.06589479
43948,4723407486396112896,1237663479255401077,325.544,0.191517,325.54425,0.1915127,0.6012542,21.74257,22.05153,20.38024,19.97021,20.76406,0.7236271,0.3987239,0.08881126,0.1493495,1.369276,0.2377055,0.1852185,0.1281333,0.09521678,0.0708238
45666,4724292043936866304,1237656567581704950,327.355,-0.784497,327.3548,-0.78446395,0.3057049,22.81218,21.3934,20.12197,19.73345,19.05536,1.468388,0.1735186,0.07919016,0.09150059,0.1950829,0.412059,0.3210736,0.2221172,0.1650569,0.122772
43497,4724325579041513472,1237656567581442739,326.809,-0.778515,326.80927,-0.77851458,0.6828635,22.24751,21.34715,20.50313,19.67196,19.14221,0.5112928,0.1025366,0.09837603,0.06786106,0.1418042,0.2629941,0.2049232,0.141765,0.1053466,0.07835848
42174,4724329427332210688,1237656237398885218,326.768,-0.265636,326.76755,-0.26562175,0.3673089,22.29563,21.91816,20.81198,20.28029,20.61002,0.5009516,0.1683654,0.0892227,0.08115296,0.4486222,0.3194589,0.2489202,0.1722018,0.1279644,0.09518202
40679,4724333825378721792,1237657189816860950,326.588,-0.924681,326.58844,-0.92470156,0.1276058,19.69728,18.74513,18.34756,18.08502,17.97918,0.07395419,0.01602165,0.01846202,0.02208084,0.07582793,0.2076113,0.1617693,0.1119113,0.08316206,0.06185729
44479,4724345920006627328,1237657189816795210,326.48,-0.921345,326.47989,-0.92126614,0.1666636,21.07653,20.6542,19.95461,19.5073,20.37753,0.3595345,0.1215024,0.06982532,0.112152,0.9596558,0.2174846,0.1694625,0.1172334,0.08711697,0.06479903
45174,4724351692442673152,1237656237398689109,326.388,-0.25227,326.38306,-0.2543736,0.5152242,23.20358,23.11381,20.95913,19.95084,19.80232,1.893239,1.132483,0.1649633,0.1063897,0.3480687,0.3148837,0.2453553,0.1697357,0.1261318,0.09381887
42068,4724353066832207872,1237663543144481417,326.501,-0.060968,326.50101,-0.060927558,0.3164495,24.48994,21.28564,19.64947,19.23557,18.8047,3.207163,0.138207,0.05513588,0.0577407,0.1590194,0.3513456,0.2737661,0.1893902,0.1407372,0.1046826
40862,4724416288750804992,1237663479792074990,325.149,0.462705,325.14911,0.46271824,0.1195905,20.71654,19.21089,18.69727,18.25524,18.09876,1.335733,3.784583,7.169556,7.680413,4.822119,0.2897813,0.2257956,0.1562044,0.1160766,0.08633966
50555,4724424535088013312,1237663479255269651,325.266,0.14245,325.26575,0.14244393,0.1987335,21.73204,19.18416,17.89711,17.43241,17.09363,0.8121133,0.03709962,0.02132676,0.02259075,0.05531054,0.2530141,0.1971469,0.1363853,0.1013489,0.07538497
44943,4724432781425221632,1237663543680893507,325.533,0.417527,325.53259,0.41754025,0.115856,20.08788,18.91241,18.34553,18.02084,17.88787,0.1699564,0.02383215,0.02347532,0.02894271,0.1116556,0.258261,0.2012352,0.1392136,0.1034506,0.07694825
43826,4724440478006616064,1237678595927900308,325.538,0.962405,325.53821,0.96236169,0.358404,22.0028,21.07916,20.28671,20.07322,19.78646,0.6558737,0.1198256,0.1125894,0.110357,0.3771994,0.2566732,0.1999981,0.1383577,0.1028146,0.07647519
43051,4724443226785685504,1237663479792337961,325.828,0.53884,325.82806,0.53884779,0.4119629,22.1071,21.38906,20.42042,19.9587,19.32237,0.4397983,0.1282229,0.08363637,0.07481792,0.1694897,0.2902511,0.2261617,0.1564576,0.1162648,0.08647963
41913,4724454771657777152,1237663479792403061,325.963,0.439955,325.96329,0.43787646,0.1296165,20.97506,20.20307,19.75058,19.40936,19.131,0.2343414,0.05433318,0.04974125,0.06664703,0.181997,0.295322,0.2301129,0.1591911,0.118296,0.0879905
43052,4724464392384520192,1237656238472364316,326.1241,0.5957844,326.12415,0.59578628,0.1367971,20.0815,19.2042,18.46062,18.03057,17.81952,0.09500498,0.02128697,0.01553623,0.01649333,0.0468905,0.3234822,0.2520552,0.1743706,0.129576,0.09638076
43959,4724478960913588224,1237663479255728777,326.355,0.040341,326.35522,0.04032549,0.3061045,20.75806,20.39263,19.95739,19.76447,19.33033,0.1192205,0.03795148,0.03982846,0.05114718,0.1484368,0.3723378,0.2901231,0.2007058,0.1491459,0.1109372
41643,4724489956029865984,1237663543144481583,326.535,-0.05318369,326.5354,-0.05314284,0.3163902,21.35372,20.88703,19.93016,19.65858,19.62293,0.2833669,0.09118076,0.06549562,0.0736529,0.2917776,0.3519554,0.2742413,0.1897188,0.1409814,0.1048643
41616,4724490505785679872,1237663479255794754,326.55,0.01542881,326.55038,0.01542102,0.209759,22.28437,20.71257,19.9038,19.69141,20.3705,0.8802763,0.08951288,0.05898048,0.08714151,0.7389583,0.3675081,0.2863598,0.1981024,0.1472113,0.1094982
43481,4724492704808935424,1237656239009431575,326.555,1.02798,326.5549,1.0279708,0.2948806,22.55081,21.86628,20.21659,19.60092,19.16667,0.6361948,0.1912739,0.05857426,0.04677989,0.1086561,0.3675214,0.2863702,0.1981096,0.1472167,0.1095021
43454,4724497652611260416,1237656238472561452,326.591,0.63108,326.59094,0.63138004,0.3741618,19.12891,19.29195,18.36145,19.86783,27.40696,0.3597986,0.202941,0.08089989,0.8080351,0.6435658,0.368118,0.286835,0.1984311,0.1474556,0.1096799
43313,4724539434053115904,1237678617403589546,327.505,0.873884,327.50443,0.87381001,0.3697222,23.90359,22.75606,22.3393,21.22202,21.44726,1.299405,0.2606671,0.2884941,0.1544774,0.6729733,0.3622435,0.2822577,0.1952646,0.1451025,0.1079296
41687,4725493260406988800,1237657189817385574,327.859,-0.849155,327.85867,-0.84917468,0.3830873,28.86638,21.75403,19.72253,19.46972,20.66253,0.472164,0.4028454,0.09014584,0.153755,1.835473,0.5018511,0.391039,0.270519,0.2010246,0.1495253
44828,4725522397465124864,1237663542607872670,327.23,-0.493706,327.23044,-0.4937176,0.5033277,21.86703,21.30875,20.44374,19.83517,19.56183,0.4607176,0.125632,0.1017275,0.08835688,0.2519507,0.4974081,0.387577,0.268124,0.1992448,0.1482016
45019,4725609258883719168,1237678617403917012,328.145,0.845699,328.14496,0.84562118,0.3007055,22.45081,24.31271,22.11498,21.31524,21.84277,0.7486631,1.605723,0.3961789,0.2975875,1.623051,0.3150971,0.2455215,0.1698507,0.1262172,0.09388244
42101,4725637846186041344,1237663479256711274,328.5854,0.1177289,328.58539,0.11772001,0.2211863,23.47417,20.18639,18.83039,18.25649,18.00737,2.484414,0.05585841,0.02553703,0.022972,0.07866659,0.3351945,0.2611813,0.180684,0.1342676,0.09987042
42863,4725642793988366336,1237678595929342131,328.756,1.01222,328.7562,1.0122137,0.2134587,24.42841,19.50223,18.49796,17.97315,17.62881,5.930444,0.04759785,0.0283142,0.02757547,0.07501254,0.2611043,0.2034507,0.1407462,0.1045895,0.0777954
42028,4725649940813946880,1237678617940918849,328.544,1.23917,328.54385,1.2391561,0.0904768,21.26038,20.27694,20.02427,19.63242,19.88345,0.3104693,0.07491169,0.08355409,0.09341425,0.3455254,0.2490185,0.1940335,0.1342315,0.0997484,0.07419448
45511,4726531749156200448,1237663543146513432,331.269,-0.0520917,331.2695,-0.05211815,0.291313,24.48829,21.56265,20.85135,20.52585,22.15022,3.84035,0.2069004,0.1700251,0.3139806,3.972023,0.2616464,0.2038731,0.1410385,0.1048067,0.07795692
40893,4726535047691083776,1237656567583277485,330.905,-0.707137,330.90485,-0.70711201,0.2872761,21.29282,20.37225,19.26855,18.82326,18.29684,0.5227392,0.09544639,0.0526072,0.05563954,0.132643,0.3001399,0.233867,0.1617881,0.1202259,0.08942597
41693,4726538895981780992,1237663543146381630,330.915,-0.199452,330.91473,-0.19944061,0.1049248,20.88807,19.62408,19.12648,18.8968,18.46665,0.2000033,0.03117228,0.03435112,0.03933278,0.1123273,0.2794366,0.2177351,0.1506281,0.1119328,0.08325747
45115,4726584525714333696,1237663542609117635,330.068,-0.630122,330.06873,-0.63028199,0.1104002,21.1291,19.96054,19.55549,19.40531,18.83703,0.4469067,0.08910411,0.09308787,0.114412,0.2409841,0.2942058,0.2292432,0.1585893,0.1178489,0.08765792
42314,4726625207644561408,1237657189818041289,329.378,-0.928441,329.37759,-0.92850018,0.2174055,23.52456,21.55545,20.82286,20.78184,20.38379,1.924026,0.178248,0.1673164,0.2321808,0.60057,0.4743392,0.3696019,0.2556889,0.1900042,0.1413282
41909,4726627956423630848,1237656568119427512,329.357,-0.376692,329.35663,-0.376396,0.1921786,20.15625,19.21722,18.52705,18.11229,17.94141,0.1950866,0.03525354,0.01875906,0.03048312,0.1131692,0.3503314,0.2729759,0.1888434,0.1403309,0.1043804
43143,4726659292505022464,1237663543145399031,328.669,-0.125758,328.66879,-0.12581994,0.1626871,20.88901,20.35081,19.68853,19.326,19.20349,0.3604907,0.07608373,0.05511233,0.07953306,0.2996485,0.4285334,0.3339103,0.2309976,0.171656,0.1276805
40874,4726743954900361216,1237678595929801402,329.838,1.01059,329.83804,1.0105889,0.3784722,22.27097,23.41806,21.77661,22.32601,20.84369,0.484716,0.858604,0.2014705,0.8690717,0.4984712,0.1933132,0.1506283,0.104204,0.07743471,0.0575972
43291,4726770343179427840,1237663543683056479,330.4431,0.4012286,330.44315,0.40121982,0.3091108,24.12207,21.37988,19.75789,19.32931,18.84782,2.44424,0.1142377,0.1085231,0.0623538,0.1733676,0.2269158,0.1768112,0.1223172,0.09089479,0.06760903
43031,4070145315457441792,1237657070089994814,37.9521,-0.49287,37.952129,-0.49287016,0.2859836,22.22263,21.83777,21.20666,21.13293,20.1382,0.7492904,0.1620591,0.1508452,0.2236063,0.329526,0.1047745,0.08163958,0.05647788,0.04196912,0.03121731
42701,4070156860329533440,1237663783677133016,37.9302,-0.367428,37.930161,-0.3674224,0.2858834,21.27846,19.99642,19.03914,18.61999,18.13712,0.3359095,0.05770566,0.03305418,0.03345026,0.08125653,0.1123686,0.08755682,0.0605714,0.04501104,0.03347995
54334,2380179405658941440,1237665532782903318,207.3616,26.46183,207.36148,26.461894,0.07637882,18.60464,16.89641,16.07371,15.6813,15.44503,0.07434076,0.007628179,0.005727888,0.007027375,0.02151735,0.05011648,0.03905042,0.0270149,0.02007497,0.01493209
43284,4070170879102787584,1237666407922139572,37.8408,-0.129749,37.840758,-0.12974877,0.5891293,21.80389,21.84836,20.30652,19.4714,18.93766,0.4654084,0.1808733,0.08962025,0.08054101,0.1704836,0.1048669,0.08171161,0.05652772,0.04200615,0.03124486
40984,4070199741283016704,1237666406848004875,37.0663,-0.880974,37.066246,-0.88104851,0.1843215,25.27235,22.04193,21.03487,20.99126,21.04121,4.181937,0.2823999,0.1687927,0.2644581,1.031428,0.1412183,0.1100364,0.07612264,0.05656728,0.04207566
43113,4070227755928625152,1237663782602801300,36.6368,-1.21831,36.636772,-1.2182939,0.1081989,19.08222,17.99733,17.46278,17.1439,16.97505,0.07361364,0.01509763,0.01366584,0.01563245,0.04843622,0.1313839,0.1023734,0.07082146,0.05262793,0.03914551
42627,4070240423213244416,1237663782602670523,36.34962,-1.208285,36.349659,-1.2083105,0.2893404,23.59427,21.92309,21.89396,20.81516,20.71206,1.002975,0.1462879,0.2007193,0.1432441,0.4040065,0.1264788,0.09855145,0.06817744,0.05066314,0.03768407
44681,4070267086370217984,1237678617433670041,36.1503,1.03475,36.150345,1.0347569,0.3919234,21.50977,21.55182,19.9664,19.6254,19.35704,0.2617647,0.1183065,0.04268919,0.05072155,0.1452422,0.1642852,0.12801,0.08855669,0.06580711,0.0489484
49811,4070267911003938816,1237657587095765661,35.84262,0.8190295,35.84264,0.81903247,0.2495887,19.69986,19.13629,18.26188,18.05087,17.60087,0.1812686,0.05083729,0.03010222,0.04731001,0.1081831,0.1474494,0.1148915,0.07948144,0.05906323,0.04393219
44107,4070284403678355456,1237678437014897074,36.2915,1.17514,36.291569,1.1751605,0.2169317,20.88344,20.50671,19.81697,19.47553,19.43875,0.1798721,0.06431649,0.04750095,0.05257359,0.1750354,0.146789,0.114377,0.07912549,0.05879872,0.04373544
42495,4070284953434169344,1237657587095962396,36.296,0.758792,36.296017,0.75887134,0.3531517,20.52333,21.5739,20.29905,20.18377,19.24772,0.2956426,0.3137101,0.1469915,0.2140962,0.3728347,0.1742527,0.1357765,0.09392958,0.06979974,0.05191819
50450,4070297048062074880,1237657587096027416,36.4081,0.708889,36.408131,0.70887907,0.4011774,22.29042,20.34003,18.83763,18.29679,18.01747,1.530691,0.2630957,0.1236207,0.08539281,0.1386317,0.1629374,0.1269598,0.08783017,0.06526723,0.04854683
43544,4070298147573702656,1237657587096028130,36.4261,0.794875,36.426083,0.79486776,0.3189999,22.25648,21.28602,20.136,19.72641,19.3051,0.5628203,0.1047432,0.05639215,0.0661139,0.14389,0.1548586,0.1206648,0.08347532,0.06203111,0.04613975
46810,2382420760212826112,1237665225704013914,209.2333,29.16361,209.23334,29.164372,0.007916356,14.88372,12.78959,12.07029,11.62785,11.42764,0.0241735,0.007751041,0.01007264,0.002004219,0.003309353,0.08924154,0.06953641,0.04810496,0.03574714,0.02658931
41984,4727704378324000768,1237663542609904382,331.793,-0.448828,331.7934,-0.44883463,0.4257077,23.2327,21.69214,20.24197,19.61646,19.54477,2.474214,0.286335,0.08807684,0.1164563,0.4039165,0.4468932,0.3482161,0.2408943,0.1790103,0.1331508
45507,4727745060254228480,1237657189818761524,331.006,-0.895671,331.00641,-0.89566944,0.2687705,24.53712,19.53055,18.20269,17.65576,17.27914,5.474387,0.05188109,0.0331999,0.02803676,0.0622619,0.3572562,0.2783716,0.1925762,0.1431047,0.1064436
40892,4727758804149575680,1237656567583146828,330.698,-0.643884,330.69803,-0.64390249,0.4233573,23.7448,21.32128,20.79323,20.30806,19.74897,1.979088,0.1327555,0.1176983,0.1361414,0.2669782,0.3138357,0.2445386,0.1691707,0.1257119,0.0935066
41539,4727781893893758976,1237663542609249538,330.37,-0.597926,330.36981,-0.59792668,0.5834886,24.72261,22.99828,21.8779,20.70533,20.33061,1.829808,0.4158044,0.252752,0.132391,0.3484645,0.2829395,0.2204645,0.1525164,0.113336,0.08430115
43227,4727878650917003264,1237663479258022833,331.592,0.0401777,331.59171,0.04016835,0.2918334,23.24389,21.03271,19.51748,18.93487,18.5702,2.089552,0.127822,0.04151606,0.04566628,0.1453281,0.3703348,0.2885624,0.1996261,0.1483436,0.1103404
49944,4727906138707697664,1237678617405686492,332.2208,0.8972222,332.22824,0.89728826,-0.0004355405,25.22798,22.09706,21.05718,20.74837,20.72564,1.441948,0.1768235,0.0965605,0.1020353,0.3840087,0.1986823,0.1548119,0.1070981,0.0795854,0.05919692
