# ID ra dec redshift vflag
36298 53.03016666666666 47.794333333333334 0.00099 9
36308 74.081875 -15.80075 0.018393 9
36313 88.06920833333332 46.839194444444445 0.0224 9
36316 93.01229166666666 -21.826472222222222 0.0077 9
36330 115.38429166666666 51.689138888888884 0.0675 9
36337 122.81666666666666 45.0 0.01373 1
36338 123.16599999999997 -79.88550000000001 0.01489 9
36343 125.8608333333333 -4.915138888888889 0.0229 9
36344 126.28649999999999 54.276805555555555 0.099294 2
36347 129.67424999999997 -64.34680555555555 0.006 9
36358 137.53687499999998 50.061 0.026 1
36363 141.80741666666663 -19.533305555555554 0.016 9
36366 145.75341666666665 31.780166666666666 0.022 1
36373 148.9687845833333 69.67928333333334 0.000817 2
36377 151.30725 21.456416666666666 0.018613 1
36384 155.9483333333333 33.81325 0.034 1
36399 170.0709083333333 13.588877777777778 0.0024 2
36400 170.53499999999997 -38.06669444444445 0.01 9
36403 175.75529166666664 23.950444444444443 0.0239 0
36407 177.19074999999998 -28.292 0.01 9
36409 178.42404166666665 -54.10466666666667 0.022416 9
36427 188.93508333333332 16.110166666666668 0.070794 0
36432 189.88866666666667 15.431111111111111 0.072 0
36457 208.1004583333333 39.69127777777778 0.007222 1
36458 210.08820833333328 38.91436111111111 0.01735 1
36459 211.05404166666662 -9.638 0.002829 9
36460 212.59758333333332 -43.31213888888889 0.006 9
36479 240.53208333333333 17.898583333333335 0.045 0
36494 259.1202083333333 6.432916666666667 0.023 9
36498 262.2295416666666 -66.15283333333333 0.018 9
36502 273.01020833333325 -58.97419444444444 0.008 9
36516 298.4986666666666 49.9355 0.025077 9
36542 332.0517916666666 41.180638888888886 0.018 9
36548 338.64266666666657 5.8132777777777775 0.028 9
36549 339.95420833333327 38.21388888888889 0.015627 9
36700 52.42529583333332 -27.877252777777777 0.06548 9
36715 334.622225 0.9414861111111111 0.31855 9
36717 34.98636666666666 -3.960605555555556 0.431 9
36718 333.87362499999995 0.5419083333333333 0.635 9
36730 353.3282791666666 -0.9507111111111111 0.51 9
36733 54.072087499999995 -28.05151111111111 0.14 9
36739 52.12289166666667 -26.828494444444445 0.14446 9
36741 351.90747083333326 -1.7624527777777779 0.29 9
36742 353.2949208333333 -1.2352833333333333 0.31 9
36744 131.8279708333333 43.408113888888884 0.17271 9
36745 132.140975 43.98525 0.42941 9
36749 35.442341666666664 -5.1516 0.31798 9
36751 52.518175 -28.256691666666665 0.3474 9
36752 352.44445833333333 0.5905055555555556 0.36 9
36754 53.62854999999999 -27.320580555555555 0.00362 9
36758 34.90313333333332 -3.529244444444444 0.20488 9
36760 132.011475 44.44928611111111 0.38 9
36761 130.01312499999997 44.89433611111111 1.01323 9
36763 132.24955833333334 44.86568055555556 0.42 9
36764 131.35627499999998 44.060275 0.34258 9
36765 53.844758333333324 -27.840277777777775 0.2 9
36768 53.58030416666666 -27.568902777777776 0.26468 9
36769 54.33251666666666 -26.90174722222222 0.23481 9
36770 52.71314583333333 -26.459983333333334 0.21448 9
36774 131.06892499999998 45.34420277777778 0.40188 9
36904 186.18316666666664 47.668144444444444 0.32 9
36916 243.6184708333333 54.00302222222222 0.3 9
36929 244.31883333333334 55.37943611111111 0.51 9
36939 334.4624333333333 1.4684416666666669 0.23 9
36948 333.0819708333333 1.0359472222222224 0.37 9
36954 333.966825 -0.8251583333333333 0.145 9
37419 243.2749791666666 55.61165833333334 0.241 9
37573 36.345458333333326 -5.324166666666667 0.30481 9
37583 36.11966666666666 -4.967305555555556 0.32239 9
37598 149.0729 2.0023416666666667 0.34 9
37618 247.60229166666664 23.640277777777776 0.5015 9
37622 242.31599999999995 29.29352777777778 0.047 0
37624 204.4848333333333 22.918000000000003 0.062 1
37629 223.30441666666664 22.24227777777778 0.115 9
37631 213.17008333333328 31.06758333333333 0.064 0
37643 248.8235833333333 55.63308333333333 0.023 9
37649 220.40949999999998 19.362166666666667 0.031 0
37662 319.11866666666657 -0.8276944444444444 0.019 9
37663 243.03724999999997 51.48780555555555 0.2584 9
37671 326.7908333333333 8.30988888888889 0.03 9
37673 341.32104166666664 21.820888888888888 0.024 9
37674 341.7297916666666 21.62613888888889 0.0371 9
37676 347.30591666666663 7.804277777777777 0.016 9
37688 248.4830833333333 30.237861111111112 0.184 9
37698 237.04779166666665 41.2245 0.077 1
37708 347.1447083333333 18.93713888888889 0.033 9
37720 240.76749999999998 21.029777777777777 0.087 0
37725 3.5070416666666664 29.432916666666667 0.024 9
37727 16.67983333333333 -6.378027777777778 0.0285 9
37732 261.60483333333326 62.97280555555556 0.104 9
37734 13.780375 -6.9515 0.11 9
37748 261.5847083333333 72.94183333333334 0.067 9
37750 320.1601666666666 1.0480277777777778 0.021 9
37757 47.59720833333333 -9.999444444444444 0.031 9
37758 359.4424583333333 11.97925 0.063 9
37764 349.29408333333333 17.250888888888888 0.06 9
37768 336.3847083333333 18.994833333333336 0.03 9
37787 20.606666666666666 3.635666666666667 0.103 9
37790 55.930249999999994 -17.145305555555556 0.015 9
37801 3.846666666666666 30.722027777777775 0.047 9
37818 177.74058333333332 21.197055555555554 0.028 1
37825 133.89266666666666 32.66583333333333 0.064 0
37827 133.48624999999998 33.66986111111111 0.086 0
37828 218.06091666666666 54.855472222222225 0.124 9
37833 176.14945833333329 10.212138888888887 0.029 1
37845 243.49199999999993 39.532805555555555 0.038 0
37847 202.71312499999996 30.334694444444445 0.035 0
37848 206.73308333333333 61.55433333333333 0.035 2
37851 215.0464583333333 53.561388888888885 0.0657 0
37856 190.98237916666665 74.6854388888889 0.3145 9
37876 144.98717916666664 21.721413888888886 0.2067 9
37894 149.97608333333332 68.10069444444444 0.035 2
37895 142.48641666666663 35.36461111111111 0.044 0
37898 170.05566666666664 3.745888888888889 0.062 1
37908 127.82270833333334 10.34088888888889 0.085 0
37946 55.86541666666666 -12.811 0.062 9
37949 21.34870833333333 10.174999999999999 0.053 9
37953 93.07691666666666 -22.771 0.052 9
37964 79.16883333333332 6.798277777777778 0.0297 9
37972 210.19549999999995 59.33791666666667 0.009877 2
37993 46.489749999999994 -10.522491666666667 0.0327 9
38033 193.67195833333332 15.404722222222222 0.1701 9
38034 154.76958333333332 46.456472222222224 0.03 1
38036 193.86849999999995 53.57463888888889 0.036 0
38040 188.5438333333333 8.363472222222223 0.051 1
38042 192.42466666666664 -10.800158333333334 0.026 9
38045 151.64291666666665 67.98861111111111 0.3584 9
38050 247.8285416666666 39.15566666666667 0.03 2
38056 45.137208333333334 36.25705555555555 0.045 9
38064 242.91287499999999 0.8759166666666667 0.033 2
38067 242.65666666666667 -1.7168611111111112 0.041 9
38078 188.318875 -0.05294444444444445 0.073 1
38081 207.0805 13.483 0.047 1
38082 221.86575 1.917722222222222 0.034 2
38087 222.81762499999996 15.445444444444444 0.045 0
38090 77.08975 0.21191666666666667 0.074 9
38115 246.87959583333333 51.362069444444444 0.2356 9
38144 251.5052916666666 63.48319444444444 0.017 9
38186 185.98083333333332 10.58075 0.0275 1
38187 183.88449166666663 40.30263333333333 0.098 2
38189 168.43849583333332 53.629125 0.081 1
38194 191.1403375 31.08481944444444 0.0287 0
38206 192.21666666666667 13.440138888888889 0.3379 9
38214 257.4464583333333 27.26125 0.141 9
38228 226.10537499999998 49.40083333333333 0.027 0
38235 197.15633333333332 79.78699999999999 0.0352 9
38236 210.98408333333333 54.45863888888889 0.052 1
38242 236.37854166666665 54.0425 0.109 9
38248 117.50516666666664 33.106611111111114 0.07 0
38269 203.23795833333332 48.31513888888889 0.028 1
38281 250.93052083333328 44.52883333333333 0.477 9
38283 243.06660833333328 32.07069166666667 0.059 0
38298 356.46083333333326 -6.781416666666667 0.035 9
38309 334.436125 13.325027777777777 0.067276 9
38318 226.02844999999996 28.48828888888889 0.06 0
38322 224.55712499999998 48.19116666666666 0.0282 1
38350 237.51170416666665 -7.411772222222223 0.1237 9
38384 350.78325833333326 17.508119444444443 0.038 9
38385 356.4381708333333 11.478436111111112 0.0235 9
38408 350.7833749999999 13.044222222222222 0.042636 9
38419 353.92499999999995 10.783333333333333 0.2836 9
38456 250.40666666666667 28.972527777777778 0.0907 0
38461 252.79405 28.302116666666667 0.2258 9
38468 40.850541666666665 3.104888888888889 0.022616 9
38478 259.43165 20.875252777777778 0.046 9
38484 343.16229166666665 13.010166666666667 0.031666 9
38495 159.31791666666666 38.10644444444445 0.051 1
38496 352.0437291666666 28.641972222222222 0.242 9
38503 54.32429166666666 -17.094777777777775 0.031 9
38515 329.63224999999994 -15.550722222222223 0.04 9
38540 152.49341666666663 46.00977777777778 0.15 9
38559 253.19456666666662 47.60604444444444 0.2882 9
38566 118.30716666666665 72.33708333333333 0.12 9
38569 20.3444125 4.891319444444444 0.044 9
38573 20.506833333333333 -1.9564722222222222 0.052 9
38574 259.25140416666665 27.49096666666667 0.048 2
38575 346.7394083333333 3.9400583333333334 0.0482 9
38584 334.00487499999997 40.867583333333336 0.015 9
38591 45.77833333333332 -1.5430277777777777 0.4518 9
38607 261.71025 58.85206388888889 0.138 9
38620 13.316708333333333 32.543055555555554 0.046 9
38660 31.86329166666666 4.303805555555555 0.06 9
38672 11.317791666666665 -14.228472222222223 0.053 9
38681 125.80954999999999 21.96611111111111 0.08 1
38694 120.59874999999998 67.41861111111112 0.036 9
38728 69.82207083333333 -0.3484722222222222 0.2147 9
38733 2.9584166666666665 26.68713888888889 0.076 9
38761 143.236 8.752083333333333 0.087 0
38771 176.3515833333333 68.95347222222223 0.082 9
38815 243.07574999999997 25.990361111111113 0.041 1
38818 194.74329166666666 37.38666666666666 0.035 0
38824 210.56741666666665 33.66152777777778 0.0344 0
38836 188.78841666666665 -0.22144444444444444 0.024 1
38842 185.43812499999999 12.257111111111112 0.0389 1
38843 234.64804166666661 26.224999999999998 0.06 1
38847 259.23344999999995 31.92406111111111 0.04148 2
38852 213.44166666666663 34.03691666666666 0.033 1
38857 185.13754166666664 46.66615 0.132 9
38870 253.11883333333333 21.700277777777778 0.056 0
38877 203.974875 38.532 0.072 1
38883 214.6671125 54.183055555555555 0.097 1
38893 255.64933333333335 40.500194444444446 0.062 9
38900 216.72487499999997 25.02761111111111 0.036 0
38901 227.05004166666663 26.247666666666667 0.082 0
38905 244.64837500000002 32.69683333333333 0.19 9
38906 242.88979166666664 40.30097222222222 0.3848 9
38909 231.41637499999996 20.78788888888889 0.0396 0
38913 184.77849999999995 47.355805555555555 0.15 9
38919 250.9754166666666 25.015 0.034 2
38926 257.6727916666667 27.589527777777775 0.0435 9
38929 229.68216666666666 33.13225 0.082 0
38949 316.6635 -13.55263888888889 0.03 9
38951 358.89912499999997 29.205527777777778 0.0178 9
38953 325.1177916666667 6.32775 0.097 9
38955 249.80074999999994 60.081138888888894 0.09 9
38963 167.69449999999998 54.105219444444444 0.082 1
38974 49.14487499999999 41.048249999999996 0.013 9
38990 173.00099999999998 53.71058333333334 0.0268 1
39005 12.946749999999998 -26.419444444444444 0.057 9
39006 254.4922916666666 55.183638888888886 0.0287 9
39008 319.0145833333333 12.5225 0.017 9
39026 8.520166666666666 -9.70497222222222 0.0125 9
39028 263.8171666666666 49.953388888888895 0.054 9
39030 200.43762499999997 31.23461111111111 0.021 1
39032 206.8754583333333 40.075694444444444 0.062 0
39035 28.108099999999997 35.506055555555555 0.02 9
39046 319.2024583333333 10.619166666666667 0.07 9
39053 208.9825833333333 5.452805555555556 0.037 0
39056 261.60070833333333 46.858222222222224 0.04 9
39068 325.11999999999995 23.34358333333333 0.067 9
39075 331.7913333333333 6.48575 0.026522 9
39080 335.723375 36.29347222222222 0.017 9
39089 246.3644583333333 57.45722222222223 0.066 9
39094 261.45208333333335 27.161555555555555 0.106 9
39095 122.30362499999998 46.31355555555555 0.0467 1
39112 334.13445833333327 0.47329444444444446 0.14 9
39116 230.23595833333331 54.67058333333333 0.046 1
39119 121.45591666666665 45.942611111111106 0.039 0
39123 321.651375 4.988861111111111 0.049 9
39128 235.4289583333333 37.458444444444446 0.043 1
39131 326.4819583333333 20.664194444444444 0.07 9
39184 355.6065999999999 0.254675 0.022 9
39187 33.602291666666666 -6.487388888888889 0.043 9
39188 198.42295833333333 47.299166666666665 0.028 0
39190 24.999374999999993 -8.909416666666667 0.05 9
39194 213.86254166666663 36.40861111111111 0.0282 1
39206 188.50129166666665 11.322333333333333 0.0409 0
39227 35.878791666666665 -2.860527777777778 0.143 9
39261 150.80712499999998 1.8953888888888888 0.04671 2
39263 165.46345416666665 45.480444444444444 0.0446 2
39264 194.54391666666666 -26.354833333333335 0.048 9
39269 270.18525 28.66144444444444 0.0714 9
39271 254.5355416666666 32.98277777777778 0.0374 2
39274 256.1973333333333 30.318583333333333 0.06 2
39282 206.72674999999998 25.29088888888889 0.04 1
39288 228.31979166666665 26.84586111111111 0.07 0
39290 209.74329166666666 36.24066666666667 0.0125 0
39294 245.435125 43.73977777777778 0.026 1
39302 205.64358333333328 35.021055555555556 0.024 0
39306 104.63643333333333 17.262325 0.067 9
39309 198.16117916666664 46.48508888888889 0.036 1
39313 213.90541666666664 53.132416666666664 0.14721 9
39314 216.19249999999997 46.23008333333333 0.1073 9
39324 237.19304166666666 56.521972222222225 0.0674 9
39347 246.1828624999999 31.86031666666667 0.0931 0
39352 231.99566666666664 56.65530555555556 0.078 1
39367 193.90248333333332 35.62660833333334 0.3422 9
39389 225.2126708333333 9.340311111111111 0.034 0
39404 226.25783333333334 20.09850833333333 0.0732 0
39418 236.07216666666665 9.961972222222222 0.045 0
39423 57.601749999999996 69.4231388888889 0.02 9
39427 238.72099999999998 3.5354166666666664 0.079 1
39435 239.70532499999996 36.16970833333333 0.0308 0
39439 1.3847916666666664 -6.642972222222221 0.02165 9
39445 20.1625125 4.773269444444445 0.034 9
39452 240.31345833333327 21.388166666666667 0.1768 9
39458 241.30549999999994 30.46861111111111 0.056 0
39460 225.6369833333333 8.063741666666667 0.275 9
39465 333.1730416666666 0.5119722222222223 0.01377 9
39472 337.98274999999995 -6.796944444444445 0.1056 9
39474 346.23179166666665 -6.536583333333334 0.019 9
39478 13.763874999999997 42.33111111111111 0.019 9
39488 355.93395833333324 -14.710638888888889 0.024674 9
39519 13.093499999999999 21.1525 0.042 9
39551 342.0694708333333 24.149513888888887 0.0625 9
39617 127.14621666666665 65.18211111111111 0.153 9
39625 49.712799999999994 -11.820430555555555 0.2787 9
39626 337.56969999999995 27.972780555555556 0.3296 9
39635 70.20429166666666 6.519916666666667 0.12 9
39650 182.29879166666666 43.41694444444444 0.024 1
39654 179.16983333333332 32.630916666666664 0.0114 1
39655 333.3237916666666 14.435194444444445 0.03 9
39656 333.79099999999994 13.975888888888889 0.03 9
39661 348.27924999999993 14.298222222222222 0.039 9
39671 200.44154166666664 31.23838888888889 0.024 0
39707 204.6764583333333 32.306416666666664 0.062 0
39713 214.11508333333333 10.402194444444445 0.056 0
39714 185.4915833333333 2.344777777777778 0.006 2
39715 175.52391666666665 11.537166666666666 0.043 1
39716 162.37604166666665 32.21255555555556 0.044 1
39717 177.67254166666666 10.952361111111111 0.053 1
39718 37.58354166666666 37.235194444444446 0.0524 9
40188 331.46000833333323 -1.987038888888889 0.743 9
40190 187.40215416666663 1.8754083333333333 0.61 9
40191 218.1141458333333 33.54023055555555 1.189 9
40192 218.62032916666664 34.457391666666666 0.85 9
40220 23.8639 0.23250500000000002 0.449 9
40221 319.50444999999996 1.1153194444444445 0.253816 9
40225 47.040499999999994 -0.511198 0.078157 9
40227 324.003 -0.054130000000000005 0.442393 9
40231 47.69329166666665 -0.2048888888888889 0.1472 9
40233 54.18178333333333 -0.14033333333333334 0.296 9
40248 41.089099999999995 1.13675 0.186294 9
40252 342.26399999999995 0.9935805555555555 0.261248 9
40255 336.61761666666666 0.5867888888888889 0.251725 9
40268 337.276 -1.12867 0.272 9
40269 345.02899999999994 -1.20389 0.220342 9
40272 347.9309999999999 -0.82016 0.148 9
40273 12.026599999999998 0.50018 0.0221 9
40277 55.9831 0.5846530000000001 0.0776 9
40280 354.11653333333334 -1.2265361111111113 0.281092 9
40292 341.16999999999996 -0.865018 0.084961 9
40293 347.4998416666666 1.08225 0.312052 9
40303 53.45249999999999 0.09927222222222222 0.351 9
40309 6.677208333333333 -0.8038333333333334 0.081883 9
40316 22.17058333333333 -0.8892222222222222 0.095606 9
40318 56.36459999999999 -0.968765 0.267 9
40319 308.42199999999997 0.5209750000000001 0.102 9
40329 302.623425 1.1216472222222222 0.0701 9
40330 308.243 -0.9945299999999999 0.262 9
40333 309.637 1.20869 0.343 9
40336 320.31699999999995 0.29070305555555553 0.115319 9
40337 325.4567916666667 0.37037777777777775 0.107264 9
40339 340.13899999999995 -0.296642 0.056915 9
40341 347.31699999999995 -1.00446 0.238017 9
40346 357.0215958333333 -0.14326111111111112 0.34394 9
40354 28.3117 -0.105517 0.089238 9
40361 29.519399999999997 -0.571295 0.184 9
40362 56.73847916666666 -0.5183055555555556 0.2738 9
40363 328.32899999999995 0.851139 0.17379 9
40364 47.01554583333333 0.43343333333333334 0.204532 9
40365 47.0755 0.9591830555555555 0.184 9
40367 56.50719999999999 0.5621111111111111 0.292 9
40372 318.653 -0.827473 0.145992 9
40377 11.467099999999999 -0.713965 0.539 9
40388 58.113699999999994 -0.8035450000000001 0.328 9
40391 359.58199999999994 0.982125 0.458071 9
40397 8.409880000000001 0.5384469444444444 0.212107 9
40401 19.852999999999994 0.5375561111111111 0.045406 9
40407 22.3115 0.14236305555555556 0.072854 9
40409 47.602999999999994 0.17965499999999998 0.231 9
40411 17.275399999999998 -0.35218499999999997 0.411625 9
40430 14.561999999999998 1.00754 0.707338 9
40431 15.230624999999996 -0.5259805555555556 0.257465 9
40437 23.205599999999997 1.0224799999999998 0.55031 9
40440 47.41349999999999 0.6557788888888889 0.108283 9
40441 1.05165 0.3594805555555555 0.291263 9
40448 4.920089999999999 -0.956212 0.194607 9
40452 325.5299999999999 -0.676068 0.370508 9
40455 323.662 -0.736849 0.119688 9
40486 345.5840833333333 -0.646361111111111 0.438 9
40492 350.17599999999993 0.9652569444444444 0.279997 9
40493 351.52161249999995 1.022111111111111 0.151 9
40500 42.752599999999994 -0.364594 0.179133 9
40522 321.7829999999999 0.543195 0.345 9
40537 7.449195833333333 -0.16196944444444444 0.364989 9
40540 11.914099999999998 0.3788811111111111 0.133448 9
40542 358.621 -0.143837 0.1277 9
40550 4.378289999999999 0.7588111111111111 0.089742 9
40557 356.78 -0.5991730000000001 0.286 9
40559 8.48141 -0.451187 0.374504 9
40565 7.167162499999999 0.14792222222222223 0.157 9
40568 15.776699999999996 0.08850555555555555 0.267131 9
40572 20.2989 -0.657062 0.091679 9
40573 23.344899999999996 -0.707305 0.095234 9
40580 14.338799999999997 0.8478969444444445 0.106924 9
40583 25.588566666666665 0.9796722222222223 0.25098 9
40586 53.654799999999994 0.8919030555555555 0.282 9
40588 341.5079999999999 0.5088761111111111 0.402179 9
40596 352.1629999999999 0.5724261111111111 0.0774 9
40601 344.36899999999997 -0.262817 0.187103 9
40602 338.47599999999994 -1.13324 0.416357 9
40605 358.61770833333327 -0.7186638888888889 0.178954 9
40608 343.392 0.18806944444444443 0.311 9
40618 5.956499999999999 -1.0827499999999999 0.106187 9
40620 9.870787499999999 -1.200322222222222 0.205986 9
40628 354.626 -0.262639 0.158047 9
40631 20.082216666666664 -0.3334888888888889 0.275 9
40639 17.298399999999997 0.04722222222222222 0.103273 9
40643 359.236 0.5082438888888889 0.232375 9
40645 1.6016 0.6214444444444445 0.337 9
40657 44.8443 -1.2203300000000001 0.250924 9
40658 28.095999999999997 -0.227436 0.10251 9
40662 29.735599999999998 0.016774999999999998 0.360864 9
40672 30.020299999999995 1.0347700000000002 0.060452 9
40679 326.589 -0.924603 0.127606 9
40681 334.9099999999999 -0.872814 0.08523 9
40691 338.121 -0.544042 0.08853 9
40692 338.65199999999993 -0.525108 0.081438 9
40697 323.05126666666666 -0.1346388888888889 0.23262 9
40698 340.72021666666666 -0.10843888888888889 0.319 9
40701 318.64899999999994 0.27818305555555556 0.277326 9
40711 35.2755 -0.577022 0.040378 9
40717 36.5426 1.14644 0.305136 9
40719 316.24199999999996 -0.283293 0.284 9
40726 343.238 0.6175 0.27 9
40737 346.5275208333333 0.11701111111111111 0.283 9
40738 337.565 0.07505555555555556 0.328 9
40743 320.88599999999997 -0.7799780000000001 0.063034 9
40745 339.19699999999995 -0.76936 0.2978 9
40746 346.953 -0.23298888888888888 0.28876 9
40748 352.1439999999999 -0.234272 0.243958 9
40749 352.18999999999994 -0.337842 0.223232 9
40752 1.920808333333333 -0.3512611111111111 0.455383 9
40756 16.463324999999994 -0.25046944444444447 0.318989 9
40757 345.7145458333333 0.14196111111111112 0.310903 9
40759 348.8829999999999 0.016166666666666666 0.286372 9
40763 16.913099999999996 -1.24411 0.179907 9
40764 356.01669999999996 -0.7909555555555555 0.27572 9
40767 36.4721 -0.37154499999999996 0.465 9
40769 42.8042 -0.268077 0.317811 9
40772 35.1401 0.20283305555555556 0.289052 9
40774 39.6538 0.2113388888888889 0.561 9
40777 50.90959999999999 0.21021694444444444 0.221 9
40781 25.934879166666665 -1.0459555555555557 0.395788 9
40783 33.6996 -1.2203600000000001 0.176961 9
40784 34.072599999999994 -1.1998 0.096194 9
40786 25.456599999999998 -0.79567 0.318 9
40790 17.175341666666665 -0.015908333333333333 0.269329 9
40792 21.720049999999997 0.33679166666666666 0.302444 9
40797 354.8028541666666 0.08996944444444444 0.249436 9
40799 52.34274583333333 0.5963638888888889 0.214018 9
40803 7.156874999999999 0.8719361111111111 0.332 9
40818 10.215199999999998 -0.42000000000000004 0.56292 9
40822 311.4124583333333 1.1867 0.232 9
40828 355.6325416666666 -0.05289722222222223 0.353187 9
40830 4.665654166666666 0.005955555555555556 0.387896 9
40832 19.513199999999998 -1.22669 0.218694 9
40834 357.4725708333333 -1.0321138888888888 0.305435 9
40838 39.4882 -0.9347570000000001 0.259 9
40839 46.67759999999999 -1.04135 0.287 9
40840 40.15465833333332 -0.5518916666666667 0.370585 9
40845 310.6589708333333 -0.9165611111111112 0.292 9
40846 325.0209375 -1.0207249999999999 0.304671 9
40857 39.01375833333333 1.2534777777777777 0.2354 9
40860 314.954 0.48848305555555555 0.322 9
40862 325.15 0.462965 0.119584 9
40863 23.281299999999998 -1.15824 0.068916 9
40869 318.91873749999996 0.8752777777777778 0.343 9
40874 329.83799999999997 1.01061 0.378459 9
40875 338.92629999999997 0.962686111111111 0.394955 9
40881 313.597 -1.16146 0.201787 9
40886 323.7849999999999 -1.12555 0.331974 9
40890 323.0760583333333 -0.7631138888888889 0.258 9
40892 330.698 -0.6438849999999999 0.423507 9
40893 330.905 -0.707112 0.287611 9
40897 346.64466666666664 -0.6842861111111112 0.489267 9
40898 347.49699999999996 -0.807448 0.532422 9
40901 355.08599999999996 -0.702797 0.179111 9
40902 4.200470833333333 -0.817667 0.259 9
40914 10.650799999999998 0.5158188888888889 0.268349 9
40919 318.32086666666663 -0.40474166666666667 0.23646 9
40920 318.77699999999993 -0.341563 0.133715 9
40926 354.32155 -0.20933055555555558 0.516581 9
40930 310.33599999999996 0.17829305555555555 0.289 9
40939 8.827141666666668 0.07588611111111111 0.336879 9
40940 349.585 0.9106311111111112 0.189043 9
40942 332.811 0.18801694444444444 0.177735 9
40945 11.06218333333333 0.9670388888888889 0.324 9
40947 337.8475541666666 0.07544722222222222 0.393679 9
40949 348.5741 0.19106388888888887 0.2931 9
40950 351.45490416666667 0.02946111111111111 0.347239 9
40951 353.007 0.10841111111111112 0.187534 9
40961 2.3067499999999996 -0.020151 0.632645 9
40962 2.7128625 -0.0698388888888889 0.157317 9
40963 6.156508333333333 -0.02617222222222222 0.231818 9
40966 21.921054166666664 -0.144625 0.431273 9
40967 348.9725458333333 0.2523888888888889 0.325011 9
40968 359.801 0.251797 0.2635 9
40971 14.179337499999999 0.23255833333333334 0.198 9
40977 23.107799999999994 0.2452188888888889 0.15338 9
40984 37.0665 -0.881147 0.184459 9
40985 337.26559166666664 -0.5633305555555556 0.434257 9
40988 22.979599999999994 -0.452315 0.234956 9
40990 28.824599999999993 -0.58207 0.529984 9
40994 4.6345416666666654 0.7885638888888888 0.32941 9
40995 9.861369999999999 0.7457069444444444 0.262438 9
40999 27.543 0.6758861111111111 0.357473 9
41011 309.72599999999994 -0.065943 0.315 9
41018 310.86799999999994 -1.20475 0.202 9
41020 315.986 -1.1064 0.328 9
41026 359.7038291666666 0.4319555555555556 0.361378 9
41027 314.23099999999994 0.08561305555555555 0.086529 9
41028 345.88599999999997 -0.282265 0.437 9
41029 349.967 -0.278243 0.281725 9
41034 8.01649 -0.422261 0.260699 9
41038 336.67299999999994 -1.23891 0.141276 9
41049 342.1260208333333 -0.8252333333333333 0.26192 9
41058 11.6612 -0.7344149999999999 0.357151 9
41059 26.53930833333333 -1.0562833333333335 0.453804 9
41066 28.444483333333327 -0.81835 0.242319 9
41075 25.8646 0.16449305555555555 0.167286 9
41076 27.479099999999995 0.06706888888888889 0.655829 9
41077 27.486199999999997 0.09345555555555556 0.349981 9
41082 6.1064791666666665 0.5993083333333333 0.211988 9
41087 29.801399999999997 0.4656369444444445 0.462522 9
41090 26.212899999999998 0.9880111111111111 0.343067 9
41096 337.592 0.5164305555555555 0.293703 9
41102 358.99999999999994 1.01311 0.150609 9
41109 18.6553 1.1776 0.015539 9
41115 330.07599999999996 -0.531752 0.128182 9
41116 335.384 -0.6316050000000001 0.582 9
41117 344.416 -0.5603950000000001 0.281205 9
41119 57.64973333333333 0.7876 0.162 9
41124 12.822424999999997 -0.6052416666666667 0.36718 9
41132 52.19942499999999 0.39112222222222226 0.259 9
41137 313.57099999999997 -0.9301579999999999 0.2093 9
41139 310.61465 -0.5352805555555555 0.291 9
41140 311.00187083333327 -0.6058805555555555 0.322 9
41141 311.969 -0.593497 0.307 9
41151 315.57075416666663 0.33057777777777775 0.181 9
41152 353.7730416666666 -0.16938333333333333 0.377 9
41155 6.76953 -0.041939 0.162408 9
41158 16.285399999999996 -0.012594444444444445 0.27009 9
41161 337.45099999999996 -0.893013 0.142241 9
41165 0.7071583333333332 -0.9540472222222222 0.343052 9
41166 7.148859999999999 -1.00372 0.213291 9
41167 16.980816666666666 -1.0170694444444444 0.296 9
41171 47.646045833333325 -0.9380361111111111 0.414 9
41174 43.51548333333333 -0.10524166666666668 0.375 9
41180 50.81182916666666 -0.14120833333333332 0.301 9
41184 359.1487041666667 0.20426111111111112 0.417805 9
41188 19.760999999999996 0.20518111111111112 0.555865 9
41189 27.038620833333333 0.2960861111111111 0.232806 9
41195 32.529599999999995 0.6628161111111112 0.290943 9
41200 353.37199999999996 1.13904 0.192539 9
41201 3.2619399999999996 1.10295 0.159431 9
41202 29.377199999999995 1.1639599999999999 0.134019 9
41209 312.27299999999997 -1.24018 0.259 9
41210 340.06524583333334 -1.0693083333333333 0.297526 9
41213 336.70158749999996 -0.8156555555555556 0.245916 9
41214 340.96264999999994 -0.7539388888888889 0.23698 9
41217 316.2863249999999 0.9494388888888889 0.349 9
41218 321.363 0.851345 0.125 9
41221 3.1454125 -0.35045 0.207 9
41223 25.60195833333333 -0.31290277777777775 0.358 9
41225 44.2149625 -0.3517222222222222 0.19543 9
41226 311.906 0.006527777777777778 0.3643 9
41227 336.12899999999996 0.20341111111111113 0.144045 9
41229 355.29299999999995 0.06921944444444444 0.281762 9
41231 0.017458333333333333 0.022961111111111113 0.330796 9
41243 11.7638 -1.2246400000000002 0.3465 9
41247 33.1895 -1.08923 0.345 9
41255 28.52870833333333 -0.7255388888888888 0.438058 9
41256 30.125999999999994 -0.710525 0.22709 9
41257 41.562841666666664 -0.7977611111111111 0.2719 9
41258 16.8828 0.47744444444444445 0.154365 9
41259 349.9351583333333 0.4796472222222222 0.337 9
41260 2.6242833333333326 0.4846361111111111 0.356 9
