ID,hostra,hostdec,petroMag_r
43898,343.932,0.117954,19.97837
45154,344.953,0.186383,19.66776
43050,321.516,0.419901,17.80305
40862,325.149,0.462705,18.69727
43051,325.828,0.53884,20.42042
41913,325.963,0.439955,22.57259
45179,328.331,0.476591,20.95818
51937,330.8167,0.5713889,13.43666
41667,330.855,0.576355,20.85957
44457,332.314,0.483405,18.89642
45042,332.5158,0.6097031,18.98024
45290,332.844,0.538221,19.05131
39465,333.173,0.5118611,19.17108
36718,333.8734,0.54185,22.7602
39112,334.1349,0.4734944,18.52819
42519,323.268,-0.0454525,18.7714
42210,326.204,-0.124357,20.92585
43376,336.061,0.36865,21.3033
44886,335.998,0.811599,17.46336
41923,5.84312,0.533604,19.62571
43611,10.6177,0.488149,20.89725
45392,6.23872,-1.21574,21.80283
45394,6.51724,-1.22914,20.3143
43830,6.71907,-1.19508,19.43985
41243,11.7639,-1.22468,20.96191
44313,15.344,-1.12907,23.23585
45044,17.4849,-1.19412,20.3166
49714,17.6099,-1.06876,17.76502
40832,19.513,-1.22632,19.17904
49380,21.70169,-1.238123,18.21004
44816,24.8201,-1.10922,19.41222
45370,26.3157,-1.19588,20.36676
41059,26.5393,-1.05634,21.45929
41860,29.7533,-1.07909,18.91777
42833,30.103,-1.19896,19.76941
41247,33.1896,-1.08935,21.92348
40783,33.6996,-1.2201,21.02507
44316,35.2592,-1.12008,20.83663
42627,36.34962,-1.208285,21.89396
43113,36.6368,-1.21831,17.46278
42351,36.7841,-1.05147,20.8675
42084,36.9959,-1.16943,27.07958
42555,345.529,-0.660965,19.9281
40897,346.645,-0.684371,20.88565
49809,351.162,-0.7179,17.14499
44036,351.397,-0.71548,19.55453
45307,353.565,-0.816471,19.59542
40901,355.086,-0.702917,23.67679
43108,5.27868,-0.748607,20.90567
41769,6.19987,-0.749015,21.1311
50383,6.36492,-0.839299,21.0071
40309,6.67752,-0.804106,17.03961
42596,7.35822,-0.777556,19.88301
45139,7.50855,-0.703769,19.0498
45312,7.56279,-0.787202,17.55074
45500,8.15922,-0.823062,20.97287
43843,11.4526,-0.778692,20.98043
40377,11.4675,-0.714345,20.27445
41058,11.6611,-0.734492,21.32282
50597,17.5375,-0.7022222,23.15639
41861,18.2708,-0.671788,20.04765
42603,22.0743,-0.658551,19.51122
42297,22.4971,-0.633415,17.21811
43450,22.93058,-0.7319894,20.73128
43646,23.0761,-0.755272,20.84472
41863,24.09233,-0.8306494,19.16733
43996,26.9512,-0.655584,18.81767
41255,28.5288,-0.725903,19.96467
44333,28.676,-0.708545,18.00439
44376,28.676,-0.708545,18.00439
44767,29.3576,-0.757283,20.04559
42265,32.8072,-0.654652,21.28082
49115,33.40833,-0.7175,13.14297
42406,34.2824,-0.8021872,21.08295
41428,35.2825,-0.75799,20.47402
44770,37.37571,-0.7475372,19.15734
45043,38.1641,-0.804137,20.82807
49983,40.6019,-0.795162,18.40327
41257,41.5626,-0.797663,19.58547
42681,42.8284,-0.710388,21.0093
41430,45.2363,-0.635611,21.8063
45678,46.70149,-0.7004206,21.14949
42708,47.3123,-0.644955,18.82559
43243,47.3333,-0.7348364,20.21578
41294,47.6889,-0.776842,22.01159
50274,47.8891,-0.742906,15.34992
41295,48.0111,-0.677902,18.51724
45556,49.8194,-0.838742,21.55154
42549,345.739,-0.349874,20.26205
40746,346.952,-0.232842,19.0736
43885,347.546,-0.338132,18.48973
42873,347.98,-0.264116,18.42672
42718,348.175,-0.312841,18.97421
41029,349.967,-0.278262,20.46286
43080,350.127,-0.345961,20.04036
45336,350.903,-0.372184,19.22992
45783,351.293,-0.308109,19.26341
40749,352.19,-0.337902,19.13365
40748,352.144,-0.234581,20.77843
43669,353.715,-0.388947,20.45885
40628,354.626,-0.262644,21.13476
43670,354.893,-0.372016,19.76164
43671,355.792,-0.331173,20.36621
49786,359.808,-0.3109,18.33656
43657,0.9170992,-0.280297,16.66526
41725,1.81776,-0.303748,20.00302
40752,1.92071,-0.351226,21.04477
44005,2.44669,-0.367946,20.20026
49945,38.10037,-0.7140686,19.6164
45486,35.7506,-0.822865,20.37737
42551,34.435,-0.712937,21.18616
50509,34.1415,-0.722153,21.87252
42006,33.4859,-0.7317,19.65081
41634,32.2983,-0.742253,19.00294
41633,31.6933,-0.838297,20.43525
41256,30.126,-0.710595,21.0106
41864,29.586,-0.775401,18.55436
41066,28.4445,-0.8184189,20.01583
44765,26.344,-0.694709,21.03548
42653,26.1374,-0.700196,19.22858
42246,25.9648,-0.675756,21.55701
40786,25.4565,-0.795787,21.40888
45302,25.5372,-0.721186,20.53456
41335,24.9366,-0.835699,19.74591
42541,24.2567,-0.818447,19.69363
42410,24.0666,-0.789296,17.77156
42835,23.5357,-0.638785,18.41089
43111,23.4233,-0.653849,17.77506
40573,23.345,-0.707292,19.3599
40572,20.2989,-0.65713,18.93004
42120,19.2254,-0.780158,20.90497
43110,17.6961,-0.715453,18.66932
43845,14.4978,-0.686298,20.44966
42204,7.14078,-0.656271,20.9545
44327,6.44066,-0.793051,17.29256
42051,3.70563,-0.774974,21.98355
45674,1.87746,-0.804381,14.91395
40605,358.618,-0.718734,18.2005
41557,356.107,-0.806668,20.55177
40764,356.017,-0.79064,21.14551
44524,349.757,-0.839663,21.04397
40898,347.497,-0.807464,20.20856
42330,345.642,-0.838481,19.37371
47889,37.04167,-1.184167,22.19983
49192,37.1162,-1.1515,12.67486
468,36.16425,-1.103972,16.95762
42245,34.5509,-1.23815,18.47844
40784,34.0727,-1.19873,17.54381
42264,31.5464,-1.11899,19.16552
45049,26.1625,-1.14616,21.05252
42244,23.4857,-1.16587,16.89825
40863,23.2814,-1.15844,18.15611
45405,20.241,-1.11811,18.94407
40763,16.9141,-1.24508,17.1414
44815,16.0598,-1.06785,20.5653
41931,15.9946,-1.17985,21.09422
43831,13.0089,-1.12144,20.90269
44311,11.8927,-1.08193,18.66198
40620,9.87087,-1.19999,19.88596
49381,6.957208,-1.2,14.41391
40618,5.9564,-1.08297,19.71891
44634,5.49976,-1.24374,20.08916
43856,9.0384,0.855789,20.40851
41270,9.064,0.923493,19.21497
50323,8.39184,0.984753,19.45355
41269,8.181075,0.9635272,19.91272
41738,11.9385,0.512493,20.35894
45057,11.08097,0.4796394,19.94688
45592,11.1226,0.421228,19.82708
43337,10.9362,0.534522,20.69955
40914,10.6508,0.515795,20.39054
45322,9.64511,0.600918,20.36391
43240,9.55273,0.591548,21.15853
40397,8.41028,0.53875,19.20402
43609,8.2307,0.577819,20.42277
475,6.641208,0.4981945,16.7882
494,6.5615,0.5463055,15.71347
41082,6.106487,0.5990275,17.53492
45320,5.18064,0.477294,20.20874
47397,110.8875,41.43528,13.87122
49060,110.8875,41.43528,13.87122
48648,110.5458,40.46861,15.53847
49511,340.669,0.832869,20.23847
43310,338.83,0.75171,20.50225
45696,338.074,0.643131,19.15716
44888,337.224,0.636171,22.64522
45254,336.218,0.650779,21.0579
49887,336.003,0.821551,22.38343
41639,335.257,0.810605,19.65083
41783,333.578,0.672618,19.27751
44319,330.464,0.664479,18.65887
42362,321.409,0.77534,21.5158
43453,321.493,0.801281,20.8317
43733,319.543,0.71715,19.65032
41776,319.432,0.761386,16.99738
41775,317.715,0.649718,20.88871
42990,312.196,0.659989,19.05815
42808,2.09637,0.365405,22.0166
43296,1.81426,0.26066,18.91603
42822,1.70668,0.355029,19.86836
42334,1.05584,0.231028,21.06338
40441,1.05213,0.359498,19.85977
50467,0.9513708,0.359593,17.73249
50353,341.882,0.415066,18.8147
44082,340.796,0.304243,19.85028
41646,340.618,0.306701,19.48142
45473,340.499,0.359787,20.23251
41912,340.036,0.212012,20.23504
43370,338.892,0.418446,19.95992
44960,337.209,0.266722,18.90814
48226,335.3917,0.2672222,21.67738
45463,332.677,0.347815,18.66536
43291,330.4431,0.4012286,19.75789
44943,325.533,0.417527,18.34553
40337,325.459,0.369269,16.61701
45461,324.218,0.311215,18.12386
41310,323.441,0.345607,20.17669
43976,323.273,0.360925,20.99454
43929,323.169,0.313637,22.27541
48486,321.475,0.4147222,20.9041
40336,320.317,0.290717,17.54063
50339,319.3958,0.3155555,26.30603
42774,319.438,0.412311,20.19867
40701,318.649,0.27848,19.63702
41151,315.5708,0.3305967,18.35946
42723,315.509,0.364669,21.79423
49432,314.185,0.408251,19.05493
50364,312.839,0.399392,19.61335
49702,312.626,0.398518,19.23149
44938,310.548,0.252464,21.31898
42711,310.339,0.233994,18.8742
44854,342.326,-0.0385125,17.68237
50493,341.742,-0.07153416,19.34932
49843,341.102,-0.162082,12.53937
47705,339.3708,-0.1933333,26.86474
41695,338.117,-0.0653187,19.8946
45690,335.689,-0.09240389,21.06218
45083,333.144,-0.05761311,20.48298
41784,332.822,-0.04076989,23.37427
42319,332.62,-0.02174261,15.0549
45511,331.269,-0.0520917,20.85135
41693,330.915,-0.199452,19.12648
50352,328.912,-0.176155,19.01456
43143,328.669,-0.125758,19.68853
41643,326.535,-0.05318369,19.93016
42068,326.501,-0.060968,19.64947
49467,324.486,-0.0327,18.46408
43467,324.176,-0.195307,21.13051
40227,324.003,-0.0541048,22.5303
40697,323.0515,-0.1344453,19.42446
42063,322.726,-0.134632,16.41199
42061,322.319,-0.08677519,20.68629
50401,322.174,-0.0665355,20.35135
45270,316.321,-0.0609577,21.17275
42318,315.767,-0.122459,17.46761
45629,314.591,-0.160891,19.97152
48394,313.627,-0.1391,16.20594
43139,313.538,-0.181748,20.72761
50551,311.755,-0.09885972,21.05872
44822,309.859,-0.114227,21.91892
41011,309.725,-0.0659725,21.42947
44821,308.294,-0.0163123,19.57277
42133,339.258,-0.463588,20.67882
45662,338.707,-0.423354,17.17558
40692,338.653,-0.525984,17.09921
41540,338.099,-0.505193,20.71106
40691,338.121,-0.543857,21.4023
473,337.7104,-0.5240833,16.99593
40985,337.266,-0.563578,19.48482
43380,337.159,-0.50114,22.51574
45748,334.986,-0.437607,20.01768
44979,334.986,-0.437607,20.01768
42043,334.735,-0.51178,21.46259
42744,334.74,-0.63027,20.00463
41984,331.793,-0.448828,20.24197
41539,330.37,-0.597926,21.8779
43666,330.25,-0.423992,19.07118
44829,330.324,-0.614421,17.93256
41115,330.076,-0.531684,18.0385
45115,330.068,-0.630122,19.55549
44828,327.23,-0.493706,20.44374
45564,324.054,-0.515854,20.40924
43767,323.1848,-0.622722,18.67421
41538,322.785,-0.486137,20.19492
43259,322.58,-0.551458,20.97977
16039,321.568,-0.553924,18.2234
43715,320.987,-0.562834,20.8182
42064,318.201,-0.567542,19.58954
41344,316.191,-0.451071,19.06156
49689,313.038,-0.5109,18.27049
41139,310.6146,-0.5353614,19.66077
49800,308.0167,-0.5744445,21.71026
42445,318.993,-1.00961,19.26575
42436,318.84,-0.899643,19.06206
44958,316.579,-0.989968,19.46182
42823,313.5489,-0.917442,22.27634
41137,313.571,-0.930652,18.34811
50379,312.0375,-1.015278,20.15627
40330,308.243,-0.994499,19.88037
50436,308.076,-1.01472,18.96698
44834,307.352,-0.998199,20.00917
47459,140.375,64.23861,15.41865
47367,119.258,49.5674,13.49962
48601,136.8917,60.47944,11.3987
47083,136.2375,59.93278,12.72087
45097,306.554,0.844937,21.14926
41657,307.076,0.493477,18.71102
43473,307.349,0.187526,20.22147
44914,306.812,-0.303936,16.79367
44515,342.495,0.918391,16.72663
40252,342.264,0.993496,20.98719
44154,342.026,0.878135,19.66748
45022,341.455,1.00022,20.5669
43436,339.627,0.908172,20.51228
40875,338.926,0.962651,20.17892
41887,338.781,0.968094,18.16273
48492,338.029,0.9153056,18.49753
41734,337.494,0.953438,20.60735
45699,344.316,0.628187,19.84575
42419,344.108,0.501404,19.73645
40726,343.238,0.617483,21.25167
40588,341.508,0.508824,20.30016
45182,339.079,0.479647,21.77337
50544,338.871,0.482245,19.8912
41096,337.592,0.516329,21.67208
43480,337.072,0.620704,20.49036
40255,336.618,0.586837,21.94263
42228,335.403,0.503202,19.14297
50319,334.403,0.613248,19.46468
45567,2.9156,-0.4150328,19.72272
50360,2.960267,-0.3393539,19.11368
50361,3.905083,-0.3884728,22.89009
49415,5.437162,-0.3249842,18.41276
45045,6.03734,-0.255547,21.32252
41583,6.84004,-0.266164,21.18707
45338,7.22586,-0.409503,18.01814
45339,7.24807,-0.365886,20.69336
44601,7.27593,-0.256967,20.6191
49751,8.36688,-0.320243,16.6161
45340,8.86232,-0.271683,18.31406
43888,9.4779,-0.320973,20.09356
49691,9.58351,-0.295066,19.8933
43673,10.3039,-0.340401,19.11874
40818,10.2153,-0.420062,20.89527
42098,11.0095,-0.230309,21.8458
45680,11.8552,-0.367526,20.08813
43409,11.8845,-0.417125,19.98419
50409,12.25122,-0.3232781,17.3744
45342,14.3231,-0.269694,21.00723
43674,14.7617,-0.30953,21.19633
44359,16.17537,-0.3562914,21.19334
40756,16.4622,-0.249546,18.13677
42099,17.04062,-0.3859533,17.91794
41961,17.0646,-0.312924,20.89569
42591,17.1346,-0.218373,20.51188
40411,17.2762,-0.351725,19.69271
48869,18.65,-0.3994444,22.33549
41867,19.36,-0.30913,20.6835
45345,19.8561,-0.235898,22.75933
43891,19.8789,-0.28298,20.91631
41388,20.8029,-0.310435,19.63888
47675,20.71667,-0.2722222,22.46635
49803,20.8124,-0.330239,16.22157
42150,20.8314,-0.245461,20.24995
42449,21.8587,-0.343341,18.32654
45681,21.9849,-0.376613,22.00727
44173,22.0066,-0.39991,22.38143
43679,23.0335,-0.420262,20.62576
41996,23.2356,-0.329184,18.92836
42455,23.8542,-0.421417,18.14379
41391,24.7725,-0.366175,22.92313
43892,25.0908,-0.353702,20.90018
496,25.19771,-0.2182778,16.9403
42690,25.9916,-0.398981,20.98032
50437,26.48333,-0.2175,23.24276
42543,26.7531,-0.301812,19.54384
44788,26.8401,-0.393882,20.78629
50550,27.5843,-0.403861,16.98991
44290,27.7471,-0.233908,18.51914
40658,28.096,-0.227502,18.1279
42235,28.7952,-0.412028,23.10588
42545,29.2052,-0.235561,20.69346
50402,29.45886,-0.3981275,18.99679
42692,29.4343,-0.284022,19.86658
50403,29.6686,-0.248558,16.38291
41869,29.725,-0.37272,20.89462
49364,31.0167,-0.366323,18.99958
42695,32.2164,-0.321093,22.01346
50388,32.5709,-0.263341,15.98764
42696,33.1457,-0.221808,19.93976
42456,33.2842,-0.306445,20.70244
41584,34.6288,-0.212733,21.31376
41964,35.8719,-0.300477,19.98824
42700,37.6214,-0.305844,22.14133
42701,37.9302,-0.367428,19.03914
45056,38.05959,-0.3080444,18.35058
41889,39.7695,-0.38705,20.62181
41890,40.3566,-0.398573,20.84112
40500,42.7526,-0.364602,19.06932
40769,42.8042,-0.268073,20.89221
41225,44.21498,-0.3517039,20.64283
43896,44.7725,-0.258676,17.92865
44795,45.3081,-0.218414,20.90627
44935,45.3081,-0.218414,20.90627
45144,46.9908,-0.236901,17.09854
40757,345.714,0.14204,21.51469
45489,347.978,0.07724661,21.81558
40949,348.575,0.191033,19.45264
40759,348.883,0.01608681,21.0501
41620,350.772,0.0843591,18.70273
40950,351.455,0.02942861,20.36659
43974,352.923,0.09147611,20.75202
40951,353.006,0.109655,17.52132
44326,353.208,0.09700911,19.11719
47728,353.4042,0.2008333,25.20229
41398,353.415,0.176629,19.74587
47729,353.4458,0.2044444,25.42525
44565,353.795,0.0521847,19.47408
42452,354.082,0.06406361,19.42719
40797,354.803,0.0902305,18.61691
49753,354.946,0.20583,16.52962
41229,355.293,0.0691016,19.1806
42880,355.458,0.0421522,16.70429
47671,358.4625,0.1561111,19.86415
45258,358.542,0.024953,21.54097
44566,359.126,0.100044,18.42744
41184,359.149,0.204114,21.87368
44526,359.792,0.163031,22.49953
41231,0.0175485,0.02288989,20.61765
44018,0.798855,0.0015994,23.24384
48491,1.029167,0.1675,19.54912
42584,2.10377,0.178732,21.56851
45260,2.34606,0.136566,19.53122
43901,3.71049,0.125724,19.79968
41945,4.00937,0.111649,21.55206
41885,4.59742,0.182648,23.6991
40830,4.66537,0.005450333,18.70601
43234,5.75227,0.03657111,18.97911
41399,5.97683,0.0823973,20.0735
43235,6.62136,0.0860026,18.805
43089,6.80804,0.19754,20.61353
41947,7.29627,0.01317969,20.42791
42104,7.95696,0.0177679,19.57862
40939,8.82727,0.07564389,20.20244
49917,9.82177,0.08268431,17.72147
49716,11.6008,0.002378281,15.66669
41950,11.9323,0.10053,21.66429
42001,12.3737,0.05522919,18.6198
42604,13.7987,0.202771,17.22907
45155,14.32913,0.02135583,20.33072
40568,15.7765,0.08858111,19.80452
45446,17.0543,0.173244,21.40832
40639,17.2985,0.04718011,19.68676
45734,17.7144,0.121659,19.51231
44134,17.8469,0.186468,21.15957
43093,17.9393,0.09071361,20.29371
43903,18.0233,0.159849,20.88166
41188,19.761,0.205159,20.24753
45064,20.6223,0.0337131,20.01396
41951,20.8627,0.02909181,20.47755
42829,21.7535,0.146872,17.62044
45447,21.7675,0.12351,20.9404
43904,22.0176,0.0468125,17.8829
42830,22.3572,0.0893275,21.58193
40407,22.3115,0.142494,19.71805
42839,23.0752,0.0668081,20
42105,23.2605,0.166709,20.41646
43905,23.4739,0.166709,19.87997
44337,24.4047,0.0402135,15.06643
49187,24.4047,0.04027778,15.06643
41075,25.8645,0.164488,19.97734
42342,26.5413,0.0119735,16.85677
43700,26.6976,0.11754,18.82967
45200,27.2703,0.05710081,20.43789
42546,27.5168,0.07993411,18.72366
41077,27.4862,0.09343939,19.71299
41076,27.4791,0.0669939,22.64165
48481,27.51667,0.007222222,21.47897
44177,28.1627,0.082979,21.55466
41345,28.5247,0.208011,21.4261
41871,29.5646,0.01334369,21.45727
45066,29.6823,0.04894019,19.92712
40662,29.7356,0.016717,19.66268
44142,29.7197,0.0002294611,22.91048
41405,29.9174,0.0024846,21.93319
44599,29.8209,0.204101,19.83779
45491,32.0891,0.0297685,18.75055
45492,32.4078,0.095586,18.94644
42673,32.4301,0.000205065,21.71502
42674,33.4789,0.185607,18.51414
42461,33.6154,0.178261,20.69773
45201,34.5205,0.112299,22.428
45110,34.5898,0.02998139,19.76937
40772,35.1406,0.203345,20.05562
45068,38.3854,0.113392,18.09749
44026,41.2719,0.02498181,19.83681
49508,41.2361,0.203525,22.87498
43770,41.9785,0.001678989,20.46958
41956,42.1976,0.05306589,17.57007
45493,42.489,0.0753348,18.7647
41284,42.4012,0.113058,19.80463
43124,44.2209,0.09214,19.98889
42002,44.6676,0.11744,20.54506
47708,45.82084,0.05166667,23.02965
44306,12.9992,0.508407,18.76798
49711,13.23468,0.4478542,19.05849
44418,13.5774,0.418092,20.45658
44553,13.7045,0.429592,20.41501
45325,14.8374,0.516549,19.68536
45604,15.1192,0.44714,21.79023
45328,15.6157,0.561562,20.4513
45660,16.2552,0.54014,22.78309
43231,16.3407,0.549012,19.50398
45661,16.6425,0.46058,19.69607
41258,16.88281,0.4774439,19.38626
8444,17.4705,0.605292,19.4751
45789,17.4705,0.605292,19.4751
47512,18.625,0.4702778,22.53929
42981,21.2336,0.516195,19.26867
45607,21.1833,0.531734,19.76965
42435,23.7413,0.460636,20.67472
43128,25.3743,0.54653,19.19374
44375,26.4883,0.465013,17.59542
45334,27.70289,0.4298361,21.04697
42639,29.4324,0.42435,19.82557
44135,32.079,0.423771,21.44029
41675,34.6552,0.531454,19.59471
41676,36.5081,0.626209,20.65964
43130,37.1832,0.429169,20.9415
42050,37.2356,0.448171,19.96179
49699,38.1637,0.6173,14.05641
51311,38.1625,0.6172222,24.80206
45059,38.6722,0.562185,17.72939
40580,14.3388,0.848121,17.84479
42434,18.4827,0.925662,20.78993
41471,18.93533,1.037679,20.19446
41674,19.9052,0.885685,22.10549
46488,20.5373,0.9455,24.80193
43876,21.901,0.974173,22.15401
42579,22.8819,0.98877,21.2541
41857,22.8917,0.924366,20.40307
40437,23.2056,1.02244,20.42653
41090,26.2124,0.988302,22.06125
45655,26.3892,0.850863,22.13386
45164,26.64706,0.867183,17.96022
44679,29.9625,0.949683,22.62155
47801,118.2875,50.13083,13.9757
52158,129.9167,60.96889,13.86901
58047,118.8583,52.80686,16.1882
50723,118.8333,53.33028,13.71553
48668,122.2958,57.68528,24.70917
46294,147.15,33.42139,12.48982
55361,149.8255,34.89814,16.25335
50901,194.45,36.37083,13.51589
52403,193.2792,36.81861,14.46846
49862,173.0125,36.69833,13.56454
51749,185.6125,37.8275,21.11848
15399,183.5063,38.55083,15.71461
46284,126.5333,21.45694,20.55148
48862,146.6458,30.65278,21.30977
49189,137.0208,27.25,14.33843
3933,130.2105,24.47839,18.97571
46938,124.95,22.03139,12.66552
46283,124.95,22.03139,12.66552
50130,125.6792,22.55305,24.80209
48120,198.3667,36.59389,17.9749
57787,210.5674,33.66153,15.92106
210,210.5674,33.66153,15.92106
7899,218.1196,33.53611,22.93624
51027,237.8042,25.70194,24.71404
51708,203.5625,37.20806,23.88223
212,231.3475,29.17189,15.69168
47686,137.391,33.1235,24.80193
52629,137.3875,33.12361,21.75722
50650,137.3875,33.12361,21.75722
50656,137.3875,33.12361,21.75722
51944,144.3792,32.84139,13.73233
52612,141.45,34.27722,14.84767
51659,208.5833,32.93056,13.41028
3915,188.9698,31.43431,16.03327
47412,168.6542,30.31472,13.82456
37,193.2418,32.4123,16.00054
50771,196.3083,32.00028,13.77806
46868,178.4625,33.36528,13.70124
50716,217.5458,27.53167,22.29126
47849,245.3417,40.81055,14.65499
48832,245.425,55.08667,13.27923
21966,243.3741,53.99176,21.64848
37419,243.275,55.61204,19.61366
51212,243.225,55.63694,19.99912
49600,239.1409,20.052,13.5459
48715,197.45,28.90694,13.00347
49551,216.8583,25.51472,14.06649
46355,241.5292,17.46083,14.66014
49610,241.3417,17.75417,15.73851
51759,315.175,17.805,20.74462
46811,339.4458,23.78722,19.41149
50212,340.7,24.04639,18.73692
53087,353.4413,25.55,22.08399
52497,27.74583,21.99694,18.25643
46985,36.97917,20.33222,12.39097
49564,50.4125,16.86722,20.13136
44403,44.6174,-0.970598,21.63867
41712,44.9304,-0.954866,21.92126
40839,46.678,-1.04101,19.76398
45549,48.4962,-1.01019,20.70706
44207,48.7829,-0.96259,19.44211
42738,49.8353,-0.972641,16.57046
43794,49.8353,-0.972641,16.57046
45130,49.8742,-0.921126,21.34175
42273,53.0635,-0.856831,19.09317
44907,55.4785,-0.976593,19.39777
42482,56.2044,-1.04324,18.41621
40318,56.3643,-0.96907,21.19913
49354,45.3,-0.553864,19.60727
40225,47.0401,-0.511049,19.49383
49759,48.26376,-0.4717578,17.93837
42945,48.3596,-0.462571,21.0052
41900,48.9061,-0.60272,20.06961
44739,48.962,-0.465665,19.58016
43283,49.23578,-0.585995,20.50469
43803,50.5108,-0.442537,19.26708
41351,52.0554,-0.506604,22.32033
44740,52.5305,-0.606954,21.89956
44742,53.7428,-0.437844,18.79941
44743,53.9844,-0.496097,21.08001
42048,56.3698,-0.463516,20.60306
40362,56.7382,-0.517601,18.9968
42225,57.5614,-0.463682,20.91938
44495,47.0156,-0.128381,22.47763
40231,47.69334,-0.2048456,20.12354
44711,47.897,-0.162755,19.77885
41180,50.812,-0.14128,19.81507
49889,51.2859,-0.0404115,18.90554
47669,38.5,20.97667,12.26772
46989,350.4583,25.15806,25.96212
50288,342.0083,23.25472,17.71498
50843,339.1167,21.62139,12.87688
49016,305.5917,6.430278,13.53359
50275,304.825,6.519722,19.55103
49040,317.875,-2.031389,21.47517
50230,17.35,19.93083,22.44123
50827,17.27083,14.75444,15.72719
50320,17.71387,15.46089,21.78163
52620,17.44167,13.30889,22.43542
51575,18.15,15.47444,20.89193
48078,21.3375,34.025,13.91477
47103,20.90417,32.63,22.23928
45265,316.2804,1.220687,19.28197
51784,330.175,-8.261666,20.14634
48958,265.5125,25.62,14.09078
53621,273.5136,21.87503,21.50577
269,351.8974,29.40764,15.80211
48020,321.5,-3.81,24.00938
50783,350.0958,27.31556,21.01106
51593,350.0958,27.31556,21.01106
53568,306.4362,-21.66017,15.99524
51672,17.46667,15.99528,17.78809
51247,17.34167,14.34222,13.50026
6544,20.11996,25.63908,19.43262
6542,19.75804,22.64128,16.41228
51910,244.3375,59.32028,14.17689
47825,256.7167,43.12139,13.61528
51081,251.8917,49.83333,23.17646
51475,244.7246,55.78313,20.21863
52313,242.8792,57.3825,14.90277
51474,244.5653,55.38395,19.42864
51477,243.4517,55.60856,20.70624
51215,243.5333,55.69472,22.37955
51464,243.6192,54.72598,19.48357
51172,246.7208,51.555,14.07244
36916,243.6187,54.00251,22.37366
21963,242.9048,53.97034,19.83528
21964,242.6074,54.14991,20.45185
51471,241.7026,54.98235,21.60865
21599,241.4751,55.19828,22.30688
50228,242.6708,15.29389,19.38536
51338,240.5542,15.9375,14.48751
52045,239.4458,16.37333,20.36019
128,238.66,16.61045,16.57799
57785,238.66,16.61045,16.57799
52061,240.15,15.68556,14.10541
46880,239.6333,17.44222,13.02614
48027,214.8042,24.79861,13.50512
51934,207.7375,26.27833,20.79382
51124,207.1583,26.37222,20.30848
49629,225.7542,21.69444,24.60436
51715,219.2042,23.03056,20.73128
51792,205.975,25.54778,15.89574
48984,238.7167,21.11639,14.68854
52482,239.3958,18.02833,14.8167
49021,227.0833,21.87639,23.21217
49628,221.9458,23.29944,18.77409
46714,214.5,25.13667,12.49424
54334,207.3616,26.46183,16.07371
51440,205.075,26.34945,14.60775
52488,201.4125,25.95944,19.4768
47764,202.825,29.36806,21.51619
4313,198.8732,29.888,16.16894
46885,238.7208,19.01194,22.07524
49182,216.575,26.24611,14.30437
47988,216.575,26.24611,14.30437
50654,225.675,23.33222,22.8793
47700,184.9625,29.615,10.49416
49541,196.7958,28.64611,19.37068
1821,196.2607,28.739,15.31636
51723,187.8458,29.13639,13.07846
907,194.4747,28.49983,15.21525
47843,209.525,28.42278,14.6074
47839,239.9375,18.80028,20.79465
46804,204.4125,28.80278,21.85033
47627,174.925,31.90972,17.3052
48305,153.075,27.86194,13.28722
21957,243.1932,54.87386,19.9144
51473,244.4458,55.30222,21.54968
21605,244.6201,55.24378,21.04989
49209,199.05,30.94972,24.89281
906,197.0937,31.23108,16.97338
1464,187.245,31.65978,16.34644
52300,186.6125,31.22333,20.33192
46538,186.6125,31.22333,20.33192
48882,169.55,30.395,14.05517
51535,256.2125,12.925,23.82341
52278,256.2125,12.925,23.82341
52290,245.6792,18.95944,20.10913
47089,201.8208,32.03083,12.78611
49542,201.8292,31.78833,15.38772
52266,191.85,32.54805,18.60877
55593,194.0261,32.05405,22.54985
47909,179.4333,32.29389,13.16401
46793,179.4333,32.29389,13.16401
51681,180.2125,31.87833,23.32832
46810,209.2333,29.16361,21.12338
52216,201.9792,30.37583,14.24235
53374,199.0855,30.67833,14.42147
51047,204.0375,34.05528,20.58372
51068,234.8708,24.43472,25.12643
51860,200.1458,34.13945,13.82336
51407,200.1458,34.13945,13.82336
49557,190.436,35.06239,12.58641
52273,173.9625,34.28222,24.80209
51866,176.0583,33.51445,12.97405
52951,209.7664,33.13811,14.89211
47339,241.4667,21.48472,12.4595
51188,222.2917,29.41945,20.53896
50261,221.9542,29.50444,20.55866
51497,210.65,32.51056,13.08382
51445,213.4875,31.54028,18.96694
47492,237.8,21.9425,21.49834
49986,220.6375,28.72556,12.7953
51346,123.5667,18.44056,21.07336
48971,145.2333,27.77861,15.69091
49228,180.8458,35.32583,16.67767
49237,203.3708,33.0425,13.27428
50688,203.2792,33.15111,20.95983
1804,204.6916,32.51167,16.88382
50679,189.4792,34.02,23.35009
51650,189.4792,34.02222,21.04768
49180,168.7375,33.82583,14.2788
48327,168.6292,33.805,21.57193
49067,163.0458,32.95055,11.80908
46465,145.8,31.92805,11.62746
48680,144.2417,31.33111,14.95848
51666,141.9,28.79889,15.52569
50879,141.0917,28.29278,21.73231
15194,138.2005,27.12783,16.14446
52594,135.6625,25.93444,13.05759
