# ID claimedtype dec host hostdec hostra ra redshift redshift_kind
27573 "" -22.53130277777778 "" "" "" 208.26632916666665 "" ""
27574 "" 7.596394444444444 "" "" "" 230.68114999999997 "" ""
27575 "" 6.960341666666666 "" "" "" 21.43890833333333 "" ""
27576 "" 7.387111111111111 "" "" "" 234.1981708333333 "" ""
27577 "" -8.351155555555556 "" "" "" 187.61531666666664 "" ""
27578 "" 3.147363888888889 "" "" "" 228.04140416666664 "" ""
27579 "" 4.063158333333333 "" "" "" 228.52480416666663 "" ""
27580 "" 6.586774999999999 "" "" "" 235.18625833333329 "" ""
27581 "" 1.1707750000000001 "" "" "" 236.2187458333333 "" ""
27582 "" 14.483438888888887 "" "" "" 195.18691249999998 "" ""
27583 "" 14.089966666666667 "" "" "" 199.57257916666666 "" ""
27584 "" 8.730333333333334 "" "" "" 201.84702499999997 "" ""
27585 "" -19.696033333333332 "" "" "" 213.52500416666663 "" ""
27586 "" -22.780727777777777 "" "" "" 218.30987499999998 "" ""
27587 "" -27.121294444444445 "" "" "" 154.84861249999997 "" ""
27588 "" 28.678700000000003 "" "" "" 195.37504166666665 "" ""
27589 "" 30.555397222222222 "" "" "" 195.6258083333333 "" ""
27590 "" 27.778125 "" "" "" 197.83003333333332 "" ""
27591 "" 26.45351388888889 "" "" "" 207.35233333333332 "" ""
27592 "" 26.761291666666665 "" "" "" 210.99425 "" ""
27593 "" 31.878208333333333 "SDSS J150900.92+315242.2" 31.87838888888889 227.25383333333332 227.25389166666665 "" ""
27594 "" -3.475513888888889 "SDSS J114419.36-032826.7" -3.4740833333333336 176.08066666666662 176.08094999999994 "" ""
27595 "" -9.981808333333333 "" "" "" 176.1273708333333 "" ""
27596 "" 8.52916388888889 "" "" "" 181.37014583333334 "" ""
27597 "" 2.8651222222222223 "" "" "" 182.416025 "" ""
27598 "" 3.182452777777778 "" "" "" 186.97712916666663 "" ""
27599 "" -3.0574138888888887 "2dFGRS N194Z111" "" "" 198.19731666666664 "" ""
27600 "" -15.568094444444444 "" "" "" 198.65507499999995 "" ""
27601 "" -2.5608888888888885 "2MASX J01034774-0233413" -2.561472222222222 15.948916666666666 15.94835 "" ""
27602 "" -14.585016666666668 "" "" "" 200.0315208333333 "" ""
27603 "" -11.873022222222223 "" "" "" 206.98789166666666 "" ""
27604 "" -9.548680555555556 "" "" "" 207.74879166666665 "" ""
27605 "" 4.443372222222222 "" "" "" 213.9459083333333 "" ""
27606 "" -14.17981111111111 "" "" "" 239.18136249999998 "" ""
27607 "" 10.294113888888889 "" "" "" 241.00131666666664 "" ""
27608 "" -7.3686 "" "" "" 241.144175 "" ""
27609 "" 13.592430555555556 "" "" "" 243.57682499999999 "" ""
27610 "" 10.984152777777776 "" "" "" 244.80189583333328 "" ""
27611 "" 11.701566666666666 "" "" "" 248.3737208333333 "" ""
27612 "" 12.261330555555556 "" "" "" 248.41984166666666 "" ""
27613 "" -7.9775277777777776 "" "" "" 248.90896249999994 "" ""
27614 "" -6.851558333333333 "" "" "" 251.57709999999997 "" ""
27615 "" 16.06947222222222 "2MASX J16481157+1604083" 16.06897222222222 252.04820833333332 252.0477958333333 "" ""
27616 "" 13.009063888888889 "" "" "" 252.11512916666666 "" ""
27617 "" 13.269780555555556 "" "" "" 254.3217125 "" ""
27618 "" -0.0859361111111111 "" "" "" 255.13866666666664 "" ""
27619 "" 5.4791694444444445 "" "" "" 263.73405833333334 "" ""
27620 "" 0.6511361111111111 "" "" "" 267.56020416666667 "" ""
27621 "" 0.9365138888888889 "" "" "" 271.05470833333334 "" ""
27622 "" 0.5975833333333334 "" "" "" 178.16191666666666 "" ""
27623 "" 7.085566666666667 "" "" "" 179.03882916666666 "" ""
27624 "" 8.951769444444444 "" "" "" 196.29407916666665 "" ""
27625 "" 4.545466666666667 "" "" "" 203.7996 "" ""
27626 "" 8.770683333333334 "" "" "" 180.4959625 "" ""
27627 "" 3.709952777777778 "" "" "" 148.20130416666666 "" ""
27628 "" -3.277375 "" "" "" 18.289570833333332 "" ""
27629 "" 19.51005 "" "" "" 172.01730833333332 "" ""
27630 "" 5.913055555555556 "" "" "" 197.7376833333333 "" ""
27631 "" 3.949691666666667 "" "" "" 205.8585958333333 "" ""
27632 "" 2.8808583333333333 "" "" "" 151.45622083333333 "" ""
27633 "" 5.401283333333334 "" "" "" 154.14079166666664 "" ""
27634 "" 4.797033333333333 "" "" "" 154.41619999999998 "" ""
27635 "" 1.7055027777777778 "" "" "" 157.35959583333332 "" ""
27636 "" 1.78355 "" "" "" 157.3799125 "" ""
27637 "" 2.93215 "" "" "" 163.67895416666664 "" ""
27638 "" 1.7626194444444445 "" "" "" 165.34165833333333 "" ""
27639 "" -15.581005555555555 "" "" "" 181.43179583333333 "" ""
27640 "" -11.934030555555555 "" "" "" 182.9944333333333 "" ""
27641 "" -9.720761111111111 "" "" "" 188.45163333333332 "" ""
27642 "" -15.201474999999999 "" "" "" 191.3451375 "" ""
27643 "" 4.62043888888889 "" "" "" 231.3676708333333 "" ""
27644 "" 32.91271111111111 "2MASX J17022073+3254443" 32.912305555555555 255.58637499999998 255.58546666666663 "" ""
27645 "" 33.54736944444444 "SDSS J170943.03+333256.3" 33.54897222222222 257.42929166666664 257.4302583333333 "" ""
27646 "" 30.12371388888889 "" "" "" 258.18663749999996 "" ""
27647 "" 25.676869444444446 "" "" "" 264.61721666666665 "" ""
27648 "" 27.075941666666665 "" "" "" 264.9015916666666 "" ""
27649 "" 24.97207222222222 "2MASX J17413649+2458181" 24.97169444444444 265.40204166666666 265.40087916666664 "" ""
27650 "" 25.847833333333334 "" "" "" 267.3803208333333 "" ""
27651 "" 30.321494444444443 "" "" "" 271.0762 "" ""
27652 "" 30.570344444444444 "" "" "" 273.8648666666666 "" ""
27653 "" 40.01942777777778 "" "" "" 115.74574583333333 "" ""
27654 "" 15.511222222222223 "CGCG 436-013 NED02" "" "" 18.318833333333334 "" ""
27655 "" -6.838058333333333 "APMUKS(BJ) B015034.00-070505.3" "" "" 28.266637499999998 "" ""
27656 "" 38.84606388888889 "" "" "" 118.09674166666666 "" ""
27657 "" 34.07868888888889 "" "" "" 118.1728 "" ""
27658 "" -6.105836111111111 "APMUKS(BJ) B120912.82-054938.1" "" "" 182.9451125 "" ""
27659 "" -4.642336111111111 "" "" "" 182.94848333333331 "" ""
27660 "" -4.295611111111111 "" "" "" 191.569 "" ""
27661 "" -7.7391861111111115 "" "" "" 196.46942083333332 "" ""
27662 "" -4.097163888888889 "" "" "" 197.84614166666663 "" ""
27663 "" -7.515569444444444 "" "" "" 209.2285708333333 "" ""
27664 "" -6.564161111111111 "APMUKS(BJ) B135520.59-061915.3" "" "" 209.49114166666664 "" ""
27665 "" -8.759383333333334 "" "" "" 209.75738749999996 "" ""
27666 "" 6.933894444444444 "" "" "" 210.9461583333333 "" ""
27667 "" 7.406805555555556 "SDSS J140529.79+072426.7" 7.407416666666667 211.37412499999996 211.3733375 "" ""
27668 "" 4.587313888888889 "" "" "" 221.33870416666664 "" ""
27669 "" 5.375674999999999 "" "" "" 222.62658333333331 "" ""
27670 "" -11.866616666666665 "" "" "" 231.40972499999998 "" ""
27671 "" 4.078563888888889 "" "" "" 232.48856249999997 "" ""
27672 "" 2.273683333333333 "" "" "" 239.76808749999995 "" ""
27673 "" 22.21108333333333 "" "" "" 112.19747499999998 "" ""
27674 "" 18.20992222222222 "" "" "" 112.75789583333332 "" ""
27675 "" 16.04157777777778 "SDSS J074926.63+160228.5" 16.04125 117.36095833333331 117.36274999999998 "" ""
27676 "" -8.697555555555557 "" "" "" 153.55074999999997 "" ""
27677 "" 17.957369444444442 "" "" "" 156.7848583333333 "" ""
27678 "" -10.007552777777779 "" "" "" 157.4387083333333 "" ""
27679 "" -14.792830555555556 "" "" "" 177.22200416666664 "" ""
27680 "" -2.1981083333333333 "" "" "" 35.86705 "" ""
27681 "" 1.4268472222222224 "" "" "" 189.49204999999998 "" ""
27682 "" -29.749805555555557 "2MASX J11101219-2945017" -29.75047222222222 167.55079166666664 167.55262499999995 "" ""
27683 "" -6.839544444444444 "2MASX J14203316-0650299" -6.841638888888888 215.13816666666665 215.13999583333333 "" ""
27684 "" -3.012897222222222 "2dFGRS N208Z090" "" "" 215.37738749999997 "" ""
27685 "" -1.2993666666666666 "APMUKS(BJ) B144359.84-010525.5" "" "" 221.6436125 "" ""
27686 "" -7.746841666666667 "" "" "" 243.90231666666665 "" ""
27687 "" -10.39293611111111 "" "" "" 251.4599583333333 "" ""
27688 "" 6.0590472222222225 "" "" "" 132.30339999999998 "" ""
27689 "" 16.110130555555557 "2MASX J09015392+1606460" 16.11277777777778 135.47466666666668 135.47704166666668 "" ""
27690 "" 12.708127777777777 "" "" "" 140.4079583333333 "" ""
27691 "" 10.11871111111111 "" "" "" 142.15120416666664 "" ""
27692 "" 13.715263888888888 "" "" "" 143.68184999999997 "" ""
27693 "" 9.714986111111111 "" "" "" 145.6025958333333 "" ""
27694 "" 16.028866666666666 "" "" "" 147.12702916666666 "" ""
27695 "" 15.361913888888889 "" "" "" 147.71275416666666 "" ""
27696 "" 19.872416666666666 "2MASX J11254630+1952273" 19.87425 171.44291666666663 171.4399208333333 "" ""
27697 "" 19.354277777777778 "" "" "" 172.19070833333333 "" ""
27698 "" 38.65945277777778 "" "" "" 198.53035416666663 "" ""
27699 "" -22.23458888888889 "2MASX J12284164-2214076" -22.235444444444447 187.1735 187.17195416666664 "" ""
27700 "" 21.637819444444442 "" "" "" 226.47127083333334 "" ""
27701 "" 12.755716666666666 "" "" "" 307.9011 "" ""
27702 "" -17.070030555555554 "" "" "" 190.92406249999996 "" ""
27703 "" 29.746869444444446 "2MASX J14021870+2944496" 29.747111111111114 210.57791666666665 210.5788333333333 "" ""
27704 "" 25.45915833333333 "2MASX J14110826+2527282" 25.457833333333333 212.78441666666666 212.7857458333333 "" ""
27705 "" 22.576775 "" "" "" 226.40216249999997 "" ""
27706 "" -3.1057027777777777 "" "" "" 37.417874999999995 "" ""
27707 "" 21.251822222222224 "" "" "" 228.3968208333333 "" ""
27708 "" 13.525225 "" "" "" 302.5697583333333 "" ""
27709 "" -25.267355555555554 "2MASX J13242462-2515508" -25.26411111111111 201.1025833333333 201.10288749999998 "" ""
27710 "" -23.445816666666666 "ESO 509-IG 066 NED01" "" "" 203.66586666666663 "" ""
27711 "" -27.59378333333333 "2MASX J13541491-2735325" -27.59236111111111 208.56212499999998 208.56134999999998 0.0538 host
27712 "" -28.143822222222223 "2MASX J14353453-2808293" -28.141472222222223 218.89387499999998 218.89285416666667 "" ""
27713 "" 26.256427777777777 "" "" "" 262.0298958333333 "" ""
27714 "" 16.968822222222222 "" "" "" 128.35717499999998 "" ""
27715 "" 26.085383333333333 "CGMW 5-04691" "" "" 278.00663333333335 "" ""
27716 "" 31.40863333333333 "CGMW 5-07436" "" "" 281.449825 "" ""
27717 "" 1.9354583333333333 "SDSS J101428.20+015609.1" 1.935861111111111 153.61749999999998 153.61783333333332 "" ""
27718 "" 44.097211111111115 "2MASX J17264639+4405546" 44.0985 261.69329166666665 261.6957958333333 "" ""
27719 "" 46.36043888888889 "" "" "" 264.48756249999997 "" ""
27720 "" 7.257297222222222 "" "" "" 136.52361249999996 "" ""
27721 "" 3.538288888888889 "" "" "" 140.81812499999998 "" ""
27722 "" 4.217036111111112 "" "" "" 142.67638749999998 "" ""
27723 "" 5.161413888888889 "" "" "" 143.69223333333332 "" ""
27724 "" 7.8414 "" "" "" 148.66739583333333 "" ""
27725 "" 7.579619444444444 "" "" "" 148.76028333333332 "" ""
27726 "" 11.297155555555555 "" "" "" 45.73597499999999 "" ""
27727 "" 4.728808333333333 "2MASX J09574734+0443410" 4.728055555555556 149.44724999999997 149.44788749999998 "" ""
27728 "" 14.568152777777778 "" "" "" 180.74496249999996 "" ""
27729 "" -21.454866666666668 "" "" "" 184.4130208333333 "" ""
27730 "" -17.329697222222222 "" "" "" 190.469025 "" ""
27731 "" 12.351247222222222 "" "" "" 190.58289166666663 "" ""
27732 "" -21.62719166666667 "" "" "" 191.80171666666664 "" ""
27733 "" 55.73034444444445 "SDSS J125059.91+554351.5" 55.73097222222222 192.74962499999998 192.74840416666666 "" ""
27734 "" 26.250775 "" "" "" 212.22007916666664 "" ""
27735 "" 29.54751388888889 "" "" "" 214.44891249999998 "" ""
27736 "" 30.93166111111111 "" "" "" 215.34958749999996 "" ""
27737 "" 23.48014444444444 "" "" "" 225.468975 "" ""
27738 "" 23.434844444444444 "" "" "" 227.9478333333333 "" ""
27739 "" 20.028730555555555 "" "" "" 228.4857958333333 "" ""
27740 "" 16.81476388888889 "" "" "" 235.84316666666666 "" ""
27741 "" 18.649694444444442 "" "" "" 239.6571833333333 "" ""
27742 "" 14.185722222222223 "" "" "" 301.3481999999999 "" ""
27743 "" 8.387611111111111 "" "" "" 303.0286416666666 "" ""
27744 "" 11.17935 "" "" "" 306.32607916666666 "" ""
27745 "" -24.697744444444446 "" "" "" 199.00088749999998 "" ""
27746 "" -28.801191666666668 "" "" "" 199.79757499999997 "" ""
27747 "" -29.57370277777778 "2MASX J14260141-2934214" -29.57261111111111 216.50587499999997 216.50476666666663 "" ""
27748 "" 16.73651388888889 "" "" "" 232.63169999999997 "" ""
27749 "" 19.15583333333333 "" "" "" 238.86013749999995 "" ""
27750 "" 26.990436111111112 "" "" "" 257.423075 "" ""
27751 "" 31.689316666666667 "" "" "" 266.19932916666664 "" ""
27752 "" 26.397194444444445 "" "" "" 266.6974541666666 "" ""
27753 "" 12.91701111111111 "" "" "" 47.17463749999999 "" ""
27754 "" 22.25839722222222 "" "" "" 125.82290833333332 "" ""
27755 "" 42.39123055555555 "2MASX J16092275+4223268" 42.39077777777778 242.3447916666666 242.3433833333333 "" ""
27756 "" 37.46311388888889 "" "" "" 245.2019916666666 "" ""
27757 "" 34.83622777777778 "" "" "" 245.78907499999994 "" ""
27758 "" 37.236558333333335 "" "" "" 252.35611249999994 "" ""
27759 "" 33.47185 "" "" "" 276.3317916666666 "" ""
27760 "" 32.67536388888889 "2MASX J18580743+3240303" 32.67508333333333 284.5309583333333 284.5311166666666 "" ""
27761 "" 75.27150833333333 "2MASX J19593977+7516062" 75.2683888888889 299.91570833333327 299.9165208333333 "" ""
27762 "" 35.402319444444444 "" "" "" 227.03584166666664 "" ""
27763 "" 3.641966666666667 "2MASX J10000325+0338362" 3.643388888888889 150.01354166666664 150.0156375 "" ""
27764 "" 3.5193833333333333 "" "" "" 151.04549166666663 "" ""
27765 "" 0.6003583333333333 "" "" "" 151.826575 "" ""
27766 "" 1.8767694444444445 "" "" "" 152.2278458333333 "" ""
27767 "" 5.046808333333333 "" "" "" 154.54402916666666 "" ""
27768 "" 2.417886111111111 "" "" "" 156.31060416666662 "" ""
27769 "" 6.126716666666666 "SDSS J102853.18+060736.4" 6.126777777777777 157.2215833333333 157.2205083333333 "" ""
27770 "" 0.13187222222222222 "" "" "" 159.96758333333332 "" ""
27771 "" 6.510755555555556 "" "" "" 160.81913749999998 "" ""
27772 "" 5.975452777777778 "" "" "" 160.97900833333333 "" ""
27773 "" 2.171336111111111 "" "" "" 161.31623749999997 "" ""
27774 "" 27.84296388888889 "" "" "" 162.2465 "" ""
27775 "" 27.845866666666666 "" "" "" 162.24693333333332 "" ""
27776 "" 3.9949416666666666 "" "" "" 163.01427916666665 "" ""
27777 "" 11.540705555555556 "" "" "" 53.38797916666666 "" ""
27778 "" 3.176927777777778 "" "" "" 165.00664583333332 "" ""
27779 "" 6.688925 "SDSS J110016.93+064110.8" 6.686333333333334 165.07054166666666 165.07060416666664 "" ""
27780 "" -11.832091666666667 "" "" "" 175.5063583333333 "" ""
27781 "" -7.673608333333334 "" "" "" 178.62848333333332 "" ""
27782 "" -10.808475000000001 "" "" "" 181.18179166666664 "" ""
27783 "" -0.20651666666666668 "" "" "" 190.53904999999997 "" ""
27784 "" 0.5232777777777778 "" "" "" 193.13615 "" ""
27785 "" 49.371175 "" "" "" 258.49227499999995 "" ""
27786 "" 46.69900277777777 "" "" "" 264.4121666666666 "" ""
27787 "" 47.15156666666667 "" "" "" 267.2626916666666 "" ""
27788 "" -6.876461111111111 "APMUKS(BJ) B095904.93-063800.1" "" "" 150.39575416666665 "" ""
27789 "" -3.325436111111111 "LCRS B100755.7-030458" "" "" 152.61534166666664 "" ""
27790 "" -4.349094444444444 "" "" "" 153.72722499999998 "" ""
27791 "" -5.9423972222222226 "LCRS B101919.9-054122" "" "" 155.46205416666666 "" ""
27792 "" -2.2501527777777777 "APMUKS(BJ) B104859.81-015903.6" "" "" 162.8871833333333 "" ""
27793 "" -15.327427777777778 "" "" "" 215.59927916666666 "" ""
27794 "" -10.48481111111111 "" "" "" 223.39987499999995 "" ""
27795 "" 13.768322222222222 "" "" "" 56.581483333333324 "" ""
27796 "" 53.46718611111111 "" "" "" 271.1052708333333 "" ""
27797 "" 49.04227222222222 "CGCG 255-008" "" "" 279.2061708333333 "" ""
27798 "" 48.447424999999996 "" "" "" 280.76490833333327 "" ""
27799 "" 48.86382777777778 "" "" "" 280.9919416666666 "" ""
27800 "" 23.1493 "2MASX J08032087+2308563" 23.148972222222223 120.83695833333333 120.83649999999999 "" ""
27801 "" 16.87181111111111 "" "" "" 121.00894583333331 "" ""
27802 "" -15.352475 "" "" "" 199.60701666666665 "" ""
27803 "" -9.858158333333334 "" "" "" 201.09928333333332 "" ""
27804 "" 14.357947222222222 "" "" "" 58.85092916666665 "" ""
27805 "" -9.899880555555555 "" "" "" 204.22197499999996 "" ""
27806 "" -11.191597222222223 "" "" "" 207.14999583333332 "" ""
27807 "" -13.120236111111112 "" "" "" 208.4271333333333 "" ""
27808 "" 14.557077777777778 "" "" "" 210.36205833333332 "" ""
27809 "" -5.648472222222222 "LCRS B141423.9-052500" "" "" 214.25543333333331 "" ""
27810 "" -2.7288083333333333 "SDSS J141909.33-024338.4" -2.7273333333333336 214.788875 214.78852499999996 "" ""
27811 "" -8.636880555555555 "" "" "" 215.05334999999997 "" ""
27812 "" 9.35033611111111 "2MASX J14223653+0920595" 9.349861111111112 215.65220833333333 215.65218749999997 "" ""
27813 "" -2.4144027777777777 "APMUKS(BJ) B143102.46-021129.3" "" "" 218.40688333333333 "" ""
27814 "" 12.279808333333333 "2MASX J14345409+1216437" 12.278805555555556 218.72537499999996 218.72607499999998 "" ""
27815 "" -5.662997222222223 "" "" "" 220.1651833333333 "" ""
27816 "" 13.815608333333333 "" "" "" 221.16397083333328 "" ""
27817 "" -6.443444444444444 "LCRS B144214.2-061358" "" "" 221.22087499999998 "" ""
27818 "" 12.101849999999999 "2MASX J14474536+1206030" 12.100833333333332 221.939 221.9386333333333 "" ""
27819 "" 0.2835388888888889 "" "" "" 222.12221666666665 "" ""
27820 "" -8.289238888888889 "" "" "" 223.35311249999995 "" ""
27821 "" -1.7714583333333334 "" "" "" 224.3303208333333 "" ""
27822 "" 44.93203611111111 "2MASX J18164415+4455544" 44.931777777777775 274.1839583333333 274.1835875 "" ""
27823 "" -16.476869444444443 "" "" "" 195.4783125 "" ""
27824 "" -21.136966666666666 "" "" "" 217.54628333333332 "" ""
27825 "" -18.53343611111111 "2MASX J14353839-1831542" -18.53172222222222 218.90995833333332 218.91005416666664 "" ""
27826 "" 13.68875 "" "" "" 58.98754166666666 "" ""
27827 "" 0.1582111111111111 "SDSS J122025.50+000930.9" 0.15858333333333333 185.10625 185.10609999999997 "" ""
27828 "" -1.2995583333333331 "" "" "" 185.4481083333333 "" ""
27829 "" -2.9388722222222223 "" "" "" 188.5422583333333 "" ""
27830 "" -5.200252777777778 "2MASX J12410880-0511470" -5.196388888888889 190.28666666666666 190.28942916666665 "" ""
27831 "" 7.812688888888888 "" "" "" 210.32247916666665 "" ""
27832 "" 2.0017722222222223 "" "" "" 211.65585416666661 "" ""
27833 "" -0.7691472222222223 "" "" "" 211.84419583333332 "" ""
27834 "" 1.660736111111111 "" "" "" 217.6979833333333 "" ""
27835 "" 3.766669444444444 "" "" "" 218.0772375 "" ""
27836 "" 9.363716666666667 "" "" "" 161.8200958333333 "" ""
27837 "" 2.120525 "SDSS J134634.97+020711.2" 2.1197777777777778 206.64570833333332 206.64452916666664 "" ""
27838 "" 3.49585 "" "" "" 235.71799583333328 "" ""
27839 "" 13.659316666666667 "" "" "" 151.65788749999996 "" ""
27840 "" 14.966238888888888 "" "" "" 152.55267499999997 "" ""
27841 "" -9.620105555555556 "" "" "" 152.93896249999997 "" ""
27842 "" 17.007447222222222 "" "" "" 154.1697333333333 "" ""
27843 "" 15.12016388888889 "" "" "" 154.507175 "" ""
27844 "" -8.683475 "" "" "" 156.49114166666664 "" ""
27845 "" 10.695902777777778 "" "" "" 156.82660416666664 "" ""
27846 "" 15.84765 "" "" "" 157.28031666666664 "" ""
27847 "" 14.58683888888889 "" "" "" 159.52921249999997 "" ""
27848 "" 13.747883333333332 "" "" "" 159.64087916666665 "" ""
27849 "" 14.534066666666666 "2MASX J10405448+1432025" 14.534027777777778 160.22699999999998 160.2262458333333 "" ""
27850 "" 13.810116666666667 "" "" "" 162.77002499999998 "" ""
27851 "" 25.81748888888889 "" "" "" 64.72503749999998 "" ""
27852 "" 12.895766666666667 "" "" "" 164.35556249999996 "" ""
27853 "" 1.0619166666666666 "" "" "" 196.21227083333332 "" ""
27854 "" 1.8974694444444444 "" "" "" 199.24052916666665 "" ""
27855 "" 11.380555555555556 "" "" "" 200.13142916666663 "" ""
27856 "" 10.02291388888889 "" "" "" 200.66288749999998 "" ""
27857 "" 3.2991888888888887 "" "" "" 200.9236708333333 "" ""
27858 "" 10.775155555555557 "" "" "" 201.20790416666662 "" ""
27859 "" 3.5122222222222224 "" "" "" 201.40101249999998 "" ""
27860 "" 10.4375 "" "" "" 203.18192916666663 "" ""
27861 "" 8.917183333333332 "" "" "" 203.53304583333332 "" ""
27862 "" 9.267708333333335 "CGCG 073-048" "" "" 204.06459999999996 "" ""
27863 "" 5.792127777777778 "" "" "" 204.5115958333333 "" ""
27864 "" 5.631066666666667 "" "" "" 205.57176666666663 "" ""
27865 "" 1.1386694444444445 "" "" "" 206.0771833333333 "" ""
27866 "" 6.184344444444445 "" "" "" 206.4540333333333 "" ""
27867 "" 2.2047722222222226 "APMUKS(BJ) B134336.96+022714.7" "" "" 206.54122916666665 "" ""
27868 "" 7.452502777777778 "" "" "" 208.5588125 "" ""
27869 "" 2.9472611111111116 "SDSS J135757.33+025654.1" 2.948361111111111 209.48887499999995 209.48913749999997 "" ""
27870 "" -6.974780555555555 "" "" "" 226.54129166666664 "" ""
27871 "" -1.1778611111111112 "" "" "" 226.6094708333333 "" ""
27872 "" -4.740316666666667 "" "" "" 229.02632499999999 "" ""
27873 "" -2.3480333333333334 "SDSS J154020.94-022052.8" -2.3480000000000003 235.08724999999995 235.08662083333328 "" ""
27874 "" 27.856291666666667 "" "" "" 70.71079166666667 "" ""
27875 "" 17.737922222222224 "" "" "" 151.08522499999998 "" ""
27876 "" 17.654669444444444 "" "" "" 152.5103708333333 "" ""
27877 "" 16.040375 "" "" "" 162.2084625 "" ""
27878 "" 18.309769444444445 "" "" "" 163.75347499999995 "" ""
27879 "" -16.461619444444445 "MCG -03-30-07, MCG -03-30-007" "" "" 175.52255416666665 "" ""
27880 "" -19.902969444444444 "" "" "" 176.66457499999999 "" ""
27881 "" -19.115397222222224 "" "" "" 177.46890416666665 "" ""
27882 "" 2.098588888888889 "SDSS J150111.24+020556.0" 2.0988888888888892 225.29683333333332 225.29604166666664 "" ""
27883 "" 7.591297222222222 "" "" "" 230.10935416666663 "" ""
27884 "" 6.6221250000000005 "" "" "" 251.29633749999996 "" ""
27885 "" 0.5798194444444444 "" "" "" 251.87865416666668 "" ""
27886 "" 2.7521722222222222 "" "" "" 251.96273333333332 "" ""
27887 "" -9.7263 "" "" "" 211.88441249999997 "" ""
27888 "" -14.417538888888888 "" "" "" 216.9041333333333 "" ""
27889 "" -13.034866666666666 "" "" "" 217.2454125 "" ""
27890 "" -20.563619444444445 "" "" "" 231.39376666666664 "" ""
27891 "" 43.61472222222223 "" "" "" 65.63854166666665 "" ""
27892 "" 20.452513888888888 "SDSS J080625.83+202707.0" 20.451944444444443 121.60762499999998 121.60761249999999 "" ""
27893 "" 48.989222222222224 "" "" "" 72.80554166666666 "" ""
27894 "" 10.928083333333333 "" "" "" 230.24219166666663 "" ""
27895 "" 10.877197222222224 "" "" "" 237.23274999999998 "" ""
27896 "" 1.7624166666666667 "2MASX J15593344+0145474" 1.7631666666666668 239.8893333333333 239.88984999999994 "" ""
27897 "" -0.5670833333333333 "SDSS J161147.95-003358.4" -0.5662222222222223 242.94979166666664 242.95027499999995 "" ""
27898 "" 48.96566666666667 "" "" "" 175.02581249999997 "" ""
27899 "" 43.49527777777778 "2MASX J11511297+4329401" 43.49447222222222 177.80404166666662 177.80495416666665 "" ""
27900 "" 57.500175 "" "" "" 179.6562833333333 "" ""
27901 "" 48.96896944444445 "" "" "" 180.89585 "" ""
27902 "" 55.81285555555555 "SDSS J120342.19+554850.8" 55.81411111111111 180.92579166666667 180.92821249999997 "" ""
27903 "" -27.51703611111111 "2MASX J14051978-2730592" -27.516444444444446 211.33241666666666 211.33276249999997 "" ""
27904 "" -31.29478611111111 "" "" "" 221.38264166666664 "" ""
27905 "" 6.866619444444444 "" "" "" 225.7786625 "" ""
27906 "" 5.997433333333333 "" "" "" 228.10036666666664 "" ""
27907 "" 7.438516666666667 "2MASX J15132326+0726173" 7.438138888888889 228.34691666666663 228.34761249999997 "" ""
27908 "" -2.130036111111111 "2MASX J16051835-0207527" -2.1313055555555556 241.32645833333328 241.32391249999998 "" ""
27909 "" -6.960294444444445 "" "" "" 247.92803333333327 "" ""
27910 "" 14.918019444444443 "" "" "" 126.82559999999997 "" ""
27911 "" -1.3874277777777777 "" "" "" 249.6215541666666 "" ""
27912 "" 29.128980555555557 "" "" "" 225.74549999999996 "" ""
27913 "" 32.74851666666667 "SDSS J150909.48+324453.9" 32.748305555555554 227.28949999999998 227.28966666666665 "" ""
27914 "" 32.20164722222223 "" "" "" 230.82734583333328 "" ""
27915 "" 8.863863888888888 "" "" "" 231.61247499999996 "" ""
27916 "" -21.23173611111111 "" "" "" 293.5807541666666 "" ""
27917 "" 36.275625 "" "" "" 152.64115416666664 "" ""
27918 "" 42.04466111111111 "2MASX J10263075+4202431" 42.04530555555555 156.62812499999998 156.62706666666665 "" ""
27919 "" 41.62353888888889 "" "" "" 159.26724166666665 "" ""
27920 "" 44.65512777777778 "" "" "" 202.26451666666662 "" ""
27921 "" 62.37034444444444 "MS 1358.4+6245:PPP 300487" "" "" 209.8559208333333 "" ""
27922 "" 67.99136944444444 "" "" "" 214.18619583333333 "" ""
27923 "" 69.86286666666666 "" "" "" 221.3620958333333 "" ""
27924 "" 76.49740555555556 "2MASX J14564724+7629524" 76.4978888888889 224.1968333333333 224.20243333333332 "" ""
27925 "" 68.35416666666666 "" "" "" 224.24703333333332 "" ""
27926 "" 27.454958333333334 "" "" "" 169.76038749999998 "" ""
27927 "" 16.581533333333333 "" "" "" 176.52261666666666 "" ""
27928 "" 33.76678333333333 "" "" "" 116.24434583333331 "" ""
27929 "" 61.488775000000004 "2MASX J13391175+6129162" 61.487833333333334 204.7989583333333 204.801425 "" ""
27930 "" 63.303355555555555 "2MASX J16061102+6318141" 63.303916666666666 241.54591666666667 241.54511666666667 "" ""
27931 "" 18.44880277777778 "" "" "" 129.41344583333333 "" ""
27932 "" 25.458105555555555 "KUG 1141+257" "" "" 175.93572916666665 "" ""
27933 "" 32.500775 "2MASX J17000395+3230000" 32.5 255.01645833333328 255.01369999999997 "" ""
27934 "" -31.937 "" "" "" 292.93883333333326 "" ""
