# ID photoObjID hostra hostdec SDSSra SDSSdec petroMag_u petroMag_g petroMag_r petroMag_i petroMag_z petroMagErr_u petroMagErr_g petroMagErr_r petroMagErr_i petroMagErr_z extinction_u extinction_g extinction_r extinction_i extinction_z redshift vflag abs_mag rerun_abs_mag
12448 1237661975474405466 187.15 7.488222 187.14996 7.4882377 17.81043 16.76379 16.38794 16.26824 16.32243 0.0833788 0.01402576 0.01018939 0.01964781 0.08321799 0.1054929 0.08219936 0.05686514 0.04225689 0.03143137 0.025 1 -17.98586355799982 -17.98586355799982
49180 1237665016313806992 168.7375 33.82583 168.73684 33.825648 16.17825 14.79712 14.2788 13.9715 13.85799 0.03052782 0.009332933 0.008820257 0.01027554 0.01500819 0.1018995 0.07939944 0.05492816 0.04081751 0.03036073 0.037 1 -20.946312134974608 -20.946312134974608
1804 1237665023838585027 204.6916 32.51167 204.69161 32.511692 18.55369 17.30099 16.88382 16.70581 16.72313 0.1016624 0.01885689 0.0155803 0.02641854 0.08187183 0.04410861 0.03436913 0.0237764 0.01766842 0.01314206 0.04 0 -18.510583471279446 -18.510583471279446
50688 1237665024374866095 203.2792 33.15111 203.27739 33.15105 15.93744 14.91965 14.50768 14.25031 14.11671 0.01662927 0.004055667 0.003538497 0.003920587 0.01085273 0.07164608 0.05582614 0.03862027 0.028699 0.02134678 0.025 0 -19.86612355799982 -19.86612355799982
47850 1237662225149722680 209.6583 37.42556 209.65826 37.424476 14.13974 12.76578 11.89832 11.40509 11.15536 0.02079424 0.02629806 0.01536984 0.008363828 0.02971765 0.04390868 0.03421335 0.02366864 0.01758833 0.01308249 0.012 0 -20.88168974487776 -20.88168974487776
51768 1237662224615342095 216.1458 35.27972 216.1458 35.279826 15.894 14.5622 13.80241 13.45984 13.24095 0.0535541 0.008903058 0.01594817 0.01581414 0.02261939 0.09993577 0.07786928 0.05386961 0.04003089 0.02977563 0.0284 0 -20.848285214874828 -20.848285214874828
50041 1237662224078078179 215.11 35.1888 215.11035 35.1888 16.60937 14.04035 13.63316 13.35518 13.49753 0.1065371 0.005808237 0.004216642 0.004466736 0.01755225 0.08539485 0.06653909 0.04603143 0.03420629 0.02544319 0.012 0 -19.14684974487776 -19.14684974487776
212 1237664854724116699 231.3475 29.17189 231.34751 29.171892 17.3714 16.19977 15.69168 15.39006 15.21186 0.04099515 0.006077065 0.005576934 0.006893269 0.02169813 0.1005601 0.07835578 0.05420617 0.04028099 0.02996166 0.021466 1 -18.35117913976186 -18.35117913976186
46312 1237662662139314260 230.6875 29.76972 230.68698 29.769621 16.03032 14.93132 14.44408 14.2071 14.01912 0.01245621 0.006478964 0.005444282 0.005213573 0.008901644 0.1133714 0.08833821 0.06111197 0.04541274 0.03377874 0.023 1 -19.7486626947276 -19.7486626947276
49542 1237665227311677577 201.8292 31.78833 201.83063 31.788317 16.57936 15.71949 15.38772 15.20072 15.19997 0.02130636 0.005382593 0.005465101 0.01106143 0.02807051 0.06150722 0.04792601 0.03315499 0.02463771 0.01832593 0.015 1 -17.87683980991804 -17.87683980991804
48670 1237662301901422604 224.65 44.88389 224.64997 44.883617 16.04449 14.30068 13.52844 13.10617 12.94321 0.01775962 0.005891266 0.006841383 0.007240267 0.005797569 0.0760556 0.05926201 0.04099718 0.0304653 0.02266059 0.036 0 -21.637176018476072 -21.637176018476072
48605 1237662499999908260 224.1167 45.3525 224.11379 45.353581 17.52666 16.10944 15.55742 15.28156 15.1341 0.05836012 0.008435682 0.007979779 0.009461387 0.0323928 0.08545399 0.06658518 0.04606332 0.03422998 0.02546082 0.035 0 -19.54702373639102 -19.54702373639102
26342 1237662301901160619 224.0855 45.27431 224.08583 45.2742 18.27403 16.30401 15.55204 15.13056 14.87767 0.07944899 0.0172629 0.01419627 0.01419832 0.01386706 0.07979028 0.06217205 0.04301034 0.03196129 0.02377333 0.0305 1 -19.25356271137357 -19.25356271137357
53670 1237661386010788068 252.7915 29.07747 252.79152 29.077396 18.45402 17.15623 16.57582 16.23716 15.99351 0.06025264 0.01763806 0.01348678 0.009781913 0.03174262 0.2180776 0.1699246 0.117553 0.0873545 0.0649757 0.0606 0 -19.72064663547107 -19.72064663547107
52499 1237662302988271921 253.9417 26.25472 253.94134 26.254746 16.47446 15.28396 14.74553 14.43443 14.27728 0.02176519 0.005557092 0.004210541 0.004339419 0.01125909 0.2571362 0.2003588 0.1386073 0.1030001 0.07661314 0.0367 0 -20.46190383590008 -20.46190383590008
51085 1237662199887167586 211.5292 11.78917 211.52704 11.788836 16.30012 15.24658 14.84553 14.63085 14.57885 0.04046186 0.008218295 0.006437217 0.008929117 0.02662675 0.09988534 0.07782998 0.05384242 0.04001069 0.0297606 0.0161 1 -18.57270289479889 -18.57270289479889
54494 1237662198814343328 213.576 10.6775 213.57604 10.677519 17.82914 16.78447 16.37151 16.17945 15.96067 0.03475157 0.007222395 0.008006475 0.009631878 0.02840051 0.1108729 0.08639143 0.05976519 0.04441194 0.03303432 0.02417 0 -17.92897676667789 -17.92897676667789
50152 1237662530067366031 216.9458 12.81306 216.95011 12.813597 18.57875 17.26607 16.83879 16.59509 16.57356 0.1062237 0.01354106 0.01281751 0.01714011 0.07294748 0.1406192 0.1095695 0.07579969 0.05632729 0.04189716 0.04 1 -18.555613471279447 -18.555613471279447
13412 1237662199354228914 220.5777 10.42253 220.57767 10.422532 17.72277 16.73738 16.30698 16.07837 15.90514 0.06478423 0.01149361 0.008170231 0.01533251 0.05717843 0.1177995 0.0917886 0.06349893 0.04718651 0.03509809 0.035563 1 -18.832115463488545 -18.832115463488545
52480 1237661949197091241 222.7 9.378333 222.70068 9.3784436 18.0194 17.07821 16.6284 16.6777 16.5761 0.1173538 0.02314665 0.01757987 0.03503 0.09947525 0.1368732 0.1066507 0.07378045 0.05482678 0.04078105 0.029 0 -18.067693504134418 -18.067693504134418
49627 1237662198817947903 221.9208 9.657778 221.92706 9.6594532 15.92008 14.75627 14.25909 13.93097 13.69124 0.01653522 0.003314117 0.002849228 0.003282348 0.009953288 0.118577 0.09239439 0.06391801 0.04749793 0.03532973 0.0286 0 -20.40684368028485 -20.40684368028485
50200 1237662635834081641 229.65 9.854722 229.65386 9.8544076 18.66636 17.56582 17.18447 16.96608 16.85089 0.05201052 0.01088499 0.01065981 0.01334342 0.04388076 0.179896 0.1401737 0.09697153 0.07206024 0.05359958 0.03 0 -17.585239788237946 -17.585239788237946
50998 1237662637444694216 229.8542 11.05444 229.85535 11.054538 15.71424 14.8384 14.53074 14.41782 14.5027 0.02405991 0.008440213 0.006888373 0.007014139 0.02794253 0.1697312 0.1322534 0.09149227 0.06798857 0.050571 0.0108 1 -18.020482292074384 -18.020482292074384
47050 1237661069251510395 157.445 13.0182 157.44495 13.018173 15.68942 14.59822 14.06833 13.82774 13.61324 0.02618681 0.004814351 0.0038626 0.004302301 0.01656365 0.1637891 0.1276233 0.08828924 0.06560837 0.04880057 0.00979 1 -18.26968697365533 -18.26968697365533
47014 1237661069251510395 157.445 13.0182 157.44495 13.018173 15.68942 14.59822 14.06833 13.82774 13.61324 0.02618681 0.004814351 0.0038626 0.004302301 0.01656365 0.1637891 0.1276233 0.08828924 0.06560837 0.04880057 0.00979 1 -18.26968697365533 -18.26968697365533
3056 1237664132629725338 163.4092 14.74958 163.40938 14.749733 17.8219 16.32047 15.58956 15.22351 14.94034 0.03405213 0.006287949 0.005554753 0.006244598 0.015109 0.1008172 0.07855608 0.05434473 0.04038396 0.03003825 0.055205 0 -20.50443558571949 -20.50443558571949
52385 1237661070869004319 173.5875 15.66028 173.58853 15.660405 15.98336 14.83189 14.31549 14.07069 13.93772 0.01860379 0.006734057 0.006602234 0.006445346 0.0098738 0.177728 0.1384845 0.0958029 0.07119182 0.05295364 0.0173 1 -19.25884403028361 -19.25884403028361
4585 1237661069236699379 123.6538 6.992361 123.65389 6.9924891 17.81527 16.0505 15.24416 14.86084 14.56681 0.03841515 0.03496948 0.03416669 0.03350689 0.03327299 0.0939028 0.07316843 0.05061758 0.03761429 0.02797812 0.052745 1 -20.750849997964174 -20.750849997964174
47324 1237662263773888530 201.0042 9.710278 201.00297 9.7102016 15.85673 13.6125 12.71457 12.34344 12.23673 0.04672116 0.008660857 0.009658079 0.008242142 0.004711571 0.09468508 0.07377797 0.05103926 0.03792764 0.0282112 0.023 0 -21.478172694727597 -21.478172694727597
52452 1237661972268843030 207.0208 7.387778 207.02083 7.3923047 15.85782 14.5934 13.96366 13.63127 13.4303 0.01062254 0.004122923 0.003242733 0.00313962 0.004764325 0.1245272 0.09703079 0.06712545 0.0498814 0.0371026 0.023226 0 -20.250315623152627 -17.996715623152628
51424 1237661970659278996 209.375 6.096944 209.37346 6.0970063 14.26384 13.43733 12.79111 12.39758 11.98252 0.1767733 0.03226956 0.03213564 0.0252579 0.03354074 0.114493 0.08921217 0.06171657 0.04586203 0.03411292 0.0146 1 -20.414757793561822 -20.414757793561822
48638 1237661970659278996 209.375 6.096944 209.37346 6.0970063 14.26384 13.43733 12.79111 12.39758 11.98252 0.1767733 0.03226956 0.03213564 0.0252579 0.03354074 0.114493 0.08921217 0.06171657 0.04586203 0.03411292 0.01459 1 -20.4132699741069 -20.4132699741069
345 1237662236411363574 227.9275 6.419972 227.92754 6.4199941 17.9473 16.97049 16.59179 16.40491 16.26129 0.04009344 0.009811768 0.009661959 0.009932071 0.02759808 0.1534118 0.1195374 0.08269542 0.06145156 0.04570867 0.031916 0 -18.31235579664487 -18.31235579664487
50154 1237662264324850001 233.5417 7.096667 233.54419 7.093717 16.96377 15.33616 14.57395 14.20887 13.98452 0.04262793 0.007060332 0.006072581 0.004679983 0.01288205 0.1931141 0.1504732 0.1040967 0.07735498 0.05753789 0.05 0 -21.305003536319727 -21.305003536319727
50214 1237662238024401178 233.7167 7.014722 233.71892 7.0133242 18.56348 17.38249 16.59816 16.17905 16.02741 0.08835463 0.01148374 0.00924194 0.008696024 0.03018449 0.1913809 0.1491227 0.1031624 0.07666072 0.05702149 0.07 0 -20.011433714710925 -20.011433714710925
50229 1237662268069249280 216.9417 6.593333 216.94317 6.5976918 16.61279 15.08399 14.46382 14.11959 14.03733 0.0375418 0.005176169 0.004668626 0.004409484 0.01681043 0.1101992 0.08586646 0.05940202 0.04414207 0.03283359 0.03 0 -20.30588978823795 -20.30588978823795
46641 1237662266459488385 218.7833 5.36 218.78651 5.3589567 15.99195 14.64741 13.86035 13.55659 13.42415 0.02847276 0.1125968 0.05883227 0.06142309 0.03730911 0.1563022 0.1217896 0.08425348 0.06260937 0.04656987 0.029 0 -20.835743504134417 -20.835743504134417
46330 1237655743483281567 227.8792 5.243889 227.87977 5.245638 16.95352 15.80945 15.33515 15.07639 14.8652 0.02071457 0.004589678 0.00506523 0.004862998 0.01401932 0.1948995 0.1518644 0.1050591 0.07807015 0.05806985 0.039 0 -20.004276549772136 -20.004276549772136
50233 1237662266463945474 228.9958 4.5675 228.99774 4.5656775 19.68056 18.2526 17.62389 17.51774 17.62499 0.2341645 0.03345493 0.02292667 0.06549586 0.1861091 0.2006076 0.1563121 0.108136 0.08035664 0.05977057 0.03 1 -17.145819788237947 -17.145819788237947
210 1237664852031832119 210.5674 33.66153 210.5674 33.661452 17.18143 16.28119 15.92106 15.68735 15.64198 0.01933799 0.004427476 0.004781357 0.005934775 0.02065121 0.06148944 0.04791215 0.03314541 0.02463059 0.01832063 0.034371 0 -19.14400435370285 -19.14400435370285
57787 1237664852031832119 210.5674 33.66153 210.5674 33.661452 17.18143 16.28119 15.92106 15.68735 15.64198 0.01933799 0.004427476 0.004781357 0.005934775 0.02065121 0.06148944 0.04791215 0.03314541 0.02463059 0.01832063 0.034371 0 -19.14400435370285 -19.14400435370285
47801 1237663787417534648 118.2875 50.13083 118.2872 50.130653 16.4434 14.80952 13.9757 13.57914 13.35147 0.03015214 0.005161005 0.003221501 0.003134583 0.006685685 0.2637964 0.2055484 0.1421974 0.1056679 0.07859753 0.019 1 -19.80217151940378 -19.80217151940378
46292 1237667323796848698 192.725 27.84194 192.72523 27.84183 16.1313 14.4545 13.71439 13.33174 13.08889 0.01373637 0.002178374 0.001746621 0.001912842 0.004274155 0.05012603 0.03905787 0.02702005 0.02007879 0.01493493 0.025364 0 -20.690802237214257 -20.690802237214257
51945 1237667323260764250 194.6542 27.17639 194.65533 27.176604 16.37772 15.40944 15.03458 14.83624 14.71903 0.01297146 0.003656913 0.003437379 0.003470565 0.01161563 0.05790076 0.04511588 0.03121096 0.02319309 0.0172514 0.026 0 -19.42439025449373 -19.42439025449373
46417 1237667442974785639 194.5792 27.13028 194.57364 27.136491 16.85312 15.30901 14.46699 14.02789 13.76467 0.04311115 0.01060631 0.01315542 0.01060181 0.0132849 0.04291367 0.03343804 0.02313228 0.01718976 0.01278603 0.039704 1 -20.91128482558597 -20.91128482558597
46341 1237667324334440540 194.4917 28.06167 194.4905 28.061785 16.84845 15.79339 15.31939 15.06476 14.95229 0.02499175 0.006792136 0.007282504 0.008181253 0.01896661 0.04828389 0.03762248 0.02602706 0.01934089 0.01438607 0.0232 0 -18.892153439094137 -18.892153439094137
15099 1237663918413381815 117.7758 52.75664 117.77572 52.756684 18.06554 16.61603 15.89847 15.482 15.28136 0.09141466 0.04583841 0.03847944 0.02960812 0.03108822 0.2287704 0.1782564 0.1233169 0.0916377 0.06816161 0.049715 1 -19.968070733393358 -19.968070733393358
46331 1237667444048461861 194.45 27.88305 194.45028 27.883063 16.69463 15.16186 14.39776 14.01339 13.73318 0.02677285 0.009525358 0.009124533 0.009393141 0.01056488 0.04436545 0.03456926 0.02391485 0.0177713 0.01321858 0.0232 0 -19.813783439094138 -19.813783439094138
46152 1237667324334702748 195.2292 28.00945 195.22692 28.007637 15.88807 13.97747 13.21433 12.79484 12.47396 0.01837745 0.007134126 0.005728988 0.00541574 0.007688241 0.04276657 0.03332343 0.02305299 0.01713084 0.0127422 0.017 1 -20.322018121531006 -20.322018121531006
46265 1237667444048855053 195.3583 27.88667 195.35884 27.885998 15.11728 13.39234 12.55116 12.18634 12.0144 0.0238127 0.002695859 0.00192499 0.002461099 0.00657741 0.04107036 0.03200174 0.02213866 0.0164514 0.01223682 0.018 1 -21.109306040156167 -21.109306040156167
46517 1237667444585922609 195.9583 28.18583 195.95812 28.185732 15.18126 13.51588 12.7809 12.42234 12.18769 0.07178287 0.04203704 0.04068975 0.0390502 0.03843057 0.03385206 0.02637729 0.01824769 0.01355999 0.01008614 0.0232 0 -21.430643439094133 -21.430643439094133
49631 1237667441902026880 197.0042 26.11639 197.00444 26.120059 16.75434 15.45448 14.91585 14.57877 14.40075 0.02444975 0.00463643 0.003905701 0.004919788 0.01379485 0.05894688 0.04593101 0.03177486 0.02361212 0.01756308 0.036 0 -20.249766018476073 -20.249766018476073
49644 1237667321650872429 196.3167 25.95778 196.31675 25.957644 15.94355 14.78342 14.19262 13.928 13.71929 0.01483001 0.004214236 0.003294586 0.003546791 0.008291987 0.06360532 0.04956083 0.03428596 0.02547814 0.01895105 0.022 0 -19.903596918750672 -19.903596918750672
49214 1237667444049248315 196.4458 27.73417 196.44819 27.734134 14.44324 13.50199 13.09066 12.87793 12.84869 0.008246828 0.00243641 0.002992923 0.003842696 0.007365261 0.0478834 0.03731043 0.02581118 0.01918047 0.01426675 0.0085 1 -18.9405381432111 -18.9405381432111
51734 1237673807583576364 126.7042 20.36472 126.70408 20.364847 16.82129 15.198 14.92762 14.7516 14.90514 0.05578553 0.007941537 0.007829322 0.009596611 0.04197546 0.1410475 0.1099033 0.07603057 0.05649886 0.04202477 0.025 1 -19.446183557999824 -19.446183557999824
49189 1237664836467752982 137.0208 27.25 137.02079 27.249913 16.30505 14.96718 14.33843 14.0155 13.9579 0.02993156 0.03109128 0.03057243 0.03001276 0.0307131 0.1268617 0.09884978 0.06838382 0.05081651 0.03779814 0.021 0 -19.656769988309236 -19.656769988309236
15194 1237664878337458347 138.2005 27.12783 138.20057 27.127842 18.08278 16.67468 16.14446 15.83421 15.70851 0.09110382 0.01084063 0.00923713 0.01228934 0.03307493 0.126008 0.09818459 0.06792364 0.05047455 0.03754379 0.047335 1 -19.615555421906617 -19.615555421906617
53407 1237664092365979665 138.4757 29.08078 138.47581 29.080744 17.85341 16.80125 16.35067 15.99902 15.86924 0.0189951 0.00400836 0.003896196 0.004166391 0.01166387 0.1012911 0.07892534 0.05460019 0.04057379 0.03017944 0.0536 1 -19.679257463103482 -19.679257463103482
50879 1237664878338703379 141.0917 28.29278 141.09535 28.293032 16.05962 14.35635 13.6995 13.33672 13.07735 0.02690311 0.011275 0.01712887 0.02021785 0.004986121 0.07931355 0.06180058 0.04275335 0.03177032 0.02363128 0.0217 0 -20.36690218388229 -20.36690218388229
51666 1237664878339031295 141.9 28.79889 141.90041 28.798788 17.49176 16.11588 15.52569 15.37389 15.01337 0.1204708 0.0309832 0.05495609 0.179095 0.1921156 0.09842941 0.07669553 0.05305761 0.03942749 0.02932681 0.0138 1 -17.557808946645817 -17.557808946645817
48680 1237664880487825512 144.2417 31.33111 144.24217 31.331317 17.10278 15.523 14.95848 14.6561 14.65921 0.06441546 0.006036831 0.005397471 0.005688154 0.02030258 0.07612279 0.05931436 0.0410334 0.03049222 0.02268061 0.027 0 -19.58244233543457 -19.58244233543457
51944 1237664870287736928 144.3792 32.84139 144.3792 32.84141 15.59362 14.26948 13.73233 13.46263 13.28184 0.01389231 0.003291597 0.002175352 0.001956746 0.005332652 0.07094895 0.05528294 0.03824448 0.02841975 0.02113907 0.0145 1 -19.458613525814513 -19.458613525814513
46465 1237664880488415332 145.8 31.92805 145.80003 31.928706 14.74486 12.76599 11.62746 11.04043 10.73217 0.02013709 0.002738783 0.005944118 0.009154623 0.008821943 0.08245702 0.06424995 0.04444782 0.03302949 0.02456787 0.0052 1 -19.336660232813635 -19.336660232813635
46774 1237662224593977483 155.2958 35.6575 155.29442 35.657944 17.29282 16.09455 15.47595 15.09841 14.71589 0.2673627 0.05933683 0.05539674 0.03944281 0.06077522 0.04589379 0.03576013 0.02473869 0.0183835 0.01367395 0.038 1 -19.80707149772369 -19.80707149772369
3915 1237665225696346203 188.9698 31.43431 188.96976 31.434182 18.13518 16.95018 16.03327 15.54824 15.16429 0.1191112 0.01237248 0.01079935 0.01350246 0.02510769 0.06042904 0.0470859 0.03257381 0.02420583 0.01800469 0.08 1 -20.86628344959935 -20.86628344959935
46837 1237664668973531242 159.0667 37.32417 159.06771 37.324689 13.15083 11.78125 11.12008 10.74651 10.64845 0.01574672 0.005286157 0.003831998 0.002941335 0.005643207 0.08269972 0.06443906 0.04457864 0.03312671 0.02464019 0.0052 1 -19.844040232813633 -19.844040232813633
48915 1237664668443607076 179.1167 39.74166 179.11749 39.74191 15.37604 14.2794 13.74926 13.45421 13.2646 0.01906039 0.008004345 0.005232717 0.004832129 0.008680831 0.08847373 0.06893813 0.04769108 0.03543958 0.02636054 0.021 1 -20.24593998830924 -20.24593998830924
48618 1237668297678651719 212.5292 17.61555 212.52879 17.61576 16.28989 15.1159 14.68255 14.51407 14.51147 0.0339696 0.006961985 0.006399616 0.00804068 0.02570689 0.1185125 0.09234412 0.06388324 0.04747209 0.03531051 0.018 0 -18.977916040156167 -18.977916040156167
47764 1237665442592522271 202.825 29.36806 202.82269 29.368193 16.15594 15.02261 14.36426 14.2424 13.7944 0.03332989 0.009728168 0.01904056 0.02584529 0.02074938 0.0559653 0.04360778 0.03016766 0.02241781 0.01667473 0.04793 1 -21.422880659598576 -21.422880659598576
46804 1237665429167145128 204.4125 28.80278 204.4088 28.802631 16.8391 15.79779 15.46247 15.29404 15.0549 0.03862304 0.009311004 0.008739832 0.01033698 0.03239023 0.05973847 0.04654781 0.03220156 0.02392921 0.01779894 0.027 0 -19.078452335434573 -19.078452335434573
48882 1237665328772808730 169.55 30.395 169.54825 30.395182 16.42593 14.79691 14.05517 13.70742 13.54871 0.03019591 0.01259268 0.01406916 0.01562973 0.01152888 0.07505096 0.0584792 0.04045564 0.03006288 0.02236126 0.026 0 -20.403800254493728 -20.403800254493728
52403 1237664672715177995 193.2792 36.81861 193.27735 36.819835 18.34635 17.93158 17.46804 17.31359 17.08418 0.06624679 0.1013636 0.1058065 0.1310654 0.1227087 0.06756398 0.05264539 0.03641984 0.02706384 0.02013053 0.027823 0 -17.1380832933874 -17.1380832933874
37 1237665330392268979 193.2418 32.4123 193.24181 32.412314 18.09527 16.34458 16.00054 16.09377 16.6079 0.1706868 0.02547633 0.01331149 0.03887754 0.2045704 0.06580749 0.05127675 0.03547302 0.02636025 0.01960719 0.022805 0 -18.173713897524422 -18.173713897524422
50765 1237662226214748372 184.1708 41.03639 184.17576 41.039925 23.85493 17.85537 17.58476 17.39146 17.24782 15.67438 0.03303375 0.02643482 0.04496886 0.1378533 0.07670826 0.05977055 0.04134899 0.03072673 0.02285504 0.039 1 -17.754666549772136 -17.754666549772136
49571 1237664667369144475 177.0833 38.74833 177.08348 38.74835 16.78069 15.48218 14.84311 14.45308 14.28949 0.02451493 0.004877644 0.003522902 0.004268411 0.01247351 0.1176614 0.091681 0.06342449 0.0471312 0.03505695 0.055 1 -21.24280696211086 -21.24280696211086
52160 1237664668973990023 160.3208 37.54917 160.32007 37.549063 17.48534 16.14949 15.5214 15.23655 15.05714 0.07913148 0.02332143 0.0205784 0.01550126 0.02320499 0.05909103 0.04604333 0.03185256 0.02366987 0.01760603 0.023986 0 -18.76249266136314 -18.76249266136314
52255 1237664669511581715 162.1167 38.39722 162.11625 38.397177 15.69438 14.21457 13.58179 13.25912 13.22851 0.02677534 0.01001761 0.0070156 0.007449463 0.01536587 0.08979635 0.06996871 0.04840403 0.03596938 0.02675461 0.025554 0 -20.8396079669266 -20.8396079669266
15399 1237664820361429088 183.5063 38.55083 183.50663 38.551113 17.44333 16.21701 15.71461 15.41505 15.26512 0.04952117 0.01121051 0.01143951 0.01169538 0.02395455 0.06987557 0.05444657 0.03766588 0.02798979 0.02081926 0.037818 0 -19.55798630218593 -19.55798630218593
50972 1237662223523315810 163.9792 36.86111 163.98026 36.861519 15.85915 14.07738 13.19607 12.72679 12.41687 0.129375 0.1112799 0.104625 0.1037521 0.1000039 0.07104138 0.05535496 0.0382943 0.02845677 0.02116661 0.0217 0 -20.87033218388229 -20.87033218388229
48715 1237665428090781711 197.45 28.90694 197.44786 28.906946 14.96458 13.58953 13.00347 12.64083 12.48712 0.014089 0.004828325 0.008534248 0.02122311 0.008579014 0.03781709 0.02946682 0.02038501 0.01514825 0.01126751 0.019 1 -20.77440151940378 -20.77440151940378
4313 1237665442591015074 198.8732 29.888 198.87345 29.888184 18.52949 17.08707 16.16894 15.69309 15.37588 0.09389789 0.0113758 0.007971411 0.01053875 0.01845581 0.04326035 0.03370817 0.02331916 0.01732863 0.01288932 0.092932 1 -21.055989933393754 -21.055989933393754
1821 1237665440979484734 196.2607 28.739 196.26058 28.739 17.55455 16.06157 15.31636 14.94177 14.68216 0.05252626 0.01934828 0.01891471 0.01930394 0.01892276 0.04951233 0.03857968 0.02668924 0.01983297 0.01475208 0.028 0 -19.30353367135074 -19.30353367135074
907 1237665440441892998 194.4747 28.49983 194.47474 28.499811 17.58396 15.97842 15.21525 14.8337 14.56717 0.02668132 0.0059594 0.005711029 0.006101738 0.008505975 0.04630627 0.03608153 0.02496104 0.01854873 0.01379684 0.024 0 -19.069909723197668 -19.069909723197668
51879 1237664336642113577 176.175 35.96806 176.17335 35.967988 15.64016 14.24999 13.57646 13.18213 13.08464 0.01959994 0.04508604 0.04469095 0.05060361 0.03893515 0.07633117 0.05947673 0.04114573 0.03057569 0.02274269 0.037 0 -21.648652134974608 -21.648652134974608
1464 1237665329316298928 187.245 31.65978 187.24512 31.659835 18.5745 17.02691 16.34644 15.99619 15.75361 0.07473963 0.05438676 0.02586509 0.02201367 0.02769292 0.06366072 0.049604 0.03431582 0.02550033 0.01896756 0.038633 1 -18.97245568503724 -18.97245568503724
51860 1237665128549384425 200.1458 34.13945 200.14753 34.139328 15.71599 14.37112 13.82336 13.522 13.28364 0.01434974 0.007411194 0.01228806 0.01512567 0.01487218 0.05342805 0.04163077 0.02879998 0.02140147 0.01591876 0.0233 0 -20.39752311976973 -20.39752311976973
51407 1237665128549384425 200.1458 34.13945 200.14753 34.139328 15.71599 14.37112 13.82336 13.522 13.28364 0.01434974 0.007411194 0.01228806 0.01512567 0.01487218 0.05342805 0.04163077 0.02879998 0.02140147 0.01591876 0.0233 0 -20.39752311976973 -20.39752311976973
51696 1237664671641501838 193.4708 36.08694 193.47135 36.086881 17.82457 16.23455 15.80066 15.60176 15.6083 0.1022207 0.02135263 0.02082651 0.02915967 0.05162231 0.0606761 0.0472784 0.03270698 0.02430479 0.0180783 0.014 1 -17.31408369303083 -17.31408369303083
46290 1237667109574410329 126.4417 19.44972 126.43923 19.449291 16.14104 14.5594 13.83911 13.46381 13.25169 0.0238744 0.1279779 0.1367972 0.01339784 0.007962326 0.2106438 0.1641322 0.1135459 0.08437678 0.06276082 0.025235 1 -20.555010059988163 -20.555010059988163
47412 1237665328772481039 168.6542 30.31472 168.65503 30.314151 15.74851 14.47282 13.82456 13.49756 13.27259 0.02216392 0.02343356 0.02571963 0.02336339 0.02206761 0.06504083 0.05067938 0.03505976 0.02605316 0.01937876 0.0668 1 -22.683425827017366 -22.683425827017366
51681 1237665226229940380 180.2125 31.87833 180.21045 31.878431 17.12102 15.34097 14.9232 14.8876 14.90008 0.05982511 0.005519623 0.003683407 0.00772472 0.02797412 0.1050249 0.08183466 0.05661283 0.04206941 0.03129191 0.0268 1 -19.601577484783576 -19.601577484783576
47909 1237665226766549012 179.4333 32.29389 179.43374 32.294069 14.40306 13.48084 13.16401 13.05819 13.01315 0.02435103 0.01013694 0.007173893 0.006704529 0.01544997 0.0926746 0.07221141 0.04995552 0.03712231 0.02761218 0.011 1 -19.427056940430766 -19.427056940430766
46793 1237665226766549012 179.4333 32.29389 179.43374 32.294069 14.40306 13.48084 13.16401 13.05819 13.01315 0.02435103 0.01013694 0.007173893 0.006704529 0.01544997 0.0926746 0.07221141 0.04995552 0.03712231 0.02761218 0.010854 1 -19.398042600856925 -19.398042600856925
52273 1237665128003076222 173.9625 34.28222 173.96326 34.282174 17.71675 16.84412 16.64407 16.48231 16.34798 0.05647048 0.01359584 0.01301752 0.01772748 0.06531435 0.0820438 0.06392797 0.04422508 0.03286397 0.02444476 0.021081 0 -17.359489555924043 -17.359489555924043
49605 1237664672718061617 201.5417 35.93444 201.5381 35.934427 14.96287 13.54445 12.77684 12.37466 12.1152 0.01317721 0.008258505 0.00574441 0.005281942 0.005571262 0.05370968 0.04185022 0.02895179 0.02151428 0.01600267 0.019 0 -21.00103151940378 -21.00103151940378
49228 1237665025440481351 180.8458 35.32583 180.84964 35.325832 18.19151 17.1332 16.67767 16.43763 16.22038 0.03171029 0.006846709 0.006385261 0.007624266 0.02212063 0.07870038 0.0613228 0.04242283 0.03152471 0.02344859 0.028 1 -17.94222367135074 -17.94222367135074
53374 1237665225700147356 199.0855 30.67833 199.08557 30.678331 16.78529 15.19746 14.42147 14.06241 13.84569 0.03705907 0.006194496 0.003143175 0.004497167 0.007986901 0.05129039 0.03996512 0.02764769 0.02054519 0.01528185 0.0189 1 -19.344942535505858 -19.344942535505858
49209 1237665329320755213 199.05 30.94972 199.04787 30.95214 18.82336 18.08052 19.05717 24.36171 22.8268 0.09260686 0.1030059 0.5529438 9.037185 6.059673 0.04900702 0.03818594 0.02641685 0.01963055 0.01460152 0.019 1 -14.720701519403782 -20.659141519403782
