ID,PhotoObjID,hostra,hostdec,SDSSra,SDSSdec,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
48889,1237653653447245873,3.963708,16.0898,3.96373118472638,16.0898219944754,14.86514,13.89323,13.34221,13.06441,12.77577,0.03079399,0.005972935,0.007576014,0.003576309,0.008845298,0.2649253,0.206428,0.1428059,0.1061201,0.07893386
46122,1237654605873479806,184.984,5.3433,184.983651668803,5.34332727066398,13.29192,12.20785,11.75713,11.50881,11.38914,0.005113323,0.002316741,0.001615942,0.001568626,0.00272199,0.07943714,0.06189688,0.04281997,0.03181983,0.02366811
50666,1237654605873479806,184.9833,5.343333,184.983651668803,5.34332727066398,13.29192,12.20785,11.75713,11.50881,11.38914,0.005113323,0.002316741,0.001615942,0.001568626,0.00272199,0.07943714,0.06189688,0.04281997,0.03181983,0.02366811
47099,1237657070091567119,41.6057,-0.4993,41.6048458267785,-0.498679226080309,12.22838,11.44188,11.1145,10.74985,10.67359,0.008877713,0.002910868,0.003391759,0.002908855,0.003250301,0.1464432,0.1141076,0.0789391,0.05866021,0.04363242
46721,1237658491745599505,187.169,9.2588,187.168831300928,9.25946246836735,14.39549,13.08391,12.49434,12.20575,12.0526,0.008647908,0.01255048,0.0115733,0.009163134,0.007595376,0.07993113,0.06228179,0.04308626,0.0320177,0.02381529
49476,1237663478726459897,343.707,-0.2526,343.707153728041,-0.252607336739087,19.32484,18.89359,18.5549,18.31492,18.26977,0.4183018,0.06179691,0.06655645,0.083184,0.2826411,0.3540351,0.2758618,0.1908399,0.1418145,0.1054839
50361,1237663783662257166,3.905083,-0.38847,3.90505804583059,-0.388444531347675,25.2506,26.6377,22.89009,21.88515,22.56898,1.030597,0.4576813,0.4254987,0.3012033,1.687514,0.1567745,0.1221577,0.08450811,0.06279857,0.0467106
49528,1237664292075274273,183.4083,16.11944,183.409345859137,16.1196173541526,21.22303,20.75667,20.72673,20.73082,21.32095,0.2670335,0.223758,0.216676,0.2622291,0.8473089,0.1579754,0.1230933,0.0851554,0.06327958,0.04706839
52300,1237665328779231263,186.6125,31.22333,186.612681074018,31.2311988688613,24.63482,22.66184,20.33192,19.47016,19.07873,3.819757,1.118204,0.2059897,0.1740363,0.2545422,0.08232474,0.06414688,0.04437651,0.0329765,0.02452846
46538,1237665328779231263,186.6125,31.22333,186.612681074018,31.2311988688613,24.63482,22.66184,20.33192,19.47016,19.07873,3.819757,1.118204,0.2059897,0.1740363,0.2545422,0.08232474,0.06414688,0.04437651,0.0329765,0.02452846
44739,1237666300018098936,48.962,-0.46567,48.9619752700629,-0.465665387938761,22.50706,21.12393,19.58016,19.07387,18.45406,1.110833,0.1368684,0.07675838,0.04679213,0.09908097,0.2904605,0.2263248,0.1565705,0.1163486,0.08654202
48960,1237667447801381057,179.4458,25.27167,179.446364297681,25.2742379484833,23.06273,22.36711,21.9725,21.6986,20.57262,108.4332,51.25901,94.12054,121.7059,2.840202,0.08819058,0.0687175,0.04753845,0.03532616,0.02627617
48308,1237667541755560106,154.525,21.83306,154.523628978149,21.83227997485,13.96332,11.99263,11.04376,10.5879,10.24779,0.03409281,0.04304942,0.03873946,0.03720508,0.03203999,0.1063136,0.08283881,0.05730751,0.04258562,0.03167588
48341,1237667541755560106,154.525,21.83306,154.523628978149,21.83227997485,13.96332,11.99263,11.04376,10.5879,10.24779,0.03409281,0.04304942,0.03873946,0.03720508,0.03203999,0.1063136,0.08283881,0.05730751,0.04258562,0.03167588
52007,1237668367459418482,235.3,15.57306,235.300476646709,15.5729960168153,15.70026,14.68141,14.23047,14.04741,13.86413,0.02967228,0.01714174,0.007682539,0.008002983,0.01369493,0.1624518,0.1265814,0.08756841,0.06507272,0.04840214
46753,1237667448879448236,190.4083,26.07472,190.406990252723,26.0747145181423,23.05175,21.37611,21.179,21.12064,21.56425,1.295358,0.2392272,0.2414106,0.3497292,1.097046,0.06452215,0.05027523,0.03478017,0.02584539,0.01922422
47349,1237667252933754939,163.5875,27.24,163.589785419275,27.2417597591235,23.44122,23.82857,22.55662,24.36186,22.54418,1.377313,1.550651,0.6684244,2.792458,1.736261,0.09226637,0.07189333,0.04973548,0.03695879,0.02749055
40455,1237663456705577791,323.662,-0.73654,323.661531192911,-0.736539248747758,20.21472,19.20866,18.48281,18.04009,17.97082,0.2071929,0.03513526,0.02935489,0.03168453,0.1113409,0.1949315,0.1518893,0.1050763,0.07808296,0.05807938
47085,1237661971714474041,166.7333,7.173889,166.73364461942,7.17370400901783,22.35575,21.83676,21.1342,21.85316,21.60782,0.7557049,0.4607722,0.3345872,0.752008,1.114154,0.1416111,0.1103424,0.07633435,0.0567246,0.04219268
47972,1237661387065786478,205.415,55.6707,205.415085612997,55.6706520974752,15.73674,14.04154,13.25705,12.83987,12.53244,0.02850289,0.009661102,0.007644725,0.007225192,0.005690246,0.03992765,0.03111136,0.02152269,0.01599367,0.01189635
51028,1237658613595111438,181.3958,50.53972,181.392539583372,50.5393397425504,13.7699,12.25162,11.43794,10.98033,10.67673,0.01571683,0.005615266,0.01040345,0.003334186,0.00343512,0.0833982,0.06498331,0.04495515,0.0334065,0.0248483
46874,1237658613595111438,181.393,50.539,181.392539583372,50.5393397425504,13.7699,12.25162,11.43794,10.98033,10.67673,0.01571683,0.005615266,0.01040345,0.003334186,0.00343512,0.0833982,0.06498331,0.04495515,0.0334065,0.0248483
49070,1237670955715919911,27.7672,-9.702,27.7663065123529,-9.70240973041621,13.77321,12.51975,11.89524,11.60106,11.43606,0.01491759,0.005990967,0.007045026,0.007780395,0.007163713,0.1063814,0.0828917,0.0573441,0.04261281,0.0316961
